,lugares,LAT_google,LON_google,labels,Quotes,Position
345,London,51.5073509,-0.1277583,GPE,"“My family came to London when I was ten years old,” she said",210
81,Claridge’s Hotel,39.35761189999999,-74.4318661,FAC,.” “And where does he work?” “He’s the head pastry cook at Claridge’s Hotel,211
80,Claridge,36.2503994,-93.13153170000001,GPE,"Father: Armand Valentin, 39, kitchen porter at Claridge’s, he read",212
431,Paris,48.856614,2.3522219,GPE,“How would you feel about taking on something dangerous?” “Would we be going to Paris?” Maude said eagerly,213
432,Paris,48.856614,2.3522219,GPE,"Paul hesitated, then said, “Why do you ask?” “I’d love to go to Paris",214
17,Baker Street,35.4775936,-97.51853589999999,FAC,THEY DROVE NORTH from Baker Street and passed through a working-class neighborhood that had suffered heavily from the bombing,215
346,London,51.5073509,-0.1277583,GPE,"Paul said, “You know London well",216
347,London,51.5073509,-0.1277583,GPE,That was where I lost my London accent,217
348,London,51.5073509,-0.1277583,GPE,Every patch of waste ground in London was planted with vegetables,218
154,France,46.227638,2.213749,GPE,"“When I was a girl, we went around France with a funfair",219
96,England,52.3555177,-1.1743197,GPE,".” “How did you come to England?” “When I was fourteen, I fell in love with an English sailor I met in Calais",220
46,Calais,50.95129000000001,1.858686,GPE,".” “How did you come to England?” “When I was fourteen, I fell in love with an English sailor I met in Calais",221
349,London,51.5073509,-0.1277583,GPE,"We got married-I lied about my age, of course-and came to London",222
7,Atlantic,36.192442,-95.893333,LOC,"He was killed two years ago, his ship was sunk by a U-boat in the Atlantic",223
350,London,51.5073509,-0.1277583,GPE,He could imagine her flattening a London policeman,224
155,France,46.227638,2.213749,GPE,“Would we be going to France?” Flick raised her eyebrows,225
156,France,46.227638,2.213749,GPE,So we must be going to France,226
157,France,46.227638,2.213749,GPE,“It’s because you might end up in a jail in France,227
232,Hampshire,51.05769480000001,-1.3080629,GPE,"“By midnight, we should have half a team at the training center in Hampshire",228
351,London,51.5073509,-0.1277583,GPE,"“What are you doing in London?” “I can’t say, but I have a couple of hours off, and I persuaded Monty’s office to lend me a car to come and see you",229
628,Whitehall,51.5049822,-0.1265712,GPE,But you can drive me to Whitehall,230
352,London,51.5073509,-0.1277583,GPE,"This was obviously his wife, girlfriend, or fianc,e, probably making an unexpected visit to London",231
615,U.S.,37.09024,-95.712891,GPE,"She must be with the U.Sforces in Britain, preparing for the invasion",232
41,Britain,55.378051,-3.435973,GPE,"forces in Britain, preparing for the invasion",233
499,Reims,49.258329,4.031696,FAC,But he was lying wounded on a couch in Reims with a shameless nineteen-year-old beauty nursing him,234
234,Hendon,35.4197896,-85.2416277,GPE,Percy was already back from Hendon,235
158,France,46.227638,2.213749,GPE,"There’s no point taking a team of tough girls into France, then destroying the wrong cables",236
649,the East End,41.8195972,-71.3983944,LOC,"I met her years ago, when I was doing political work in the East End",237
673,the Mucky Duck,32.9618354,-96.82326019999999,FAC,"At this time of the evening, she’ll be in the private bar of the Mucky Duck",238
650,the East End,41.8195972,-71.3983944,LOC,"In the East End, police and villains grow up together, go to the same schools, live in the same streets",239
353,London,51.5073509,-0.1277583,GPE,"For some people, life in London was almost as bad as being under the Gestapo",240
259,Jelly,37.09024,-95.712891,GPE,"“Hello, Jelly, meet my friend Flick,” Percy said",241
354,London,51.5073509,-0.1277583,GPE,"“Do you live in this part of London?” “Since I was ten,” she replied, speaking French with a North American accent",242
486,Quebec,52.9399159,-73.5491361,GPE,“I was born in Quebec,243
632,Yorkshire,,,GPE,".” Percy said, “You ought to live in Yorkshire, on a hill farm, someplace where they haven’t seen a foreigner since the Vikings came",244
355,London,51.5073509,-0.1277583,GPE,"I don’t know how you can bear to live in London, surrounded by Russian Bolsheviks, German Jews, Irish Catholics, and nonconformist Welshmen building little chapels all over the place like moles disfiguring the lawn",245
626,Welshmen,49.2559962,-123.1005718,LOC,"I don’t know how you can bear to live in London, surrounded by Russian Bolsheviks, German Jews, Irish Catholics, and nonconformist Welshmen building little chapels all over the place like moles disfiguring the lawn",246
356,London,51.5073509,-0.1277583,GPE,".” “London’s not what it was, Perce",247
260,Jelly,37.09024,-95.712891,GPE,"“I’m very glad to hear that you’re so patriotic, Jelly",248
261,Jelly,37.09024,-95.712891,GPE,".” Percy put in, “I told Flick about your… expertise, Jelly",249
97,England,52.3555177,-1.1743197,GPE,I’ll do anything for England,250
159,France,46.227638,2.213749,GPE,"You want me to go to France, don’t you?” Flick said nothing",251
262,Jelly,37.09024,-95.712891,GPE,She turned away from Jelly,252
263,Jelly,37.09024,-95.712891,GPE,"Percy said, “God bless you, Jelly",253
651,the East End,41.8195972,-71.3983944,LOC,"It was a mild summer evening, and the East End was alive: a group of dirty-faced boys played cricket with a stick and a bald tennis ball; a tired man in soiled work clothes headed home for a late tea; a uniformed soldier, on leave with a packet of cigarettes and a few shillings in his pocket, strode along the pavement with a jaunty air, as if all the world’s pleasures were his for the taking; three pretty girls in sleeveless dresses and straw hats giggled at the soldier",254
20,Bayswater,40.6067815,-73.7669075,GPE,"On the train to Bayswater, her spirits fell again",255
264,Jelly,37.09024,-95.712891,GPE,"Without a telephone engineer, Jelly might place the explosives in the wrong location",256
160,France,46.227638,2.213749,GPE,"Then she remembered that she was going to France on Friday, and this could be the last time she ever saw her brother",257
678,the West End,29.7398525,-95.4704787,GPE,"“How about the West End,” she said",258
433,Paris,48.856614,2.3522219,GPE,My superiors in Paris have been asking me what further progress has been made,259
215,Germany,51.165691,10.451526,GPE,"But this is the new Germany, Major",260
87,Cologne,50.937531,6.9602786,GPE,".” Was that the fantasy Weber told himself? “For God’s sake, Willi, you can’t believe the entire Cologne police force conspired to give me better marks than you because my father was professor of music-it’s risible!” “Such things were commonplace in the old days",261
216,Germany,51.165691,10.451526,GPE,Patronage and nepotism had existed in Germany,262
357,London,51.5073509,-0.1277583,GPE,The challenge was to capture agents without letting London know,263
238,Holland,52.132633,5.291265999999999,GPE,It had been done in Holland: more than fifty expensively trained saboteurs had parachuted straight into the arms of the Germans,264
358,London,51.5073509,-0.1277583,GPE,"Ideally, the next agent sent by London would go to the crypt of the cathedral and find Mademoiselle Lemas waiting there",265
359,London,51.5073509,-0.1277583,GPE,"She would take the agent home, and he would send a wireless message to London saying all was well",266
360,London,51.5073509,-0.1277583,GPE,"After that, Dieter could arrest the agent but continue to send messages to London in his name-and read the replies",267
434,Paris,48.856614,2.3522219,GPE,.” “I shall inform Paris,268
695,the rue du Bois,45.5157791,-73.7089471,FAC,The house in the rue du Bois was a cut-out,269
361,London,51.5073509,-0.1277583,GPE,Agents coming in from London did not know what she looked like-hence the need for recognition signals and passwords,270
696,the rue du Bois,45.5157791,-73.7089471,FAC,.’ Take the person to the house in the rue du Bois,271
594,Soho,40.723301,-74.0029883,LOC," CHAPTER 16 WARTIME A U STE R I T Y HAD made little real difference to Soho, the red-light district in the heart of London’s West End",272
362,London,51.5073509,-0.1277583,GPE," CHAPTER 16 WARTIME A U STE R I T Y HAD made little real difference to Soho, the red-light district in the heart of London’s West End",273
647,the Criss-Cross Club,50.8280006,3.2646295,FAC,Mark and Flick arrived at the Criss-Cross Club at ten o’clock in the evening,274
618,U.S.A.,37.09024,-95.712891,GPE,"It could be French or German or a mixture, possibly even including imported American machinery-the U.S.Awas far ahead of France in phone technology",275
161,France,46.227638,2.213749,GPE,was far ahead of France in phone technology,276
217,Germany,51.165691,10.451526,GPE,"It had a manual exchange, an automatic exchange, a tandem exchange for connecting other exchanges to one another, and an amplification station for the all-important new trunk route to Germany",277
162,France,46.227638,2.213749,GPE,"There were engineers in France, of course, and she might find a woman-if she had time",278
163,France,46.227638,2.213749,GPE,"Did she have to pretend to be French? There were plenty of German women in France: officers’ wives, young women in the armed services, drivers and typists and wireless operators",279
435,Paris,48.856614,2.3522219,GPE,"She could be the young wife of an officer, living with her husband in Paris-no, Vichy, it was farther away",280
164,France,46.227638,2.213749,GPE,What about when they entered the chfteau? Flick was pretty sure there were no German women working as cleaners in France,281
363,London,51.5073509,-0.1277583,GPE,"“But first, tell me about yourself How did you come to London?” “Well, sweetheart, where shall I begin?” Gerhard lit a cigarette",282
227,Hamburg,53.5510846,9.9936819,GPE,“I’m from Hamburg,283
364,London,51.5073509,-0.1277583,GPE,"What got into people that made them persecute one another? she asked herself What made the Nazis torment harmless eccentrics like Gerhard? “So I came to London,” Gerhard said",284
329,Liverpool,32.6564981,-115.4763241,GPE,He was a sailor from Liverpool who got off his ship in Hamburg and fell in love with a pretty German girl and married her,285
228,Hamburg,53.5510846,9.9936819,GPE,He was a sailor from Liverpool who got off his ship in Hamburg and fell in love with a pretty German girl and married her,286
365,London,51.5073509,-0.1277583,GPE,"So here I am, the toast of London, the deviant diva",287
98,England,52.3555177,-1.1743197,GPE,"THE FOURTH DAY Wednesday, May 31,1944  CHAPTER 17 IN THE MIDDLE of the night, the roads of southern England were thronged with traffic",288
366,London,51.5073509,-0.1277583,GPE,".” She and Flick had left London shortly after midnight in a borrowed car, a big white Lincoln Continental that Flick loved to drive",289
27,Berlin,52.52000659999999,13.404954,GPE,“The chfteau contains a new automatic exchange put in by the Germans to handle all the extra telephone and teleprinter traffic between Berlin and the occupying forces,290
28,Berlin,52.52000659999999,13.404954,GPE,The army command center called ‘Zeppelin’ outside Berlin handles one hundred twenty thousand long-distance calls and twenty thousand telex messages a day,291
165,France,46.227638,2.213749,GPE,There will be more when we invade France,292
99,England,52.3555177,-1.1743197,GPE,The Finishing School was located on the grounds of one of England’s grandest stately homes,293
419,Palace House,41.8652002,-88.11350259999999,FAC,"The main residence, Palace House, was the home of Lord Montagu",294
235,Hendon,35.4197896,-85.2416277,GPE,Percy had interviewed her at Hendon and had recruited her despite signs that she was indiscreet,295
166,France,46.227638,2.213749,GPE,"Then, on Friday night, we parachute into France",296
167,France,46.227638,2.213749,GPE,We’re an all-female team because it is much easier for women to move around occupied France-the Gestapo are less suspicious,297
385,Marles,40.5413136,-75.57231170000001,GPE,"Our mission is to blow up a railway tunnel near the village of Marles, not far from Reims, on the main railway line between Frankfurt and Paris",298
203,Frankfurt,50.1109221,8.6821267,GPE,"Our mission is to blow up a railway tunnel near the village of Marles, not far from Reims, on the main railway line between Frankfurt and Paris",299
436,Paris,48.856614,2.3522219,GPE,"Our mission is to blow up a railway tunnel near the village of Marles, not far from Reims, on the main railway line between Frankfurt and Paris",300
367,London,51.5073509,-0.1277583,GPE,“I’m going to London to kick ass,301
265,Jelly,37.09024,-95.712891,GPE,Jelly was dismayed,302
266,Jelly,37.09024,-95.712891,GPE,Flick was more worried about Jelly,303
697,the rue du Bois,45.5157791,-73.7089471,FAC," CHAPTER 18 AT THE TALL house in the rue du Bois, Dieter carried Stephanie’s suitcase up the stairs and into Mademoiselle Lemas’s bedroom",304
437,Paris,48.856614,2.3522219,GPE,"When she spoke, her voice was lower, and her high-class Paris accent had been replaced by the tones of provincial gentility",305
438,Paris,48.856614,2.3522219,GPE,".” “Perhaps she would have preferred a peaceful life, shopping for hats with a woman friend, arranging the flowers for the cathedral, going to Paris once a year for a concert",306
485,Provence,44.0144936,6.2116438,GPE,"He was the best friend of Auntie’s father, until he retired and went to live in Provence",307
598,St,37.2245103,-95.7021189,GPE,".” St,phame was improvising brilliantly, Dieter thought with admiration",308
439,Paris,48.856614,2.3522219,GPE,“I live in Paris,309
698,the rue du Bois,45.5157791,-73.7089471,FAC,There was a good chance that no report of the events in the rue du Bois would reach the ears of Michel Clairet,310
168,France,46.227638,2.213749,GPE,"If the group got split up in France, Flick thought worriedly, she would not be able to rely on them finding their own way",311
267,Jelly,37.09024,-95.712891,GPE,"Jelly, too, handled the firearms with relaxed familiarity",312
330,Liverpool,32.6564981,-115.4763241,GPE,“My father was born in Liverpool,313
331,Liverpool,32.6564981,-115.4763241,GPE,"“If that’s a Liverpool accent, I’m the Duchess of Devonshire",314
661,the Hotel Frankfort,44.6327896,-86.2416611,FAC, CHAPTER 20 IT WAS A minute before three when Dieter parked outside the Hotel Frankfort,315
699,the rue du Bois,45.5157791,-73.7089471,FAC,"Stephanie would talk to the agent, exchange passwords, and take him home to the rue du Bois",316
599,St,37.2245103,-95.7021189,GPE,"“This is Bourgeoise,” he said, indicating St,phame",317
671,the Marquis de Sade,48.1125495,-1.6668802,FAC,"“And I’m Charenton,” he improvised, thinking for some reason of the prison where the Marquis de Sade had been incarcerated",318
368,London,51.5073509,-0.1277583,GPE,"The existence of a new Resistance member codenamed Charenton and recruited by Mademoiselle Lemas would have to be plausibly explained, both to London and to the leader of the Bollinger circuit, Michel Clairet",319
169,France,46.227638,2.213749,GPE,He was one step closer to his goal of crippling the Resistance in northern France,320
700,the rue du Bois,45.5157791,-73.7089471,FAC,But it was a subtle trick to pull off They arrived at the rue du Bois and Stephanie drove into Mademoiselle Lemas’s garage,321
369,London,51.5073509,-0.1277583,GPE,"He said, “You’d better send a message to London right away",322
100,England,52.3555177,-1.1743197,GPE,"In England, the message had to be transcribed, decoded, and passed to Helicopter’s controller, who might have to consult with others before replying; all of which could take several hours, so Helicopter would wait until the appointed hour for a response",323
370,London,51.5073509,-0.1277583,GPE,London needs to know how much of it is left,324
701,the rue du Bois,45.5157791,-73.7089471,FAC,"The two of them sat drinking watery beer for an hour, then returned to the rue du Bois",325
563,Sainte-C,25.6479292,-100.2897048,FAC,"It was the woman he had seen in the square at Sainte-C,cile",326
233,Hampshire,51.05769480000001,-1.3080629,GPE,"When he caught the train back to Hampshire, he found he was eager to see Flick again",327
550,Rumania,45.943161,24.96676,GPE,"The long lull on the eastern front had been broken, yesterday, by a surprisingly powerful German attack in Rumania",328
268,Jelly,37.09024,-95.712891,GPE,.” Percy Thwaite and Jelly were playing poker for penflies,329
269,Jelly,37.09024,-95.712891,GPE,"Jelly was a real character, Paul thought",330
270,Jelly,37.09024,-95.712891,GPE,How could a professional safebreaker consider herself a respectable English lady? “How was Jelly?” he asked Flick,331
271,Jelly,37.09024,-95.712891,GPE,".” “It’s illogical, though-Greta has suffered more from the Nazis than Jelly has",332
1,America,37.09024,-95.712891,GPE,"“Maybe she wanted to go to America with me,” he said",333
674,the New Forest,50.8758752,-1.6327718,FAC,“Why is it called the New Forest?” Paul said,334
170,France,46.227638,2.213749,GPE,“She loved those long trips we made to France every February,335
440,Paris,48.856614,2.3522219,GPE,"We would spend a night in Paris, then take the Blue Train all the way to Nice",336
643,the Blue Train,33.8373265,-118.3809488,FAC,"We would spend a night in Paris, then take the Blue Train all the way to Nice",337
401,Morocco,31.791702,-7.092619999999999,GPE,"One winter, my father decided to go to Morocco",338
672,the Middle East,29.2985278,42.5509603,LOC,We used to read the memoirs of those doughty Victorian lady explorers who traveled the Middle East dressed as men,339
601,St. Hilda,33.7654344,-84.3547267,GPE,"At Oxford, her best friend was a Nepalese boy, Rajendra, which caused great consternation in the senior common room at StHilda’s, I can tell you, although I’m not sure she ever, you know, misbehaved with him",340
702,the rue du Bois,45.5157791,-73.7089471,FAC,He was alone: Stephanie was at the house in the rue du Bois with the British agent Helicopter,341
703,the rue du Bois,45.5157791,-73.7089471,FAC,"He passed the cells and looked through a judas at Marie, the girl who had surprised him yesterday by showing up at the house in the rue du Bois with food for Mademoiselle Lemas’s “guests",342
704,the rue du Bois,45.5157791,-73.7089471,FAC,"However, she had not changed her story, and he now felt confident that her disappearance would not alert the Resistance to the impostor in the rue du Bois",343
656,the Field Marshal,32.852688,-96.958238,FAC,“What do you imagine will happen to you when the Field Marshal hears about this?” Weber looked scared but defiant,344
705,the rue du Bois,45.5157791,-73.7089471,FAC,They went to Reims and drove along the rue du Bois,345
371,London,51.5073509,-0.1277583,GPE,".” Dieter’s hope was that the Resistance might be watching Michel’s house, alert for an emissary from London",346
564,Sainte-C,25.6479292,-100.2897048,FAC,"Maybe the Bollinger circuit had been so decimated by the slaughter at Sainte-C,cile that it was no longer operational, and there was no one left to perform even the most essential tasks",347
565,Sainte-C,25.6479292,-100.2897048,FAC,"He had seen the man in the square at Sainte-C,cile, at another caf, table, sitting with Flick Clairet, just before the skirmish-for this was her husband, Michel himself",348
586,Samte-C,38.3449745,-85.82482139999999,LOC,"Helicopter would certainly recognize him, and it was even possible that Michel might remember him from the square at Samte-C,cile",349
688,the rue de Courcelles,48.4219257,-71.2610888,FAC,He caught up with Hans and they emerged together into the rue de Courcelles,350
171,France,46.227638,2.213749,GPE,"It was a black Renault Monaquatre, one of the commonest cars in France",351
101,England,52.3555177,-1.1743197,GPE,"Dieter went on, “He’s due to broadcast to England at eight o’clock tonight",352
500,Reims,49.258329,4.031696,GPE,"They were going to parachute in near Reims, and Flick remembered the legend of the Jackdaw of Reims, the bird that stole the bishop’s ring",353
102,England,52.3555177,-1.1743197,GPE,"It was frightfully common: all over England, girls were forgetting about husbands and boyfriends on the front line and falling in love with visiting American servicemen",354
172,France,46.227638,2.213749,GPE,"It was a good thing Paul was not coming to France, Flick thought: he could not help being a disruptive influence in a group of young women",355
272,Jelly,37.09024,-95.712891,GPE,"Jelly and Percy were playing a gambling game called Spoof, which involved guessing how many coins the other player held in a closed fist",356
229,Hamburg,53.5510846,9.9936819,GPE,It seemed they had got over the shock of her German accent-no doubt she had told the story of her Liverpudlian father-and now she held them enthralled with tales about Hamburg nightclubs,357
386,Marles,40.5413136,-75.57231170000001,GPE,"Paul asked him, “What did she say?” “That she’s going in tomorrow night to blow up a railway tunnel at Marles, near Reims",358
501,Reims,49.258329,4.031696,FAC,"Paul asked him, “What did she say?” “That she’s going in tomorrow night to blow up a railway tunnel at Marles, near Reims",359
236,Hendon,35.4197896,-85.2416277,GPE,.” “I shall feel rather foolish going back to my old job at Hendon,360
590,Scotland,56.49067119999999,-4.2026458,GPE,"I believe it’s usually an isolated base in Scotland, where their main function is to file regimental accounts",361
441,Paris,48.856614,2.3522219,GPE,"Peering into the gloom, searching for them, were the men of the Gestapo’s radio detection team, housed in a cavernous, darkened hall in Paris",362
218,Germany,51.165691,10.451526,GPE,"As soon as this happened, the operator would pick up a telephone at his desk and call three tracking stations: two in southern Germany, at Augsburg and Nuremberg, and one in Brittany, at Brest",363
9,Augsburg,44.9659238,-93.24068400000002,GPE,"As soon as this happened, the operator would pick up a telephone at his desk and call three tracking stations: two in southern Germany, at Augsburg and Nuremberg, and one in Brittany, at Brest",364
413,Nuremberg,49.4521018,11.0766654,GPE,"As soon as this happened, the operator would pick up a telephone at his desk and call three tracking stations: two in southern Germany, at Augsburg and Nuremberg, and one in Brittany, at Brest",365
43,Brittany,48.2020471,-2.9326435,GPE,"As soon as this happened, the operator would pick up a telephone at his desk and call three tracking stations: two in southern Germany, at Augsburg and Nuremberg, and one in Brittany, at Brest",366
38,Brest,48.390394,-4.486076,GPE,"As soon as this happened, the operator would pick up a telephone at his desk and call three tracking stations: two in southern Germany, at Augsburg and Nuremberg, and one in Brittany, at Brest",367
442,Paris,48.856614,2.3522219,GPE,"They would send this information back to Paris, where the operator would draw three lines on a huge wall map",368
502,Reims,49.258329,4.031696,GPE,"Dieter was now sitting in such a car, a long black Citro%0n parked on the outskirts of Reims",369
443,Paris,48.856614,2.3522219,GPE,"Tonight the help of the Paris center was not required: Dieter already knew the frequency Helicopter would use, and he assumed Helicopter would broadcast from somewhere in the city (because it was too difficult for a wireless operator to lose himself in the countryside)",370
103,England,52.3555177,-1.1743197,GPE,"Now he was reminded of that, as he waited for Helicopter to begin sending his coded report home to England",371
566,Sainte-C,25.6479292,-100.2897048,FAC,"Back at the chfteau of Sainte-C,cile, a German radio operator had tuned to the same frequency and was taking down the coded message",372
503,Reims,49.258329,4.031696,FAC,"Reims was a small town, and Dieter reckoned a car could drive from one side to the other in less than ten minutes",373
706,the rue du Bois,45.5157791,-73.7089471,FAC,Michel had phoned the house in the rue du Bois two hours ago,374
173,France,46.227638,2.213749,GPE,"It would have been easy to fall in love with Paul, but she was not going to betray the husband who was risking his life fighting the Nazis in occupied France",375
174,France,46.227638,2.213749,GPE,"Maybe write a guide book to France, or even a cookbook",376
444,Paris,48.856614,2.3522219,GPE,I want to marry you and take you to Paris for a honeymoon,377
273,Jelly,37.09024,-95.712891,GPE,".” When they entered the living room they found Jelly and Greta having a row, standing face to face in the middle of the room while the others looked on, half amused and half horrified",378
274,Jelly,37.09024,-95.712891,GPE,"Flick said, “Shut up, Jelly",379
275,Jelly,37.09024,-95.712891,GPE,She looked hard at Jelly,380
591,Scotland,56.49067119999999,-4.2026458,GPE,"So she’s gone to a remote base in Scotland, where she’ll stay, probably for the rest of the war, with no leave",381
276,Jelly,37.09024,-95.712891,GPE,.” “I never even joined the army!” Jelly protested,382
635,earth,37.2321077,-95.7243335,LOC,What on earth did you think?” Flick chose her words carefully,383
175,France,46.227638,2.213749,GPE,"In a few days’ time it would be full, and the Allies would invade France",384
653,the English Channel,50.134664,-0.357056,LOC,She hoped there would not be a storm in the English Channel,385
567,Sainte-C,25.6479292,-100.2897048,FAC," CHAPTER 26 SUNK IN GLOOM, Dieter returned to the chfteau at Sainte-C,cile in the Citro%0n with the radio detection team",386
29,Berlin,52.52000659999999,13.404954,GPE,“It has already been sent to the cryptanalysis office in Berlin,387
707,the rue du Bois,45.5157791,-73.7089471,FAC,The moon was bright as he followed the twisting road through the vineyards to Reims and parked in the rue du Bois,388
64,Chatelle,45.35511409999999,-73.7176254,GPE,"It was a drop zone in a pasture outside Chatelle, a small village five miles from Reims",389
504,Reims,49.258329,4.031696,FAC,"It was a drop zone in a pasture outside Chatelle, a small village five miles from Reims",390
2,America,37.09024,-95.712891,GPE,".” “Where was this, in America?” “Paris",391
445,Paris,48.856614,2.3522219,GPE,".” “Where was this, in America?” “Paris",392
584,Sainte-Cecile,46.388197,4.6191829,FAC, CHAPTER 28 THE OLD BALLROOM was in the bombed west wing of the chfteau at Sainte-Cecile,393
65,Chatelle,45.35511409999999,-73.7176254,GPE,On the blackboard he had chalked a neat map of the village of Chatelle,394
242,Hudson,41.240056,-81.44066699999999,LOC,"“It must be a regular landing-and-takeoff field: it’s level, plenty big enough for a Lysander, and long enough even for a Hudson",395
176,France,46.227638,2.213749,GPE,One of the parachutists is a woman who can give us information on most of the Resistance circuits in northern France-if only we can get our hands on her,396
317,La Maison Grandin,45.5324,-73.659255,FAC,"All the residents will be brought to the largest of the three big houses, known as La Maison Grandin, and held there until it is all over",397
318,La Maison Grandin,45.5324,-73.659255,FAC,Teams I and J will remain at La Maison Grandin to guard the prisoners and maintain the command post with Major Weber,398
323,La RocheGuyon,49.080652,1.629129,FAC,He had called Walter Goedel at La RocheGuyon earlier and had left a message asking Goedel to call back,399
446,Paris,48.856614,2.3522219,GPE,"“As it happens, I am calling you from Paris",400
538,Reims-two hours,44.96799920000001,-93.505524,FAC,How long would it take me to drive to Reims-two hours?” “Three,401
568,Sainte-C,25.6479292,-100.2897048,FAC,"Meet us at the chfteau of Sainte-C,cile not later than nineteen hundred",402
372,London,51.5073509,-0.1277583,GPE,"It was a slow journey through leafy woods and fields of green wheat, zigzagging from one sleepy market town to the next, circling London to the west",403
630,Winchester,35.78621160000001,-95.9922153,FAC,"As they wound their way through medieval Winchester, she thought of Reims, another cathedral city, with uniformed Nazis strutting on the streets and the Gestapo everywhere in their black cars, and she gave a short prayer of thanks that they had stopped at the English Channel",404
589,Sandy,40.5649781,-111.8389726,GPE,At two in the afternoon they reached the village of Sandy in Bedfordshire,405
22,Bedfordshire,52.0627394,-0.5292091,GPE,At two in the afternoon they reached the village of Sandy in Bedfordshire,406
610,Tempsford House,52.1705845,-0.2917975,FAC,"The bus went down a winding country road, turned onto an unpaved lane through a wood, and arrived at a large mansion called Tempsford House",407
609,Tempsford Airfield,52.1705845,-0.2917975,FAC,Flick had been here before: it was the assembly point for the nearby Tempsford Airfield,408
177,France,46.227638,2.213749,GPE,"So all the clothes here had been bought in France, exchanged with refugees for new British clothes, or faithfully copied from French originals, then worn for a while so that they would not look new",409
178,France,46.227638,2.213749,GPE,"It’s a man’s coat, but in France today no one can afford to be particular",410
277,Jelly,37.09024,-95.712891,GPE,".” She picked outfits for Jelly, Diana, and Maude, and they all went behind the screen",411
179,France,46.227638,2.213749,GPE,"When Flick walked in, it was occupied by a dozen or so men, some in RAF uniform, all of them- Flick knew from previous visits-clestined to make clandestine flights over France",412
592,Scotland,56.49067119999999,-4.2026458,GPE,“She’s supposed to be in Scotland!” she said,413
104,England,52.3555177,-1.1743197,GPE,"As the Jackdaws began their last meal in England, Percy gave each of them an expensive gift: silver cigarette cases for the smokers, gold powder compacts for the others",414
180,France,46.227638,2.213749,GPE,"Flick did not feel very hungry, but she forced herself to eat a big steak, knowing it was more meat than she would get in a week in France",415
648,the Daily Mirror,37.7748631,-122.4193934,FAC,"A box of British matches was found in Maude’s suitcase; Diana had in her pocket a half-completed crossword torn from the Daily Mirror, which she swore she had intended to leave on the plane; and Jelly, the inveterate gambler, had a pack of playing cards with “Made in Binning- ham” printed on every one",416
278,Jelly,37.09024,-95.712891,GPE,The plastic explosive Jelly would need was distributed evenly among the six women so that even if one or two bags were lost there would still be enough to do the job,417
373,London,51.5073509,-0.1277583,GPE,“A motorcycle courier from London brought this from SOE headquarters just before we left the house,418
374,London,51.5073509,-0.1277583,GPE,"“Any agent who is captured by the enemy, whatever the circumstances, must immediately be returned to London for debriefing",419
375,London,51.5073509,-0.1277583,GPE,.” “All recruits are supposed to be vetted by London,420
181,France,46.227638,2.213749,GPE,"By the spring of 1944, when dozens of agents were flown into France in preparation for the invasion, SOE had the use of thirty-six aircraft",421
325,Lancaster,40.0378755,-76.3055144,GPE,"The plane the Jackdaws boarded was an American- made twin-engined Hudson light bomber, manufactured in 1939 and since made obsolete by the four-engined Lancaster heavy bomber",422
243,Hudson,41.240056,-81.44066699999999,LOC,"A Hudson came with two machine guns in the nose, and the RAF added a rear turret with two more",423
66,Chatelle,45.35511409999999,-73.7176254,GPE,"After dropping the Jackdaws at Chatelle, the Hudson would fly on to another destination before turning around and heading back to Tempsford",424
244,Hudson,41.240056,-81.44066699999999,LOC,"After dropping the Jackdaws at Chatelle, the Hudson would fly on to another destination before turning around and heading back to Tempsford",425
607,Tempsford,52.1705845,-0.2917975,GPE,"After dropping the Jackdaws at Chatelle, the Hudson would fly on to another destination before turning around and heading back to Tempsford",426
715,the “Atlantic Wall,29.9430711,-90.07053169999999,FAC,"He stayed high to traverse the “Atlantic Wall,” the heavily defended coastal strip, then descended again to three hundred feet, to make navigation less difficult",427
505,Reims,49.258329,4.031696,FAC,A radio beacon broadcast a call sign from a secret location somewhere in Reims,428
245,Hudson,41.240056,-81.44066699999999,LOC,"The crew of the Hudson did not know exactly where it was, but Flick did, for Michel had placed it in the tower of the cathedral",429
506,Reims,49.258329,4.031696,FAC,They were about fifty miles north of Reims when the navigator picked up the signal from the Eureka in the cathedral,430
67,Chatelle,45.35511409999999,-73.7176254,GPE,So the navigator had to revert to traditional methods to find Chatelle,431
68,Chatelle,45.35511409999999,-73.7176254,GPE,What should she do? She could hardly abort the mission just because the villagers of Chatelle were obeying the blackout rules for once,432
69,Chatelle,45.35511409999999,-73.7176254,GPE,But every instinct told her not to parachute into Chatelle,433
51,Chartres,48.44385399999999,1.489012,GPE,.” “It’s a field north of Chartres,434
447,Paris,48.856614,2.3522219,GPE,"We could be in Paris this afternoon, Reims by tomorrow morning",435
246,Hudson,41.240056,-81.44066699999999,LOC,"At present, a Hudson was scheduled to land at Chatelle at two a",436
70,Chatelle,45.35511409999999,-73.7176254,GPE,"At present, a Hudson was scheduled to land at Chatelle at two a",437
71,Chatelle,45.35511409999999,-73.7176254,GPE,"If Chatelle had been betrayed to the Gestapo and could no longer be used, she would have to divert the Hudson to another landing field at Laroque, to the west of Reims, code- named Champ d’Or",438
247,Hudson,41.240056,-81.44066699999999,LOC,"If Chatelle had been betrayed to the Gestapo and could no longer be used, she would have to divert the Hudson to another landing field at Laroque, to the west of Reims, code- named Champ d’Or",439
