,lugares,LAT_google,LON_google,labels,Quotes,Position
1236,Ávila,40.656685,-4.6812086,GPE,,442
1237,Ávila,40.656685,-4.6812086,GPE,,443
1238,Ávila,40.656685,-4.6812086,GPE,,444
828,Seville,37.3890924,-5.9844589,GPE,,445
686,Madrid,40.4167754,-3.7037902,GPE,,446
1239,Ávila,40.656685,-4.6812086,GPE,,447
1240,Ávila,40.656685,-4.6812086,GPE,,448
1241,Ávila,40.656685,-4.6812086,GPE,,449
1242,Ávila,40.656685,-4.6812086,GPE,,450
888,Spain,40.46366700000001,-3.74922,GPE,,451
369,Germany,51.165691,10.451526,GPE,,452
444,Italy,41.87194,12.56738,GPE,,453
889,Spain,40.46366700000001,-3.74922,GPE,,454
890,Spain,40.46366700000001,-3.74922,GPE,,455
891,Spain,40.46366700000001,-3.74922,GPE,,456
892,Spain,40.46366700000001,-3.74922,GPE,,457
893,Spain,40.46366700000001,-3.74922,GPE,,458
894,Spain,40.46366700000001,-3.74922,GPE,,459
1116,the Royal Palace,42.9657502,-71.44927229999999,FAC,,460
895,Spain,40.46366700000001,-3.74922,GPE,,461
896,Spain,40.46366700000001,-3.74922,GPE,,462
122,Austria,47.516231,14.550072,GPE,,463
438,Hungary,47.162494,19.5033041,GPE,,464
487,Julián,33.0786552,-116.6019637,GPE,,465
1117,the Royal Palace,42.9657502,-71.44927229999999,FAC,,466
1118,the Royal Palace,42.9657502,-71.44927229999999,FAC,,467
255,Budapest,47.497912,19.040235,GPE,,468
239,Bilbao Airport,43.302494,-2.911116,FAC,,469
153,Barcelona,36.0881056,-95.9241306,GPE,,470
154,Barcelona,36.0881056,-95.9241306,GPE,,471
767,Puerto Bidea,43.2983222,-2.9427569,GPE,,472
796,Río Asua,43.2865045,-2.8870906,LOC,,473
240,Bilbao Airport,43.302494,-2.911116,FAC,,474
897,Spain,40.46366700000001,-3.74922,GPE,,475
32,Ambra,38.5803277,-90.2797659,GPE,,476
33,Ambra,38.5803277,-90.2797659,GPE,,477
155,Barcelona,36.0881056,-95.9241306,GPE,,478
975,The Dohány Street Synagogue,47.4959071,19.0606139,FAC,,479
256,Budapest,47.497912,19.040235,GPE,,480
642,Kossuth Lajos Street,47.4943981,19.0600549,LOC,,481
687,Madrid,40.4167754,-3.7037902,GPE,,482
643,Köves,45.051454,-92.9869709,LOC,,483
1081,the Dohány Street,47.4977584,19.0686969,FAC,,484
297,Dohány Street,47.4977584,19.0686969,FAC,,485
257,Budapest,47.497912,19.040235,GPE,,486
355,Europe,54.5259614,15.2551187,LOC,,487
644,Köves,45.051454,-92.9869709,LOC,,488
488,Julián,33.0786552,-116.6019637,GPE,,489
489,Julián,33.0786552,-116.6019637,GPE,,490
1119,the Royal Palace,42.9657502,-71.44927229999999,FAC,,491
410,Guggenheim,40.7829796,-73.9589706,FAC,,492
1120,the Royal Palace,42.9657502,-71.44927229999999,FAC,,493
898,Spain,40.46366700000001,-3.74922,GPE,,494
721,Monte,43.87910249999999,-103.4590667,GPE,,495
34,Ambra,38.5803277,-90.2797659,GPE,,496
490,Julián,33.0786552,-116.6019637,GPE,,497
899,Spain,40.46366700000001,-3.74922,GPE,,498
722,Montrose,38.4783198,-107.8761738,GPE,,499
302,Dublin,53.3498053,-6.2603097,GPE,,500
247,Boston,42.3600825,-71.0588801,GPE,,501
1035,earth,37.2321077,-95.7243335,LOC,,502
1074,the Big Bang,36.163687,-86.775784,LOC,,503
156,Barcelona,36.0881056,-95.9241306,GPE,,504
841,Silk Road,36.17562789999999,-94.15896889999999,FAC,,505
258,Budapest,47.497912,19.040235,GPE,,506
638,Kazinczy Street,47.4979778,19.0627859,FAC,,507
639,Kazinczy Street,47.4979778,19.0627859,FAC,,508
139,Bar Szimpla,47.4970039,19.0633598,FAC,,509
259,Budapest,47.497912,19.040235,GPE,,510
1069,the Bar Szimpla,47.4970039,19.0633598,LOC,,511
439,Hungary,47.162494,19.5033041,GPE,,512
140,Bar Szimpla,47.4970039,19.0633598,GPE,,513
260,Budapest,47.497912,19.040235,GPE,,514
491,Julián,33.0786552,-116.6019637,GPE,,515
492,Julián,33.0786552,-116.6019637,GPE,,516
493,Julián,33.0786552,-116.6019637,GPE,,517
688,Madrid,40.4167754,-3.7037902,GPE,,518
900,Spain,40.46366700000001,-3.74922,GPE,,519
360,Galicia,42.5750554,-8.1338558,GPE,,520
901,Spain,40.46366700000001,-3.74922,GPE,,521
35,Ambra,38.5803277,-90.2797659,GPE,,522
494,Julián,33.0786552,-116.6019637,GPE,,523
902,Spain,40.46366700000001,-3.74922,GPE,,524
765,Prado,35.2564201,-120.6719665,FAC,,525
689,Madrid,40.4167754,-3.7037902,GPE,"Then again, the man grew up in Madrid’s Royal Palace, which possessed one of Spain’s finest collections; he’d probably had an original El Greco hanging in his nursery",526
788,Royal Palace,42.9657502,-71.44927229999999,FAC,"Then again, the man grew up in Madrid’s Royal Palace, which possessed one of Spain’s finest collections; he’d probably had an original El Greco hanging in his nursery",527
903,Spain,40.46366700000001,-3.74922,GPE,,528
320,El Greco,43.1129389,-88.0269459,FAC,,529
1138,the Universidad de Salamanca,40.9613376,-5.666925099999999,FAC,,530
230,Bilbao,43.2630126,-2.9349852,GPE,,531
36,Ambra,38.5803277,-90.2797659,GPE,,532
1121,the Royal Palace,42.9657502,-71.44927229999999,FAC,,533
231,Bilbao,43.2630126,-2.9349852,GPE,,534
232,Bilbao,43.2630126,-2.9349852,GPE,,535
495,Julián,33.0786552,-116.6019637,GPE,,536
496,Julián,33.0786552,-116.6019637,GPE,,537
37,Ambra,38.5803277,-90.2797659,GPE,,538
38,Ambra,38.5803277,-90.2797659,GPE,,539
497,Julián,33.0786552,-116.6019637,GPE,,540
39,Ambra,38.5803277,-90.2797659,GPE,,541
40,Ambra,38.5803277,-90.2797659,GPE,,542
41,Ambra,38.5803277,-90.2797659,GPE,"One sunny morning, three weeks ago, Ambra was in Madrid, where she was scheduled to appear in a segment of a morning TV show about the Guggenheim’s upcoming exhibits",543
690,Madrid,40.4167754,-3.7037902,GPE,,544
411,Guggenheim,40.7829796,-73.9589706,FAC,,545
42,Ambra,38.5803277,-90.2797659,GPE,,546
498,Julián,33.0786552,-116.6019637,GPE,"The night before the show, she and Julián met for a deliciously casual dinner at Trattoria Malatesta and then slipped quietly through El Parque del Retiro",547
984,Trattoria Malatesta,40.732848,-74.0084337,FAC,,548
324,El Parque del Retiro,40.4152606,-3.6844995,FAC,,549
43,Ambra,38.5803277,-90.2797659,GPE,,550
499,Julián,33.0786552,-116.6019637,GPE,,551
44,Ambra,38.5803277,-90.2797659,GPE,,552
500,Julián,33.0786552,-116.6019637,GPE,,553
45,Ambra,38.5803277,-90.2797659,GPE,,554
501,Julián,33.0786552,-116.6019637,GPE,,555
46,Ambra,38.5803277,-90.2797659,GPE,,556
47,Ambra,38.5803277,-90.2797659,GPE,,557
904,Spain,40.46366700000001,-3.74922,GPE,,558
502,Julián,33.0786552,-116.6019637,GPE,,559
503,Julián,33.0786552,-116.6019637,GPE,,560
504,Julián,33.0786552,-116.6019637,GPE,,561
505,Julián,33.0786552,-116.6019637,GPE,,562
48,Ambra,38.5803277,-90.2797659,GPE,,563
506,Julián,33.0786552,-116.6019637,GPE,,564
49,Ambra,38.5803277,-90.2797659,GPE,,565
507,Julián,33.0786552,-116.6019637,GPE,,566
508,Julián,33.0786552,-116.6019637,GPE,,567
509,Julián,33.0786552,-116.6019637,GPE,,568
1122,the Royal Palace,42.9657502,-71.44927229999999,FAC,,569
384,Guardia,39.4652901,15.9998557,FAC,,570
1088,the Guardia Real,40.5225894,-3.7772348,FAC,,571
905,Spain,40.46366700000001,-3.74922,GPE,,572
906,Spain,40.46366700000001,-3.74922,GPE,,573
1133,the Second Republic,36.8074085,-119.7712737,GPE,,574
907,Spain,40.46366700000001,-3.74922,GPE,,575
510,Julián,33.0786552,-116.6019637,GPE,,576
233,Bilbao,43.2630126,-2.9349852,GPE,,577
1123,the Royal Palace,42.9657502,-71.44927229999999,FAC,,578
908,Spain,40.46366700000001,-3.74922,GPE,,579
993,Valdespino,25.737361,-80.2373309,GPE,,580
307,East garden,34.3012458,-78.7248611,LOC,,581
511,Julián,33.0786552,-116.6019637,GPE,"As she anticipated, Valdespino and Julián arrived at the southern service entrance of Almudena Cathedral, where the bishop unlocked the door and ushered Prince Julián inside",582
4,Almudena Cathedral,40.415651,-3.714552,FAC,,583
512,Julián,33.0786552,-116.6019637,GPE,,584
1093,the Guggenheim Museum,40.7829796,-73.9589706,FAC,,585
909,Spain,40.46366700000001,-3.74922,GPE,,586
1124,the Royal Palace,42.9657502,-71.44927229999999,FAC,,587
241,Bilbao Airport,43.302494,-2.911116,FAC,,588
157,Barcelona,36.0881056,-95.9241306,GPE,,589
242,Bilbao Airport,43.302494,-2.911116,FAC,,590
158,Barcelona,36.0881056,-95.9241306,GPE,,591
513,Julián,33.0786552,-116.6019637,GPE,,592
514,Julián,33.0786552,-116.6019637,GPE,,593
50,Ambra,38.5803277,-90.2797659,GPE,,594
910,Spain,40.46366700000001,-3.74922,GPE,,595
234,Bilbao,43.2630126,-2.9349852,GPE,,596
159,Barcelona,36.0881056,-95.9241306,GPE,,597
51,Ambra,38.5803277,-90.2797659,GPE,,598
301,Dubai,25.2048493,55.2707828,GPE,,599
261,Budapest,47.497912,19.040235,GPE,,600
800,Sabadell Airport,41.5211384,2.1016222,FAC,"  When the Gulfstream G550 touched down onto the lone runway at Sabadell Airport in the foothills of Barcelona, Ambra was relieved to see no signs of waiting paparazzi or press",601
160,Barcelona,36.0881056,-95.9241306,GPE,,602
52,Ambra,38.5803277,-90.2797659,GPE,,603
161,Barcelona,36.0881056,-95.9241306,GPE,"According to Edmond, in order to avoid dealing with starstruck fans at Barcelona’s El-Prat Airport, he chose to keep his plane at this small jetport",604
327,El-Prat Airport,41.297445,2.0832941,FAC,,605
1058,jetport,43.6464785,-70.30969739999999,FAC,,606
799,Sabadell,32.5212736,-117.0075461,GPE,,607
53,Ambra,38.5803277,-90.2797659,GPE,,608
54,Ambra,38.5803277,-90.2797659,GPE,,609
304,EARTH,37.2321077,-95.7243335,LOC,,610
162,Barcelona,36.0881056,-95.9241306,GPE,,611
829,Seville,37.3890924,-5.9844589,GPE,,612
830,Seville,37.3890924,-5.9844589,GPE,,613
771,Rome,41.9027835,12.4963655,GPE,,614
911,Spain,40.46366700000001,-3.74922,GPE,,615
1243,Ávila,40.656685,-4.6812086,GPE,,616
912,Spain,40.46366700000001,-3.74922,GPE,,617
1244,Ávila,40.656685,-4.6812086,GPE,,618
1245,Ávila,40.656685,-4.6812086,GPE,,619
1246,Ávila,40.656685,-4.6812086,GPE,,620
126,Avenida de la Raza,31.7298279,-106.4447158,FAC,,621
433,Highway N-IV,35.220305,-93.16668600000001,FAC,,622
1247,Ávila,40.656685,-4.6812086,GPE,,623
1248,Ávila,40.656685,-4.6812086,GPE,,624
326,El Torbiscal,37.0842999,-5.8568162,GPE,,625
1249,Ávila,40.656685,-4.6812086,GPE,,626
1250,Ávila,40.656685,-4.6812086,GPE,,627
1251,Ávila,40.656685,-4.6812086,GPE,,628
691,Madrid,40.4167754,-3.7037902,GPE,,629
752,Paris,48.856614,2.3522219,GPE,,630
1252,Ávila,40.656685,-4.6812086,GPE,,631
831,Seville,37.3890924,-5.9844589,GPE,,632
1253,Ávila,40.656685,-4.6812086,GPE,,633
1010,Vatican City,41.902916,12.453389,GPE,,634
1254,Ávila,40.656685,-4.6812086,GPE,,635
1255,Ávila,40.656685,-4.6812086,GPE,,636
1027,bell tower,42.6993026,-73.1382369,FAC,,637
1256,Ávila,40.656685,-4.6812086,GPE,,638
772,Rome,41.9027835,12.4963655,GPE,,639
1257,Ávila,40.656685,-4.6812086,GPE,,640
913,Spain,40.46366700000001,-3.74922,GPE,,641
270,Canal Sur,45.4913732,-73.5583623,FAC,,642
1258,Ávila,40.656685,-4.6812086,GPE,,643
773,Rome,41.9027835,12.4963655,GPE,,644
996,Vatican,41.902916,12.453389,FAC,,645
962,St. Peter’s,38.7874699,-90.6298922,GPE,,646
308,Easter,36.2680914,-95.7372468,LOC,,647
1259,Ávila,40.656685,-4.6812086,GPE,,648
442,Ireland,53.1423672,-7.692053599999999,GPE,,649
1260,Ávila,40.656685,-4.6812086,GPE,,650
997,Vatican,41.902916,12.453389,FAC,,651
774,Rome,41.9027835,12.4963655,GPE,,652
998,Vatican,41.902916,12.453389,FAC,,653
999,Vatican,41.902916,12.453389,FAC,,654
914,Spain,40.46366700000001,-3.74922,GPE,,655
775,Rome,41.9027835,12.4963655,GPE,,656
1261,Ávila,40.656685,-4.6812086,GPE,,657
1262,Ávila,40.656685,-4.6812086,GPE,,658
1000,Vatican,41.902916,12.453389,FAC,,659
1263,Ávila,40.656685,-4.6812086,GPE,,660
1264,Ávila,40.656685,-4.6812086,GPE,,661
1265,Ávila,40.656685,-4.6812086,GPE,,662
1266,Ávila,40.656685,-4.6812086,GPE,,663
1267,Ávila,40.656685,-4.6812086,GPE,,664
163,Barcelona,36.0881056,-95.9241306,GPE,,665
55,Ambra,38.5803277,-90.2797659,GPE,,666
515,Julián,33.0786552,-116.6019637,GPE,,667
1125,the Royal Palace,42.9657502,-71.44927229999999,FAC,,668
516,Julián,33.0786552,-116.6019637,GPE,,669
517,Julián,33.0786552,-116.6019637,GPE,,670
1079,the Collserola Mountains,41.412222,2.073889,LOC,Langdon could see that they had wound through the Collserola Mountains and were now merging onto Highway B-20 toward Barcelona,671
430,Highway B-20,41.4171719,2.1386362,FAC,,672
164,Barcelona,36.0881056,-95.9241306,GPE,,673
165,Barcelona,36.0881056,-95.9241306,GPE,,674
166,Barcelona,36.0881056,-95.9241306,GPE,,675
167,Barcelona,36.0881056,-95.9241306,GPE,,676
1036,earth,37.2321077,-95.7243335,LOC,,677
1037,earth,37.2321077,-95.7243335,LOC,,678
915,Spain,40.46366700000001,-3.74922,GPE,,679
916,Spain,40.46366700000001,-3.74922,GPE,,680
917,Spain,40.46366700000001,-3.74922,GPE,,681
362,Gaudí,31.7093355,-106.4347439,GPE,,682
363,Gaudí,31.7093355,-106.4347439,GPE,,683
168,Barcelona,36.0881056,-95.9241306,GPE,,684
275,Casa Milà,41.3952155,2.1619024,FAC,,685
274,Casa,39.051798,-95.667413,GPE,,686
761,Plaza de la Armería,40.4163438,-3.7138092,FAC,,687
918,Spain,40.46366700000001,-3.74922,GPE,,688
758,Peru,-9.189967,-75.015152,GPE,,689
768,Rockefeller Center,40.7587402,-73.9786736,FAC,,690
741,New York City,40.7127753,-74.0059728,GPE,,691
1107,the Rainbow Room,40.758963,-73.979337,FAC,,692
1012,Vermont,44.5588028,-72.57784149999999,GPE,,693
412,Guggenheim,40.7829796,-73.9589706,FAC,,694
1268,Ávila,40.656685,-4.6812086,GPE,,695
413,Guggenheim,40.7829796,-73.9589706,FAC,,696
706,Madrid Royal Palace,40.417955,-3.714311999999999,FAC,,697
414,Guggenheim,40.7829796,-73.9589706,FAC,,698
415,Guggenheim,40.7829796,-73.9589706,FAC,,699
789,Royal Palace,42.9657502,-71.44927229999999,FAC,,700
919,Spain,40.46366700000001,-3.74922,GPE,,701
518,Julián,33.0786552,-116.6019637,GPE,,702
169,Barcelona,36.0881056,-95.9241306,GPE,,703
263,Calle Mayor,33.81207810000001,-118.373127,FAC,,704
273,Carrer de Provença,41.395568,2.1626087,GPE,,705
170,Barcelona,36.0881056,-95.9241306,GPE,,706
754,Passeig de Gràcia 92—is,41.3952144,2.1616748,FAC,,707
920,Spain,40.46366700000001,-3.74922,GPE,,708
171,Barcelona,36.0881056,-95.9241306,GPE,,709
753,Paris,48.856614,2.3522219,GPE,,710
653,Longchamp,32.8690754,-96.7746248,GPE,,711
172,Barcelona,36.0881056,-95.9241306,GPE,,712
173,Barcelona,36.0881056,-95.9241306,GPE,,713
174,Barcelona,36.0881056,-95.9241306,GPE,,714
776,Rome,41.9027835,12.4963655,GPE,,715
276,Casa Milà,41.3952155,2.1619024,FAC,,716
971,Teslas,36.3051201,-95.3197039,FAC,,717
970,Tesla,36.3051201,-95.3197039,FAC,,718
175,Barcelona,36.0881056,-95.9241306,GPE,,719
921,Spain,40.46366700000001,-3.74922,GPE,,720
56,Ambra,38.5803277,-90.2797659,GPE,,721
692,Madrid,40.4167754,-3.7037902,GPE,,722
5,Almudena Cathedral,40.415651,-3.714552,FAC,,723
693,Madrid,40.4167754,-3.7037902,GPE,,724
364,Gaudí,31.7093355,-106.4347439,GPE,,725
277,Casa Milà,41.3952155,2.1619024,FAC,,726
365,Gaudí,31.7093355,-106.4347439,GPE,,727
206,Basílica de la Sagrada Família,41.4036299,2.1743558,FAC,,728
262,Buffalo,42.88644679999999,-78.8783689,GPE,,729
57,Ambra,38.5803277,-90.2797659,GPE,,730
694,Madrid,40.4167754,-3.7037902,GPE,,731
519,Julián,33.0786552,-116.6019637,GPE,,732
520,Julián,33.0786552,-116.6019637,GPE,,733
1269,Ávila,40.656685,-4.6812086,GPE,,734
1126,the Royal Palace,42.9657502,-71.44927229999999,FAC,,735
695,Madrid,40.4167754,-3.7037902,GPE,,736
922,Spain,40.46366700000001,-3.74922,GPE,,737
521,Julián,33.0786552,-116.6019637,GPE,,738
522,Julián,33.0786552,-116.6019637,GPE,,739
523,Julián,33.0786552,-116.6019637,GPE,,740
524,Julián,33.0786552,-116.6019637,GPE,,741
1095,the Holy Grail,33.089957,-96.80475829999999,FAC,,742
58,Ambra,38.5803277,-90.2797659,GPE,,743
59,Ambra,38.5803277,-90.2797659,GPE,,744
176,Barcelona,36.0881056,-95.9241306,GPE,,745
325,El Prat Airport,41.297445,2.0832941,FAC,,746
696,Madrid,40.4167754,-3.7037902,GPE,,747
646,La Casita del Príncipe,40.5844039,-4.1365125,FAC,,748
697,Madrid,40.4167754,-3.7037902,GPE,,749
525,Julián,33.0786552,-116.6019637,GPE,,750
526,Julián,33.0786552,-116.6019637,GPE,,751
385,Guardia,39.4652901,15.9998557,FAC,,752
386,Guardia,39.4652901,15.9998557,FAC,,753
980,The Royal Palace,42.9657502,-71.44927229999999,FAC,,754
387,Guardia,39.4652901,15.9998557,FAC,,755
177,Barcelona,36.0881056,-95.9241306,GPE,,756
60,Ambra,38.5803277,-90.2797659,GPE,,757
61,Ambra,38.5803277,-90.2797659,GPE,,758
798,SPAIN,40.46366700000001,-3.74922,GPE,,759
923,Spain,40.46366700000001,-3.74922,GPE,,760
924,Spain,40.46366700000001,-3.74922,GPE,,761
285,Chicago,41.8781136,-87.6297982,GPE,,762
925,Spain,40.46366700000001,-3.74922,GPE,,763
286,Chicago,41.8781136,-87.6297982,GPE,,764
926,Spain,40.46366700000001,-3.74922,GPE,,765
62,Ambra,38.5803277,-90.2797659,GPE,,766
698,Madrid,40.4167754,-3.7037902,GPE,,767
790,Royal Palace,42.9657502,-71.44927229999999,FAC,,768
178,Barcelona,36.0881056,-95.9241306,GPE,,769
927,Spain,40.46366700000001,-3.74922,GPE,,770
179,Barcelona,36.0881056,-95.9241306,GPE,,771
527,Julián,33.0786552,-116.6019637,GPE,,772
528,Julián,33.0786552,-116.6019637,GPE,,773
63,Ambra,38.5803277,-90.2797659,GPE,,774
64,Ambra,38.5803277,-90.2797659,GPE,,775
967,Stonehenge,30.07215799999999,-99.2485571,GPE,,776
309,Easter Island,-27.112723,-109.3496865,LOC,,777
432,Highway N-240,41.6762184,0.5011768,FAC,,778
180,Barcelona,36.0881056,-95.9241306,GPE,,779
1270,Ávila,40.656685,-4.6812086,GPE,,780
1271,Ávila,40.656685,-4.6812086,GPE,,781
1272,Ávila,40.656685,-4.6812086,GPE,,782
1273,Ávila,40.656685,-4.6812086,GPE,,783
1274,Ávila,40.656685,-4.6812086,GPE,,784
1001,Vatican,41.902916,12.453389,FAC,,785
1275,Ávila,40.656685,-4.6812086,GPE,,786
777,Rome,41.9027835,12.4963655,GPE,,787
1002,Vatican,41.902916,12.453389,FAC,,788
1276,Ávila,40.656685,-4.6812086,GPE,,789
655,Lourdes,43.091463,-0.045726,GPE,,790
1277,Ávila,40.656685,-4.6812086,GPE,,791
1278,Ávila,40.656685,-4.6812086,GPE,,792
1279,Ávila,40.656685,-4.6812086,GPE,,793
1280,Ávila,40.656685,-4.6812086,GPE,,794
1078,the Cathedral of Seville,37.3858247,-5.9931068,FAC,,795
1281,Ávila,40.656685,-4.6812086,GPE,,796
1282,Ávila,40.656685,-4.6812086,GPE,,797
1283,Ávila,40.656685,-4.6812086,GPE,,798
928,Spain,40.46366700000001,-3.74922,GPE,,799
1284,Ávila,40.656685,-4.6812086,GPE,,800
778,Rome,41.9027835,12.4963655,GPE,,801
1285,Ávila,40.656685,-4.6812086,GPE,,802
1286,Ávila,40.656685,-4.6812086,GPE,,803
929,Spain,40.46366700000001,-3.74922,GPE,,804
1287,Ávila,40.656685,-4.6812086,GPE,,805
1288,Ávila,40.656685,-4.6812086,GPE,,806
1289,Ávila,40.656685,-4.6812086,GPE,,807
1290,Ávila,40.656685,-4.6812086,GPE,,808
1291,Ávila,40.656685,-4.6812086,GPE,,809
1292,Ávila,40.656685,-4.6812086,GPE,,810
1293,Ávila,40.656685,-4.6812086,GPE,,811
1294,Ávila,40.656685,-4.6812086,GPE,,812
1295,Ávila,40.656685,-4.6812086,GPE,,813
1296,Ávila,40.656685,-4.6812086,GPE,,814
1297,Ávila,40.656685,-4.6812086,GPE,,815
989,US,37.09024,-95.712891,GPE,,816
305,EUROPE,54.5259614,15.2551187,LOC,,817
699,Madrid,40.4167754,-3.7037902,GPE,"  At that instant, on the second floor of Madrid’s Royal Palace, director of electronic security Suresh Bhalla was moving quietly through Prince Julián’s private apartment",818
791,Royal Palace,42.9657502,-71.44927229999999,FAC,,819
529,Julián,33.0786552,-116.6019637,GPE,,820
1127,the Royal Palace,42.9657502,-71.44927229999999,FAC,,821
181,Barcelona,36.0881056,-95.9241306,GPE,,822
1128,the Royal Palace,42.9657502,-71.44927229999999,FAC,,823
930,Spain,40.46366700000001,-3.74922,GPE,,824
416,Guggenheim,40.7829796,-73.9589706,FAC,,825
182,Barcelona,36.0881056,-95.9241306,GPE,,826
366,Gaudí,31.7093355,-106.4347439,GPE,,827
278,Casa Milà,41.3952155,2.1619024,GPE,,828
963,St. Peter’s,38.7874699,-90.6298922,GPE,,829
65,Ambra,38.5803277,-90.2797659,GPE,,830
1129,the Royal Palace,42.9657502,-71.44927229999999,FAC,,831
931,Spain,40.46366700000001,-3.74922,GPE,,832
303,Díaz,36.1483376,-95.8564384,GPE,,833
66,Ambra,38.5803277,-90.2797659,GPE,,834
67,Ambra,38.5803277,-90.2797659,GPE,,835
68,Ambra,38.5803277,-90.2797659,GPE,,836
69,Ambra,38.5803277,-90.2797659,GPE,,837
70,Ambra,38.5803277,-90.2797659,GPE,,838
71,Ambra,38.5803277,-90.2797659,GPE,,839
72,Ambra,38.5803277,-90.2797659,GPE,,840
73,Ambra,38.5803277,-90.2797659,GPE,,841
700,Madrid,40.4167754,-3.7037902,GPE,,842
530,Julián,33.0786552,-116.6019637,GPE,,843
932,Spain,40.46366700000001,-3.74922,GPE,,844
74,Ambra,38.5803277,-90.2797659,GPE,,845
183,Barcelona,36.0881056,-95.9241306,GPE,,846
272,Carrer de Mallorca,41.4030205,2.1747972,GPE,"THE COMPLETE WORKS OF WILLIAM BLAKE From the private collection of EDMOND KIRSCH On loan to LA BASÍLICA DE LA SAGRADA FAMÍLIA Carrer de Mallorca, 401 08013 Barcelona, Spain “I don’t understand,” Ambra said",847
184,Barcelona,36.0881056,-95.9241306,GPE,,848
933,Spain,40.46366700000001,-3.74922,GPE,,849
356,Europe,54.5259614,15.2551187,LOC,,850
801,Sagrada Família,32.8839453,-96.64761659999999,GPE,,851
207,Basílica de la Sagrada Família,41.4036299,2.1743558,FAC,,852
1003,Vatican,41.902916,12.453389,FAC,,853
185,Barcelona,36.0881056,-95.9241306,GPE,,854
186,Barcelona,36.0881056,-95.9241306,GPE,,855
187,Barcelona,36.0881056,-95.9241306,GPE,,856
388,Guardia,39.4652901,15.9998557,FAC,,857
75,Ambra,38.5803277,-90.2797659,GPE,,858
934,Spain,40.46366700000001,-3.74922,GPE,,859
802,Sagrada Família,32.8839453,-96.64761659999999,GPE,,860
935,Spain,40.46366700000001,-3.74922,GPE,"This Francoist symbol is in regular use by the Palmarian Church, which, according to Spain’s national newspaper,El Pais , has its own “pope” and has canonized several ruthless leaders—including Francisco Franco and Adolf Hitler—as saints! Don’t believe us? Look it up",861
321,El Pais,37.09024,-95.712891,GPE,,862
359,Francisco,36.1331784,-95.8883346,GPE,,863
1004,Vatican,41.902916,12.453389,FAC,,864
779,Rome,41.9027835,12.4963655,GPE,,865
1099,the Mount of Christ the King,32.8537385,-84.8640132,LOC,"The schismatic Palmarian Church still functions today out of its world headquarters—a secure, walled compound called the Mount of Christ the King in El Palmar de Troya, Spain",866
322,El Palmar de Troya,37.0624156,-5.8057207,GPE,,867
936,Spain,40.46366700000001,-3.74922,GPE,,868
1005,Vatican,41.902916,12.453389,FAC,,869
780,Rome,41.9027835,12.4963655,GPE,,870
76,Ambra,38.5803277,-90.2797659,GPE,,871
77,Ambra,38.5803277,-90.2797659,GPE,,872
637,Kansas,39.011902,-98.4842465,GPE,,873
1038,earth,37.2321077,-95.7243335,LOC,,874
711,Mars,38.932421,-95.692968,LOC,,875
1011,Venus,30.2851533,-81.5138602,LOC,,876
1039,earth,37.2321077,-95.7243335,LOC,,877
712,Mars,38.932421,-95.692968,LOC,,878
803,Sagrada Família,32.8839453,-96.64761659999999,GPE,,879
531,Julián,33.0786552,-116.6019637,GPE,,880
431,Highway M-505,40.5784161,-4.0861388,FAC,,881
279,Casita del Príncipe,40.5844039,-4.1365125,FAC,,882
532,Julián,33.0786552,-116.6019637,GPE,,883
533,Julián,33.0786552,-116.6019637,GPE,,884
937,Spain,40.46366700000001,-3.74922,GPE,,885
938,Spain,40.46366700000001,-3.74922,GPE,,886
1040,earth,37.2321077,-95.7243335,LOC,,887
640,Kentucky,37.8393332,-84.2700179,GPE,,888
987,U.S.,37.09024,-95.712891,GPE,,889
1041,earth,37.2321077,-95.7243335,LOC,,890
939,Spain,40.46366700000001,-3.74922,GPE,,891
188,Barcelona,36.0881056,-95.9241306,GPE,,892
1145,the Washington Monument,38.8894838,-77.0352791,FAC,"Once completed, the tallest of the eighteen pinnacles will climb a dizzying and unprecedented 560 feet—higher than the Washington Monument—making Sagrada Família the tallest church in the world, eclipsing the Vatican’s own St",893
804,Sagrada Família,32.8839453,-96.64761659999999,GPE,"Once completed, the tallest of the eighteen pinnacles will climb a dizzying and unprecedented 560 feet—higher than the Washington Monument—making Sagrada Família the tallest church in the world, eclipsing the Vatican’s own St",894
1006,Vatican,41.902916,12.453389,FAC,,895
965,St. Peter’s Basilica,41.9021667,12.4539367,GPE,,896
372,Glory,36.1426598,-86.7918021,FAC,,897
1042,earth,37.2321077,-95.7243335,LOC,,898
1007,Vatican,41.902916,12.453389,FAC,,899
235,Bilbao,43.2630126,-2.9349852,GPE,,900
417,Guggenheim,40.7829796,-73.9589706,FAC,,901
940,Spain,40.46366700000001,-3.74922,GPE,,902
805,Sagrada Família,32.8839453,-96.64761659999999,GPE,,903
806,Sagrada Família,32.8839453,-96.64761659999999,GPE,,904
1067,the Balearic Sea,40.2890514,2.1450245,LOC,,905
189,Barcelona,36.0881056,-95.9241306,GPE,,906
1298,Ávila,40.656685,-4.6812086,GPE,,907
807,Sagrada Família,32.8839453,-96.64761659999999,GPE,,908
190,Barcelona,36.0881056,-95.9241306,GPE,,909
1299,Ávila,40.656685,-4.6812086,GPE,,910
1300,Ávila,40.656685,-4.6812086,GPE,,911
1301,Ávila,40.656685,-4.6812086,GPE,,912
