,lugares,LAT_google,LON_google,labels,Quotes,Position
736,Vatican City,41.902916,12.453389,GPE,"“Despite the archaic appearance of Vatican City, every single ippe 
entrance, both public and private, is equ 
d with the most advanced sensing equipment
known to man",190
518,Teflon,40.5814676,-112.0256088,GPE,"“Plastic batteries?”
“Polymer gel electrolyte with Teflon",191
557,Vatican,41.902916,12.453389,FAC,"“Signorina, the Vatican is the target of dozens of bomb threats a month",192
558,Vatican,41.902916,12.453389,FAC,"“Might I ask exactly whoyou are? What is your position at CERN?”
“I am a senior member of the research staff and appointed liaison to the Vatican for this crisis",193
737,Vatican City,41.902916,12.453389,GPE,".”
“Excuse me for being rude, but if this is indeed a crisis, why am I dealing with youand not your director? And what disrespect do youintend by coming into Vatican City in short pants?”
Langdon groaned",194
559,Vatican,41.902916,12.453389,FAC,"Then again, he realized, if stone penises could induce lustful thoughts in Vatican residents, Vittoria Vetra in shorts could certainlybe a threat to national security",195
917,seco,34.4419874,-118.5374084,LOC," 
“Commander Olivetti,” Langdon in 
nd
tervened, trying to diffuse what looked like a seco 
bomb about to explode",196
535,U.S.,37.09024,-95.712891,GPE,I’m a professor of religious studies in the U.Sand unaffiliated with CERN,197
738,Vatican City,41.902916,12.453389,GPE,"“I have a woman in shorts telling me that a droplet of liquid is going to blow up Vatican City, and I have an American professor telling me we are being targeted by some antireligious cult",198
739,Vatican City,41.902916,12.453389,GPE,Vatican City is enormous,199
740,Vatican City,41.902916,12.453389,GPE,"“Until these numbers count down? Until Vatican City disappears? Believe me, I do not take kindly to people tampering with my security system",200
741,Vatican City,41.902916,12.453389,GPE,"“I am having a difficult time accepting that the Illuminati are still active, and yet the appearance of this brand combined with the fact that the Illuminati have a well-known covenant against Vatican City has changed my mind",201
560,Vatican,41.902916,12.453389,FAC,"Vetra has not informed you, but CERN scientists have been criticizing Vatican policies for decades",202
561,Vatican,41.902916,12.453389,FAC,"W 
io
hat scenar 
seems more likely to you-that a four-hundred-year-old satanican
cult has resurfaced with 
advanced weapon of mass destruction, or that some prankster at CERN is trying to disrupt a sacred Vatican event with a well-executed fraud?”
“That photo,” Vittoria said, her voice like bo Murdered 
iling lava, “is of my father",203
742,Vatican City,41.902916,12.453389,GPE,"With the exception of the Swiss Guard, the only ones present in Vatican City at this time are the College of Cardinals",204
967,the Sistine Chapel,33.7884471,-117.900887,FAC,And they are inside the Sistine Chapel,205
562,Vatican,41.902916,12.453389,FAC,He recalled reading once about the curious arrangement of Vatican authority following the death of a Pope,206
563,Vatican,41.902916,12.453389,FAC,"Langdon, it is true that Vatican rule dictates the camerlegno assume chief executive office during conclave, but it is only because his lack of eligibility for the papacy ensures an unbiased election",207
564,Vatican,41.902916,12.453389,FAC,"Som one at the
Vatican needed to take her seriously",208
827,Vatican Prison,41.8932529,12.484504,FAC,".”
’s a pretty big 
“What’s he going to do, shoot me for using the phone?”
“Who the hell knows! This is a pretty strange place, and the wa going-”
y things are 
“Either that,” Vittoria said, “or we can spend the next five hours and forty-eight minutes in Vatican Prison",209
536,U.S.,37.09024,-95.712891,GPE,I bet you one of those Illuminati U.Sdollars you have in your pocket that this is the Pope’s office,210
1006,the Ufficio di Communicazione,45.4369497,9.160554699999999,FAC," 38
T he Vatican switchboard is located in the Ufficio di Communicazione behind the Vatican post office",211
565,Vatican,41.902916,12.453389,FAC," 38
T he Vatican switchboard is located in the Ufficio di Communicazione behind the Vatican post office",212
743,Vatican City,41.902916,12.453389,GPE,He felt proud to be one of only a handful of employees still allowed inside Vatican City tonight,213
566,Vatican,41.902916,12.453389,FAC,World interest in Vatican events seemed to have dwindled in the last few years,214
411,St. Peter’s,30.533953,-84.233853,GPE,"Sadly, though, despite StPeter’s Square being filled with press trucks, the vans looked to be mostly standard Italian and Euro press",215
744,Vatican City,41.902916,12.453389,GPE,"A woman inside Vatican City? Tonight?
The woma and furiously",216
968,the Sistine Chapel,33.7884471,-117.900887,FAC,".”39
T he Apostolic Palace is a conglomeration of buildings located near the Sistine Chapel in the northeast corner of Vatican City",217
745,Vatican City,41.902916,12.453389,GPE,".”39
T he Apostolic Palace is a conglomeration of buildings located near the Sistine Chapel in the northeast corner of Vatican City",218
488,St. Peter’s Square,41.9022225,12.4567283,GPE,"With a commanding
view of StPeter’s Square,
the palace houses both the Papal Apartments and the Office of the Pope",219
956,the Papal Apartments,41.9035313,12.4561705,FAC,"Peter’s Square,
the palace houses both the Papal Apartments and the Office of the Pope",220
412,St. Peter’s,30.533953,-84.233853,GPE,"A colossal chandelier hung overhead, beyond which a bank of arched windows offered a stunning panorama of the sun-drenched StPeter’s Square",221
567,Vatican,41.902916,12.453389,FAC," 
The camerlegno was nothing like the images of frail, beatific old men Langdon usually imagined roaming the Vatican",222
568,Vatican,41.902916,12.453389,GPE,"He looked to be in his late-thirties, indeed a child by Vatican standards",223
569,Vatican,41.902916,12.453389,FAC,"“W 
ator calls
hen the Vatican oper 
me a half hour before I begin conclave to
tell me a woman is calling from yourprivate office to warn me of some sort of major security threat of which I have not been informed, thatconcerns me",224
746,Vatican City,41.902916,12.453389,GPE,“The destruction of Vatican City,225
837,Vittoria,42.7623971,-80.32301939999999,GPE,".”40
I s this true?” the camerlegno demanded, looking amazed as he turned from Vittoria to Olivetti",226
747,Vatican City,41.902916,12.453389,GPE,"“Are you certain it is
inside Vatican City?” the camerlegno asked",227
1018,"the mome e  
 
nt",34.0975852,-118.3515178,FAC,"We have a number of other security concerns at the mome e
nt, and with all du 
respect to Ms",228
748,Vatican City,41.902916,12.453389,GPE,"“That droplet is enough to level Vatican City! Did you even listen to a word I told you?”
“Ma’am,” Olivetti said, his voice like steel, “my experience with explosives is extensive",229
749,Vatican City,41.902916,12.453389,GPE,"“Dangerous or not, Illuminati or no Illuminati, whatever this thing is, it most certainly should not be inside Vatican City ",230
750,Vatican City,41.902916,12.453389,GPE,"“Signore, if you are suggesting we make a naked-eye search of the entirety of Vatican City then I must object",231
275,Rome,41.9027835,12.4963655,GPE,"The IF signature suggests he’s somewhere in Rome 
, but there’s really no way to 
trace him",232
570,Vatican,41.902916,12.453389,FAC,The abolition of the Vatican is nonnegotiable,233
571,Vatican,41.902916,12.453389,FAC,"Do you really believe the Vatican is immune?”Jesus, Langdon thought, they’ve got someone on the inside ",234
969,the Sistine Chapel,33.7884471,-117.900887,FAC,"“Where did you get this information!”
“Camerlegno,” the caller gloated, “ask your commander if all your cardinals are present in the Sistine Chapel",235
970,the Sistine Chapel,33.7884471,-117.900887,FAC," 
“Signore,” Olivetti whispered in the camerlegno’s ear, “it is true that four of our cardinals have not yet reported to the Sistine Chapel, but there is no need for alarm",236
751,Vatican City,41.902916,12.453389,GPE,"Every one of them checked into the residence hall this m 
fely inside
orning, so we know they are sa 
Vatican City",237
238,Paris,48.856614,2.3522219,GPE,"There is Cardinal Lamassé from Paris, Cardinal Guidera from Barcelona, Cardinal Ebner from Frankfurt ",238
11,Barcelona,36.0881056,-95.9241306,GPE,"There is Cardinal Lamassé from Paris, Cardinal Guidera from Barcelona, Cardinal Ebner from Frankfurt ",239
86,Frankfurt,50.1109221,8.6821267,GPE,"There is Cardinal Lamassé from Paris, Cardinal Guidera from Barcelona, Cardinal Ebner from Frankfurt ",240
121,Italy,41.87194,12.56738,GPE,“And from Italy ,241
572,Vatican,41.902916,12.453389,FAC,"The church had made some deadly enem 
plar, arm 
ies through the years-the Hassassin, the Knights Tem 
ies that had been
either hunted by the Vatican or betrayed by them",242
942,the City of God,40.4223669,-86.8668498,GPE,"“Isn’t threatening to destroy the City of God enough?”
“Forget your four cardinals",243
276,Rome,41.9027835,12.4963655,GPE,"What else do I know? That this whole situation is insanity, that’s what I know! “After the brandings, the scientists were murdered, and their bodies were dropped in public locations around Rome as a warning to other scientists not to join the Illuminati",244
277,Rome,41.9027835,12.4963655,GPE,Have you not counted lately? There are over four hundred Catholic churches in Rome,245
752,Vatican City,41.902916,12.453389,GPE,The Catholic Church will continue with or without Vatican City,246
753,Vatican City,41.902916,12.453389,GPE,"Tell me, why is Vatican City a walled citadel?”
“Men of God live in a dangerous world,” the camerlegno said",247
573,Vatican,41.902916,12.453389,FAC," 
“How young areyou? The Vatican is a fortress because the Catholic Church holds ha 
lf of 
its equity insideits walls-rare paintings, sculpture, devalued jewels, priceless books ",248
720,Vatican Bank,41.9038641,12.4567781,GPE,then there is the gold bullion and the real estate deeds inside the Vatican Bank vaults,249
574,Vatican,41.902916,12.453389,GPE,"Inside estimates put the raw value of Vaticandolla 
City at 48",250
115,Illuminati Diamond,51.7206608,0.4517379,LOC,".”
i 
Langdon flashed on the alleged Illum nati fortunes, the ancient wealth of the Bavarian stone masons, the Rothschilds, the Bilderbergers, the legendary Illuminati Diamond",251
161,Mortati,40.6552458,-73.945734,GPE," 42
C ardinal Mortati was sweating now in his black robe",252
162,Mortati,40.6552458,-73.945734,GPE,Were they ill? Something they ate? Mortati doubted it,253
155,Milan,45.4642035,9.189982,GPE,Tonight that man was Cardinal Aldo Baggia from Milan,254
163,Mortati,40.6552458,-73.945734,GPE, So where the devil is he? Mortati wondered,255
164,Mortati,40.6552458,-73.945734,GPE,"A week ago, the College of Cardinals had unanimously chosen Mortati for the office known as The Great Elector 
’s
-the conclave 
internal master of ceremonies",256
971,the Sistine Chapel,33.7884471,-117.900887,FAC,"Even though the camerlegno was the church’s ranking official, the camerlegno was only a priest and had little familiarity with the complex election process, so one cardinal was selected to oversee the ceremony from within the Sistine Chapel",257
521,The Great Elector,,,FAC," 
Cardinals often joked that being appointed The Great Elector was the cruelest honor in Christendom",258
165,Mortati,40.6552458,-73.945734,GPE," 
Mortati held no grudge, though",259
166,Mortati,40.6552458,-73.945734,GPE,"Although Mortati was technically still within the legal ag 
e window for election,
he was getting a bit old to be a serious candidate",260
167,Mortati,40.6552458,-73.945734,GPE,"Mortati suspected much of the cardinals’ dislike was jealousy, and Mortati i 
actually adm red the young man, secretly applauding the late Pope’s selection for chamberlain",261
168,Mortati,40.6552458,-73.945734,GPE,"The miracle and wonder of it, Mortati thought, often wishing his own childhood had presented an event that fostered that kind of aith",262
169,Mortati,40.6552458,-73.945734,GPE," 
doubtless f 
Unfortunately for the church, Mortati knew, the camerlegno would never become Pope in 
his elder years",263
170,Mortati,40.6552458,-73.945734,GPE," 
Mortati looked up",264
489,St. Peter’s Square,41.9022225,12.4567283,GPE," 43
L angdon stood m nless at the Pope’s bulle 
otio 
tproof window and gazed down at the
bustle of media trailers in StPeter’s Square",265
278,Rome,41.9027835,12.4963655,GPE,".”
“You suggest we cancel conclave right now?”
“Do I have a choice?”
“What about your charge to bring a new Pope?”
The young chamberlain sighed and turned to the window, his eyes drifting out onto the sprawl of Rome 
ld m below",266
149,Marching,31.6270737,-94.6830663,FAC,“Marching one hundred sixty-five cardinals unprepared and unprotected into Rome would be reckless,267
279,Rome,41.9027835,12.4963655,GPE,“Marching one hundred sixty-five cardinals unprepared and unprotected into Rome would be reckless,268
972,the Sistine Chapel,33.7884471,-117.900887,FAC," 
“In addition,” Olivetti said, “the Sistine Chapel is a fortress",269
280,Rome,41.9027835,12.4963655,GPE,"Some of surrounding 
Rome may be in danger",270
413,St. Peter’s,30.533953,-84.233853,GPE,.” She glanced warily out the window at the crowd in StPeter’s Square,271
754,Vatican City,41.902916,12.453389,GPE,"There is a possibility, if we kill power to Vatican City, that we can eliminate the background RF
and create a clean enough environment to get a reading on that canister’s ma field",272
905,ma field,42.518757,-71.69729509999999,FAC,"There is a possibility, if we kill power to Vatican City, that we can eliminate the background RF
and create a clean enough environment to get a reading on that canister’s ma field",273
755,Vatican City,41.902916,12.453389,GPE,"“You want to black outVatican City?”
“Possibly",274
973,the Sistine Chapel,33.7884471,-117.900887,FAC,"“Stand on the altar of the Sistine Chapel and lie to the College of Cardinals?”
“For their own safety",275
756,Vatican City,41.902916,12.453389,GPE,"“Believe me, removing all protection from Vatican City in order to stake out hundreds of churches is what the Illuminati hopewe will do ",276
395,St. Francis,36.0735672,-95.9184801,GPE," prayer of StFrancis, signore",277
138,London,51.5073509,-0.1277583,GPE," 44
T he central office of the British Broadcast Corporation (B ) is in London just west BC 
of Piccadilly 
rcus",278
248,Piccadilly,41.6618524,-70.2006964,GPE," 44
T he central office of the British Broadcast Corporation (B ) is in London just west BC 
of Piccadilly 
rcus",279
154,Mid-East,29.2985278,42.5509603,LOC," 
The voice on the line was raspy, with a Mid-East accent",280
757,Vatican City,41.902916,12.453389,GPE,"The public, it seemed, had little interest in Vatican City",281
281,Rome,41.9027835,12.4963655,GPE,"“What’s the angle?”
“Do you have a TV reporter in Rome covering the election?”
“I believe so",282
758,Vatican City,41.902916,12.453389,GPE,"Yawning, she looked at her computer and typed in the keywords “Vatican City",283
139,London,51.5073509,-0.1277583,GPE,He was a new guy the BBC had just brought up from some trashy London tabloid to handle some of the BBC’s more mundane coverage,284
759,Vatican City,41.902916,12.453389,GPE,The BBC content editor copied down the reporter’s satelliteVatican City,285
575,Vatican,41.902916,12.453389,FAC,"But Vittoria knew if news of the Vatican predicament leaked out, the entire area could fill with onlookers in a matter of minutes",286
760,Vatican City,41.902916,12.453389,GPE,The archives are across Vatican City,287
122,Italy,41.87194,12.56738,GPE,Italy is a bit far to come on a lark when you make a teacher’s salary,288
963,the Santa Ana Gate,33.9637505,-118.2132645,FAC,“Just behind the Santa Ana Gate,289
507,St. Peter’s Throne,41.4657827,-81.55282629999999,GPE,Most scholars believe it is through the secret door behind StPeter’s Throne,290
414,St. Peter’s,30.533953,-84.233853,GPE,".”
Overhead the bells of StPeter’s began to toll",291
929,the Borgia Courtyard,,,FAC,".”46
T he Secret Vatican Archives are located at the far end of the Borgia Courtyard directly up a hill from the Gate of Santa Ana",292
945,the Gate of Santa Ana,33.7449055,-117.8889834,FAC,".”46
T he Secret Vatican Archives are located at the far end of the Borgia Courtyard directly up a hill from the Gate of Santa Ana",293
576,Vatican,41.902916,12.453389,FAC,"Galileo’s Illuminati needed to protect themselves from the Vatican, so they founded an ultrasecret Illuminati meeting place here in Rome",294
282,Rome,41.9027835,12.4963655,GPE,"Galileo’s Illuminati needed to protect themselves from the Vatican, so they founded an ultrasecret Illuminati meeting place here in Rome",295
577,Vatican,41.902916,12.453389,FAC,Their meeting place was simply where they could safely congregate and discuss topics forbidden by the Vatican,296
283,Rome,41.9027835,12.4963655,GPE,"Word of Galileo’s brotherhood started to spread in the 1630s, and scien ts
tis 
from 
a around the world m de secret pilgrimages to Rome hoping to join the Illuminati ",297
284,Rome,41.9027835,12.4963655,GPE,"Unfortunately, though, because of the Illuminati’s secrecy, scientists arriving in Rome never knew where to go for the meetings or to whom they could safely speak",298
578,Vatican,41.902916,12.453389,FAC,".”
“But if the Vatican wanted to find the Illuminati,” Vittoria argued, “couldn’t theysimply follow the markers?”
“No",299
579,Vatican,41.902916,12.453389,FAC,"If these markers were in public locations, certainly there existed members of the Vatican who could have figured it out",300
285,Rome,41.9027835,12.4963655,GPE,"They created ma that
rkers 
faded into the backdrop of ancient Rome",301
286,Rome,41.9027835,12.4963655,GPE,"First, the sculptures had to look like the rest of the artwork in Rome ",302
580,Vatican,41.902916,12.453389,FAC,artwork that the Vatican would neversuspect belonged to the Illuminati,303
36,Earth,37.2321077,-95.7243335,LOC,"“Early alchemists believed the entire universe was made up of only four substances: Earth, Air, Fire, and Water",304
37,Earth,37.2321077,-95.7243335,LOC,".”
The early cross, Langdon knew, was the most common symb 
ents-four
ol of the four elem 
arms representing Earth, Air, Fire, and Water",305
38,Earth,37.2321077,-95.7243335,LOC,"Beyond that, though, there existed literallydozensof symbolic occurrences of Earth, Air, Fire, and Water throughout history-the Pythagorean cycles of life, the Chinese Hong-Fan, the Jungian male and female rudiments, the quadrants of the Zodiac, even the Muslims revered the four ancient elements ",306
39,Earth,37.2321077,-95.7243335,LOC,".” For Langdon, though, it was a more modern usage that always gave him chillsthe Mason’s four mystic grades of Absolute Initiation: Earth, Air, Fire, and Water",307
40,Earth,37.2321077,-95.7243335,LOC,"“So this Illuminati artist created four pieces of art that lookedreligious, but were actually tributes to Earth, Air, Fire, and Water?”
“Exactly,” Langdon said, quickly turning up Via Sentinel toward the archives",308
287,Rome,41.9027835,12.4963655,GPE,“The pieces blended into the sea of religious artwork all over Rome,309
288,Rome,41.9027835,12.4963655,GPE,"By donating the artwork anonymously to specific churches and then using their political influence, the brotherhood facilitated placement of these four pieces in carefully chosen churches in Rome",310
41,Earth,37.2321077,-95.7243335,LOC,"If an Illuminati candidate could find the first church and the marker for Earth, he could follow it to Air ",311
954,the Northern Wing,46.3269819,-85.4936444,LOC,"As he moved in dim solitude down the Northern Wing, the challenge of the past fifteen days weighed heavy in his bones",312
581,Vatican,41.902916,12.453389,FAC," 
As was Vatican tradition, following the Pope’s death the camerlegno had personally confirmed expiration by placing his fingers on the Pope’s carotid artery, listening for breath, and then calling the Pope’s name three times",313
29,Christendom,38.9497286,-78.146118,LOC,It was one of the oldest traditions in Christendom,314
946,the Great Elector,,,FAC,"Mortati’s appointment as the Great Elector, the camerlegno assured himself, was a good one",315
959,the Royal Staircase,44.0581869,-79.427561,FAC," 
As the camerlegno arrived at the top of the Royal Staircase, he felt as though he were standing on the precipice of his life",316
899,earth Carlo,40.80706,-73.9642707,FAC,"Where else would he be? Even in his short decade on earth Carlo had felt the majesty of God-the thundering pipe organs, the towering domes, the voices raised in song, the stained glass, shimmering bronze and gold",317
234,Palermo,38.11569,13.3614868,GPE," the b 
His heaven, Carlo learned as 
linding lights were turned off, was actually the
Intensive Care Unit in Santa Clara Hospital 
een the soleoutside of Palermo",318
396,St. Francis,36.0735672,-95.9184801,GPE,"Carlo had, for some unknown reason, only moments before the blast, left his mother’s side and ventured into a protected alcove to ponder a tapestry depicting the story of StFrancis",319
885,earth,37.2321077,-95.7243335,LOC,seeing his mother’s face in the billowing white clouds as he soared to earth,320
960,the Royal Staircase,44.0581869,-79.427561,FAC," 
Now, as Camerlegno Carlo Ventresca descended the Royal Staircase, he tried to comprehend the chain of events that had delivered him to this extraordinary crossroads",321
974,the Sistine Chapel,33.7884471,-117.900887,FAC," 
He could see the great bronze door of the Sistine Chapel now, dutifu ur
lly protected by fo 
Swiss Guards",322
415,St. Peter’s,30.533953,-84.233853,GPE," 48
B BC journalist Gunther Glick sat sweating in the BBC network van parked on the eastern edge of StPeter’s Square and cursed his assignment editor",323
761,Vatican City,41.902916,12.453389,GPE,"Although Glick’s first monthly review had come back filled with superlatives-resourceful, sharp, dependable-here he was in Vatican City on “Pope-Watch",324
582,Vatican,41.902916,12.453389,FAC,"He was to sit here waiting for a bunch of old farts to elect their next chief old fart, then he was to step outside and record a fifteen-second “live” spot with the Vatican as a backdrop",325
762,Vatican City,41.902916,12.453389,GPE," 
The imperial m 
fore him 
ountain of Vatican City rose be as a dismal reminder of what men
could accom 
i 
plish when they put their m nds to it",326
763,Vatican City,41.902916,12.453389,GPE,"“Gunther Glick, BBC, Live in Vatican City",327
838,Vittoria,42.7623971,-80.32301939999999,GPE,".”94 
L angdon and Vittoria stood alone now outside the double doors that led to the inner sanctum of the Secret Archives",328
31,Curatore,39.2944179,16.2506233,GPE," ARCHIVIO VATICANO 
Curatore, Padre Jaqui TomasoFather Jaqui Tomaso ",329
128,LEVANT,34.0757336,37.9784585,GPE,LEVANT ,330
583,Vatican,41.902916,12.453389,FAC,“Looks like the Vatican has its own system,331
916,scann,32.8058777,-117.1195075,GPE,".”
Langdon proceeded do next aisle, scann 
wn the 
ing the tabs as he talked",332
584,Vatican,41.902916,12.453389,FAC,It is accepted theory now that the clue exists and that Galileo mass distributed it to the scientific community without the Vatican ever knowing,333
585,Vatican,41.902916,12.453389,FAC,".”
“That the Vatican no doubt saw",334
33,Diàlogo,41.7890901,-87.5981559,GPE,"“Are you
fam 
ed
iliar with a book by Galileo call Diàlogo?”
“Of course",335
586,Vatican,41.902916,12.453389,FAC,"In the early 1630s, Galileo had wanted to publish a book endorsing the Copernican heliocentric model of the solar system, but the Vatican would not permit the book’s release unless Galileo included equally 
ence for the church’spersuasive evid geocentric model-a model Galileo knew to be dead wrong",336
587,Vatican,41.902916,12.453389,FAC," 
“As you probably know,” Langdon said, “despite Galileo’s compromise, Diàlogowas still seen as heretical, and the Vatican placed him under house arrest",337
289,Rome,41.9027835,12.4963655,GPE,"Like some of
Galileo’s previous manuscripts, Diagrammawas smuggled out of Rome ndby a friend a 
quietly published in Holland",338
108,Holland,52.132633,5.291265999999999,GPE,"Like some of
Galileo’s previous manuscripts, Diagrammawas smuggled out of Rome ndby a friend a 
quietly published in Holland",339
588,Vatican,41.902916,12.453389,FAC,Then the Vatican caught wind of it and went on a book-burning campaign,340
589,Vatican,41.902916,12.453389,FAC,"But between the Vatican burnings and the booklet’s low permanence rating, the booklet has disappeared off the face of the earth",341
886,earth,37.2321077,-95.7243335,LOC,"But between the Vatican burnings and the booklet’s low permanence rating, the booklet has disappeared off the face of the earth",342
218,Netherlands,52.132633,5.291265999999999,GPE,"“And it’shere?”
“Confiscated from the Netherlands by the Vatican shortly after Galile n
o’s death",343
590,Vatican,41.902916,12.453389,FAC,"“And it’shere?”
“Confiscated from the Netherlands by the Vatican shortly after Galile n
o’s death",344
114,Illumina,32.8710841,-117.1989292,LOC," 
It had something to do with the number you kept seeing in Illumina tters?
ti le 503?”
Langdon smiled",345
839,Vittoria,42.7623971,-80.32301939999999,GPE,Now Langdon turned to Vittoria,346
874,distingu,30.4132579,-91.1800023,GPE,"They were used by ancient scientists to distingu 
lile 
ish between the three Ga 
an documents most commonly confused",347
591,Vatican,41.902916,12.453389,FAC,"If this segno, this clue, this advertisement about the Path of Illumination was really in Galileo’s Diagramma,ee it when th 
why didn’t the Vatican s 
ey repossessed all the copies?”
“They may have seen it and not noticed",348
592,Vatican,41.902916,12.453389,FAC,".”
“The wrong people being the Vatican?”
“Not that they are wrong, per se, but the church has always downplayed the Illuminati threat",349
593,Vatican,41.902916,12.453389,FAC,"In the early 1900s the Vatican went so far as to say the Illuminati were a figment of overactive im 
nd perhaps rightly so, that the last thing
aginations",350
594,Vatican,41.902916,12.453389,FAC," 
“So you think the Vatican would have buried any evidence corroborating the Illuminati threat?”
“Quite possibly",351
595,Vatican,41.902916,12.453389,FAC," 
“The longest and most expensive legal proceeding in Vatican history",352
596,Vatican,41.902916,12.453389,FAC,"The Vatican, it seemed, took their archives a bit more seriously than m n
ost",353
133,"La 
 
ter",39.0715811,-94.51585039999999,FAC," 
The door buzzed behind him, and La 
ter",354
597,Vatican,41.902916,12.453389,FAC,Something’s going on inside the Vatican,355
93,Galileo Galilei,40.4552551,-79.9212929,FAC,"  DIAGRAMMA DELLA VERITA Galileo Galilei, 1639 
Langdon dropped to his knees, his heart pounding",356
21,Cambridge,52.2042666,0.1149085,GPE,"As his excitement mounted, Langdon feared at any moment he might awake back in Cambridge with a pile of test papers to gr 
pened the bag",357
598,Vatican,41.902916,12.453389,FAC,The Vatican exalted the perfection of thecircleand insisted heavenly motion must be only circular,358
290,Rome,41.9027835,12.4963655,GPE," “Merda, as we say in Rome",359
840,Vittoria,42.7623971,-80.32301939999999,GPE,".” Using his spatula, he cut the stack like a deck of cards and lay the first half-dozen pages in front of Vittoria",360
291,Rome,41.9027835,12.4963655,GPE," Show yourself, damn it! Show yourself!53
S omewhere beneath Rome the dark figure prowled down a stone ramp into the underground tunnel",361
841,Vittoria,42.7623971,-80.32301939999999,GPE,"When Langdon finished his final page, he cursed under his breath and looked over at Vittoria",362
123,Italy,41.87194,12.56738,GPE,".”
“Nobody spoke English in Italy, not even-”
“But this was in the 1600s,” Langdon argued",363
599,Vatican,41.902916,12.453389,FAC," 
nd humm 
“In the 1600s,” he said, talking faster
now, “Englishwas one language the Vatican had not yet embraced",364
600,Vatican,41.902916,12.453389,FAC,"They dealt in Italian, Latin, German, even Spanish and French, but English was totally foreign inside the Vatican",365
42,Earth,37.2321077,-95.7243335,LOC,".” Langdon flashed suddenly on the Illuminati brands of Earth, Air, Fire, Water",366
601,Vatican,41.902916,12.453389,FAC," 
“So you’re saying maybe Galileo considered English la lingua purabecause it was the one language the Vatican did not control?”
“Yes",367
602,Vatican,41.902916,12.453389,FAC,"Or maybe by putting the clue in English, Galileo was subtly restricting the readership away from the Vatican",368
292,Rome,41.9027835,12.4963655,GPE,"Not only had Milton made a well-documented 1638
pilgrimage to Rome to “commune with enlightened men,” but he had held meetings with Galileo during the scientist’s house arrest, meetings portrayed a in m ny Renaissance
paintings, including Annibale Gatti’s famous Gal which hung even nowileo and Milton,
in the IMSS Museum in Florence",369
904,m ny Renaissance,41.249344,-74.226904,FAC,"Not only had Milton made a well-documented 1638
pilgrimage to Rome to “commune with enlightened men,” but he had held meetings with Galileo during the scientist’s house arrest, meetings portrayed a in m ny Renaissance
paintings, including Annibale Gatti’s famous Gal which hung even nowileo and Milton,
in the IMSS Museum in Florence",370
81,Florence,43.7695604,11.2558136,GPE,"Not only had Milton made a well-documented 1638
pilgrimage to Rome to “commune with enlightened men,” but he had held meetings with Galileo during the scientist’s house arrest, meetings portrayed a in m ny Renaissance
paintings, including Annibale Gatti’s famous Gal which hung even nowileo and Milton,
in the IMSS Museum in Florence",371
842,Vittoria,42.7623971,-80.32301939999999,GPE," 55
L angdon and Vittoria exploded onto the courtyard outside the Secret Archives",372
603,Vatican,41.902916,12.453389,FAC,far from the eyes of the Vatican ,373
843,Vittoria,42.7623971,-80.32301939999999,GPE,"As they left the courtyard, Vittoria held out the folio for Langdon",374
219,New England,43.9653889,-70.8226541,LOC,"He could still hear his father speaking the old New England aphorism: If it wasn’t painfully difficult, you did it wrong ",375
293,Rome,41.9027835,12.4963655,GPE," 
p, a clue unveiling the four a 
the four markers that
blazed a secret path across Rome",376
844,Vittoria,42.7623971,-80.32301939999999,GPE,The verse flowed from Vittoria’s lips like a song,377
294,Rome,41.9027835,12.4963655,GPE,"From there, across Rome, the markers blazed the trail",378
43,Earth,37.2321077,-95.7243335,LOC,"Earth, Air, Fire, Water ",379
295,Rome,41.9027835,12.4963655,GPE,"Even in the 1600s, the Pantheon, with its tremendous, holed dome, was one of the best known sites in Rome",380
296,Rome,41.9027835,12.4963655,GPE," 
“Oldest Catholic church in Rome",381
297,Rome,41.9027835,12.4963655,GPE,“But do you really think the first cardinal could be killed at the Pantheon? That’s got to be one of the busiest tourist spots in Rome,382
764,Vatican City,41.902916,12.453389,GPE,".”
“As impossible as kidnapping four cardinals from Vatican City? The poem is precise",383
943,the Courtyard of the Sentinel,45.5205653,-122.6823084,FAC,"Does that mean anything to you?”
Langdon hastened diagonally across the Courtyard of the Sentinel",384
298,Rome,41.9027835,12.4963655,GPE,"“Earthly? Actually, there’s probably no more earthly place in Rome than the Pantheon",385
44,Earth,37.2321077,-95.7243335,LOC,".”
As a student of architecture, Langdon had been amazed to learn that the dimensions of the Pantheon’s main chamber were a tribute to Gaea-the goddess of the Earth",386
765,Vatican City,41.902916,12.453389,GPE,“I have just removed a dozen of my best men from Vatican City on the eve of conclave,387
130,La,34.0522342,-118.2436849,GPE,"It was a long shot that the Path of Illumination would be intact after all of these years, with but part of La 
all of its statues in place,
ngdon had fantasized about following the path all
the way to the end and coming face to face with the sacred Illuminati lair",388
604,Vatican,41.902916,12.453389,FAC,“The Vatican had all the statues in the Pantheon removed and destroyed in the late 1800s,389
246,Piazza della Rotunda,41.8992619,12.4768866,FAC,"Cars
to Piazza della Rotunda, Via delgi Orfani, Piazza Sant’Ignacio, and Sant’Eustachio",390
383,Sant’Eustachio,41.8997351,12.4746038,FAC,"Cars
to Piazza della Rotunda, Via delgi Orfani, Piazza Sant’Ignacio, and Sant’Eustachio",391
