,lugares,LAT_google,LON_google,labels,Quotes,Position
965,the Vasari Corridor,43.767925,11.2531435,FAC,"Nowadays, the Vasari Corridor still served as a safe haven, although not for Medici aristocrats but for artwork; with its seemingly endless expanse of secure wall space, the corridor was home to countless rare paintings—overflow from the world-famous Uffizi Gallery, through which the corridor passed",240
966,the Vasari Corridor,43.767925,11.2531435,FAC,"Elevated above the city for nearly its entire length, the Vasari Corridor was like a broad serpent, snaking through the buildings, all the way from the Pitti Palace, across the Arno, into the heart of old Florence",241
923,the Pitti Palace,43.7651533,11.2500081,FAC,"Elevated above the city for nearly its entire length, the Vasari Corridor was like a broad serpent, snaking through the buildings, all the way from the Pitti Palace, across the Arno, into the heart of old Florence",242
34,Arno,43.73244,11.0148006,LOC,"The narrow, whitewashed passageway seemed to stretch for eternity, occasionally turning briefly left or right to avoid an obstacle, but always moving east … across the Arno",243
187,Florence,43.7695604,11.2558136,GPE,"Originally, the bridge had been home to Florence’s vast, open-air meat market, but the butchers were banished in 1593 after the rancid odor of spoiled meat had wafted up into the Vasari Corridor and assaulted the delicate nostrils of the grand duke",244
967,the Vasari Corridor,43.767925,11.2531435,LOC,"Originally, the bridge had been home to Florence’s vast, open-air meat market, but the butchers were banished in 1593 after the rancid odor of spoiled meat had wafted up into the Vasari Corridor and assaulted the delicate nostrils of the grand duke",245
929,the Ponte Vecchio,43.767925,11.2531435,LOC,"One of them was situated at the mouth of the Ponte Vecchio and ominously declared: BUT FLORENCE, IN HER FINAL PEACE, WAS FATED TO OFFER UP UNTO THAT MUTILATED STONE GUARDIAN UPON HER BRIDGE … A VICTIM ",246
874,the Palazzo Vecchio,43.7693012,11.2561509,FAC,"Off to the east, the lone spire of the Palazzo Vecchio beckoned",247
784,the Arno River,43.73244,11.0148006,LOC,"Even though Langdon and Sienna were only halfway across the Arno River, he had no doubt they had long since passed the point of no return",248
930,the Ponte Vecchio,43.767925,11.2531435,LOC,"Thirty feet below, on the cobblestones of the Ponte Vecchio, Vayentha anxiously scanned the oncoming crowd, never imagining that her only redemption had, just moments before, passed directly overhead",249
465,Sin,40.7302649,-73.9489348,GPE,"To do nothing is to welcome Dante’s hell … cramped and starving, weltering in Sin",250
188,Florence,43.7695604,11.2558136,GPE,"The building’s unusual single spire, rising off center from within the square fortress, cuts a distinctive profile against the skyline and has become an inimitable symbol of Florence",251
189,Florence,43.7695604,11.2558136,GPE,"Ammannati’s muscularNeptunestands naked atop four sea horses, a symbol of Florence’s dominance in the sea",252
905,the Piazza della Signoria,43.7696855,11.2556422,FAC,"Normally, Langdon’s visits to the Palazzo Vecchio had begun here on the Piazza della Signoria, which, despite its overabundance of phalluses, had always been one of his favorite plazas in all of Europe",253
134,Europe,54.5259614,15.2551187,LOC,"Normally, Langdon’s visits to the Palazzo Vecchio had begun here on the Piazza della Signoria, which, despite its overabundance of phalluses, had always been one of his favorite plazas in all of Europe",254
858,the Loggia dei Lanzi,43.7691899,11.2555334,FAC,"No trip to the piazza was complete without sipping an espresso at Caffè Rivoire, followed by a visit to the Medici lions in the Loggia dei Lanzi—the piazza’s open-air sculpture gallery",255
875,the Palazzo Vecchio,43.7693012,11.2561509,FAC,"Today, however, Langdon and his companion planned to enter the Palazzo Vecchio via the Vasari Corridor, much as Medici dukes might have done in their day—bypassing the famous Uffizi Gallery and following the corridor as it snaked above bridges, over roads, and through buildings, leading directly into the heart of the old palace",256
968,the Vasari Corridor,43.767925,11.2531435,FAC,"Today, however, Langdon and his companion planned to enter the Palazzo Vecchio via the Vasari Corridor, much as Medici dukes might have done in their day—bypassing the famous Uffizi Gallery and following the corridor as it snaked above bridges, over roads, and through buildings, leading directly into the heart of the old palace",257
969,the Vasari Corridor,43.767925,11.2531435,FAC,"The door, despite its substantial locking mechanism, was equipped with a horizontal push bar, which provided emergency-exit capability while preventing anyone on the other side from entering the Vasari Corridor without a key card",258
876,the Palazzo Vecchio,43.7693012,11.2561509,FAC,"Standing in a quiet alcove somewhere inside the Palazzo Vecchio, Langdon waited a moment and tried to get his bearings",259
961,the United States,37.09024,-95.712891,GPE,"The Palazzo Vecchio, much like the United States Capitol Building, was both a tourist attraction and a governmental office",260
835,the Hall of the Five Hundred,43.769282,11.2560561,FAC,"“The Vasari mural,” Sienna whispered, “you said it’s in the Hall of the Five Hundred?” Langdon nodded and pointed across the crowded atrium toward a portico that opened into a stone hallway",261
836,the Hall of the Five Hundred,43.769282,11.2560561,FAC,Thirty yards away stood the surprisingly simple wooden door that opened into the Hall of the Five Hundred,262
333,Italy,41.87194,12.56738,GPE,"Cosimo I, the most powerful man in Italy, chose as the project’s overseer and architect the great Giorgio Vasari",263
587,Vatican,41.902916,12.453389,FAC,"At nearly nine feet tall, this sculpture had been intended for the tomb of the ultraconservative pope Julius II—Il Papa Terribile—a commission Langdon had always found ironic, considering the Vatican’s stance on homosexuality",264
554,Tommaso dei Cavalieri,37.0618971,15.2958338,FAC,"The statue depicted Tommaso dei Cavalieri, the young man with whom Michelangelo had been in love for much of his life and to whom he composed over three hundred sonnets",265
135,Europe,54.5259614,15.2551187,LOC,Which ones are we looking for?! She wondered if maybe the eyes of death were a reference to all the rotting corpses strewn across Europe by the Black Death,266
786,the Black Death,,,FAC,Which ones are we looking for?! She wondered if maybe the eyes of death were a reference to all the rotting corpses strewn across Europe by the Black Death,267
126,England,52.3555177,-1.1743197,GPE,She used to recite the poem as a schoolgirl in England until she heard that it derived from the Great Plague of London in 1665,268
837,the Hall of the Five Hundred,43.769282,11.2560561,FAC,"Positioned behind a glass door, directly opposite the hidden wordscerca trovain the Hall of the Five Hundred, was nestled a tiny windowless chamber",269
580,Ugolino,40.7794366,-73.963244,GPE," A skull certainly qualifies, doesn’t it? Skulls were a recurring theme in Dante’sInferno , most famously Count Ugolino’s brutal punishment in the lowest circle of hell—that of being sentenced to gnaw eternally on the skull of a wicked archbishop",270
190,Florence,43.7695604,11.2558136,GPE,"“It’s okay, everybody in Florence calls him by that nickname",271
191,Florence,43.7695604,11.2558136,GPE, Langdon felt the first moment of clarity he’d felt since waking up in Florence,272
375,MEDITERRANEAN,34.5531284,18.0480105,LOC,.”  CHAPTER38 THE MEDITERRANEAN SUNshone brightly on the decks ofThe Mendaciumas it rocked over the Adriatic swells,273
4,Adriatic,41.85509039999999,17.2902839,GPE,.”  CHAPTER38 THE MEDITERRANEAN SUNshone brightly on the decks ofThe Mendaciumas it rocked over the Adriatic swells,274
192,Florence,43.7695604,11.2558136,GPE,The news from Florence was not good,275
725,compass,36.032689,-95.925492,GPE,"In his world, there always existed a dependable compass— protocol —and it had never failed to show the way",276
351,Knowlton,41.0001068,-111.9051075,GPE,"The phone on his desk rang, and the provost saw it was Knowlton, one of his top facilitators, calling from downstairs",277
567,Tuscany,43.7710513,11.2486208,GPE,"Nonetheless, she now found herself wondering if she should just drive into the hills of Tuscany, disappear, and use her skills to find a new life",278
924,the Pitti Palace,43.7651533,11.2500081,FAC,"To her surprise, the surveillance drone had just lifted off again, this time near the farthest end of the Pitti Palace",279
380,Manhattan,40.7830603,-73.9712488,GPE,She would never forget storming out of that meeting and fuming in the back of the limo as she headed across Manhattan towardJFK International Airport,280
345,JFK International Airport,40.6413111,-73.77813909999999,FAC,She would never forget storming out of that meeting and fuming in the back of the limo as she headed across Manhattan towardJFK International Airport,281
738,earth,37.2321077,-95.7243335,LOC,"By the time she arrived at the airport thirty minutes later, she had called her team and placed this man on the bioterrorism watch lists of every relevant agency on earth—the CIA, the CDC, the ECDC, and all of their sister organizations around the world",282
246,Geneva,46.2043907,6.1431577,GPE,"That’s all I can do until I get back to Geneva , she thought",283
838,the Hall of the Five Hundred,43.769282,11.2560561,FAC, CHAPTER39 MARTA ALVAREZ GAZEDtiredly up the steep staircase that ascended from the Hall of the Five Hundred to the second-floor museum,284
193,Florence,43.7695604,11.2558136,GPE,"“Considering all the pieces in Florence, this one seems among the least interesting",285
400,Museo,37.2241004,-95.70838959999999,GPE,"The longtime director of the Museo dell’Opera del Duomo, Ignazio oversaw all aspects of Florence’s most prominent historical site—Il Duomo—the massive, red-domed cathedral that dominated both the history and the skyline of Florence",286
194,Florence,43.7695604,11.2558136,GPE,"The longtime director of the Museo dell’Opera del Duomo, Ignazio oversaw all aspects of Florence’s most prominent historical site—Il Duomo—the massive, red-domed cathedral that dominated both the history and the skyline of Florence",287
288,Il Duomo,32.5310751,-117.0736327,FAC,"The longtime director of the Museo dell’Opera del Duomo, Ignazio oversaw all aspects of Florence’s most prominent historical site—Il Duomo—the massive, red-domed cathedral that dominated both the history and the skyline of Florence",288
195,Florence,43.7695604,11.2558136,GPE,"The longtime director of the Museo dell’Opera del Duomo, Ignazio oversaw all aspects of Florence’s most prominent historical site—Il Duomo—the massive, red-domed cathedral that dominated both the history and the skyline of Florence",289
839,the Hall of the Five Hundred,43.769282,11.2560561,FAC,"Sienna was already at the balcony railing, peering back down into the Hall of the Five Hundred",290
877,the Palazzo Vecchio,43.7693012,11.2561509,FAC,"Why is it here at the Palazzo Vecchio?” Like brother, like sister , Marta thought with an inward groan, still perplexed that the mask held such fascination for them",291
878,the Palazzo Vecchio,43.7693012,11.2561509,FAC,"“The reason the mask resides here in the Palazzo Vecchio has nothing to do withThe Divine Comedy , though",292
196,Florence,43.7695604,11.2558136,GPE,"Dante lived in Florence, and he loved this city as much as anyone could ever love a city",293
449,Ravenna,44.4183598,12.2035294,GPE,"“Well,” she continued, walking again, “when Dante died, he was still forbidden to enter Florence, and his body was buried in Ravenna",294
197,Florence,43.7695604,11.2558136,GPE,"But because his true love, Beatrice, was buried in Florence, and because Dante so loved Florence, bringing his death mask here seemed like a kindhearted tribute to the man",295
198,Florence,43.7695604,11.2558136,GPE,"“And the choice of this building in particular?” “The Palazzo Vecchio is the oldest symbol of Florence and, in Dante’s time, was the heart of the city",296
832,the Hall of Maps,41.5689011,-93.7162295,FAC,"Marta nudged Sienna and whispered, “Obviously, your brother is not interested in any of our other pieces, but as long as you’re here, you shouldn’t miss our bust of Machiavelli or theMappa Mundiglobe in the Hall of Maps",297
931,the Ponte Vecchio,43.767925,11.2531435,LOC," That will show us precisely who was in here last night! Three blocks away, on the Ponte Vecchio, Vayentha moved into the shadows as a pair of police officers filtered through the crowd, canvassing the area with photos of Langdon",298
879,the Palazzo Vecchio,43.7693012,11.2561509,FAC,"The announcement was brief and in Italian, but Vayentha caught the gist: Any available officer in the area of the Palazzo Vecchio should report to take a statement at the palazzo museum",299
980,the palazzo museum,35.6878306,-105.9382144,FAC,"The announcement was brief and in Italian, but Vayentha caught the gist: Any available officer in the area of the Palazzo Vecchio should report to take a statement at the palazzo museum",300
880,the Palazzo Vecchio,43.7693012,11.2561509,FAC,Il Museo di Palazzo Vecchio? Last night’s debacle—the fiasco that had all but destroyed her career—had occurred in the alleyways just outside the Palazzo Vecchio,301
881,the Palazzo Vecchio,43.7693012,11.2561509,FAC,"Now, in the light of day, Vayentha wondered if Langdon had somehow returned to the area around the Palazzo Vecchio to find whatever it was he was seeking",302
807,the Boboli Gardens,43.7624972,11.2483996,LOC,"There were plenty of other bridges, and yet they seemed to be impossibly far on foot from the Boboli Gardens",303
882,the Palazzo Vecchio,43.7693012,11.2561509,FAC,"Could Langdon have taken a boat across?It seemed unlikely, and yet something told her the police bulletin regarding the Palazzo Vecchio was a cue she should heed",304
932,the Ponte Vecchio,43.767925,11.2531435,LOC,Vayentha turned to see a frilly orange pom-pom waving on a stick as a female tour guide attempted to herd her brood of duckling tourists across the Ponte Vecchio,305
925,the Pitti Palace,43.7651533,11.2500081,FAC,“It’s nearly one kilometer long and provided the Medici family with a secure passageway between the Pitti Palace and the Palazzo Vecchio,306
883,the Palazzo Vecchio,43.7693012,11.2561509,FAC,“It’s nearly one kilometer long and provided the Medici family with a secure passageway between the Pitti Palace and the Palazzo Vecchio,307
884,the Palazzo Vecchio,43.7693012,11.2561509,FAC,"It leads to the Palazzo Vecchio? “For those rare few with VIP connections,” the guide continued, “they can access the corridor even today",308
885,the Palazzo Vecchio,43.7693012,11.2561509,FAC,It’s a spectacular art gallery that stretches all the way from the Palazzo Vecchio to the northeast corner of the Boboli Gardens,309
808,the Boboli Gardens,43.7624972,11.2483996,LOC,It’s a spectacular art gallery that stretches all the way from the Palazzo Vecchio to the northeast corner of the Boboli Gardens,310
401,Museo,37.2241004,-95.70838959999999,GPE,“Director of the Museo dell’Opera del Duomo,311
886,the Palazzo Vecchio,43.7693012,11.2561509,FAC,"In years past, Langdon had consulted Ignazio on artifacts and history relating to Il Duomo—the basilica for which he was responsible—but a visit to the Palazzo Vecchio seemed outside Ignazio’s domain",312
739,earth,37.2321077,-95.7243335,LOC,".” “I beg your pardon?” “Essentially it’s a mathematical recognition that the earth’s population is rising, people are living longer, and our natural resources are waning",313
136,Europe,54.5259614,15.2551187,LOC,"“In fact, Zobrist was once quoted as saying that ‘the best thing that ever happened to Europe was the Black Death",314
137,Europe,54.5259614,15.2551187,LOC,"For Bertrand Zobrist to describe the Black Death as the best thing ever to happen to Europe was certainly appalling, and yet Langdon knew that many historians had chronicled the long-term socioeconomic benefits of the mass extinction that had occurred in Europe in the 1300s",315
138,Europe,54.5259614,15.2551187,LOC,"For Bertrand Zobrist to describe the Black Death as the best thing ever to happen to Europe was certainly appalling, and yet Langdon knew that many historians had chronicled the long-term socioeconomic benefits of the mass extinction that had occurred in Europe in the 1300s",316
710,Ziploc,39.9564715,-105.1741553,GPE,"Hurriedly, Langdon pulled from his pocket a large Ziploc bag, into which he sealed the death mask before gently handing it to Ignazio, who placed it, with seeming reluctance, inside his briefcase",317
50,Badia tower,43.77052399999999,11.2576598,FAC,"“Six days ago, Bertrand Zobrist threw himself off the top of the Badia tower only a few blocks away from here",318
887,the Palazzo Vecchio,43.7693012,11.2561509,FAC,.”  CHAPTER42 VAYENTHA HAD ABANDONEDher motorcycle just north of the Palazzo Vecchio and was approaching on foot along the perimeter of the Piazza della Signoria,319
906,the Piazza della Signoria,43.7696855,11.2556422,FAC,.”  CHAPTER42 VAYENTHA HAD ABANDONEDher motorcycle just north of the Palazzo Vecchio and was approaching on foot along the perimeter of the Piazza della Signoria,320
860,the Loggia dei Lanzi’s,43.7691899,11.2555334,FAC,"As she wound her way through the Loggia dei Lanzi’s outdoor statuary, she could not help but notice that all the figures seemed to be enacting a variation on a single theme: violent displays of male dominance over women",321
888,the Palazzo Vecchio,43.7693012,11.2561509,FAC,"From all appearances, it was business as usual here at the Palazzo Vecchio",322
840,the Hall of the Five Hundred,43.769282,11.2560561,FAC,"The signs for the museum led Vayentha into a massive, spectacularly adorned gallery—the Hall of the Five Hundred—where a scattering of tourists mingled, admiring the colossal murals on the walls",323
841,the Hall of the Five Hundred,43.769282,11.2560561,FAC,"“Nope, but what a great view while we wait!” The man swung his arm out over the expanse of the Hall of the Five Hundred below",324
889,the Palazzo Vecchio,43.7693012,11.2561509,FAC,It was flying toward the Palazzo Vecchio from the direction of the Boboli Gardens,325
809,the Boboli Gardens,43.7624972,11.2483996,LOC,It was flying toward the Palazzo Vecchio from the direction of the Boboli Gardens,326
907,the Piazza della Signoria,43.7696855,11.2556422,FAC,"She marched over to a window and peered down at the Piazza della Signoria, relieved to see a police car parked out front",327
402,Museo,37.2241004,-95.70838959999999,GPE,"And Ignazio Busoni assisted him!? Unthinkable! Intent on giving Ignazio a piece of her mind, Marta pulled out her cell phone and dialedil Duomino ’s office, which was several blocks away at the Museo dell’Opera del Duomo",328
199,Florence,43.7695604,11.2558136,GPE,"Sienna spoke rapidly now, still in Italian, telling Marta that she worked at a Florence hospital where Langdon had arrived the previous night with a bullet wound to the head",329
908,the Piazza della Signoria,43.7696855,11.2556422,FAC, Where are the police?!She looked down at the lone police car in the Piazza della Signoria,330
909,the Piazza della Signoria,43.7696855,11.2556422,FAC,"Down in the Piazza della Signoria, the crowds had parted to make way for a long line of police cars that were arriving without sirens, led by two black vans, which now skidded to a stop outside the palace doors",331
18,Armenia,40.069099,45.038189,GPE,"“Where are you taking us?!” “Through Armenia,” he replied",332
19,Armenia,40.069099,45.038189,GPE,"“What?!” “Armenia,” Langdon repeated, his eyes dead ahead",333
842,the Hall of the Five Hundred,43.769282,11.2560561,FAC,".” One story below, hidden among frightened tourists on the balcony of the Hall of the Five Hundred, Vayentha kept her head down as Brüder’s SRS team thundered past her into the museum",334
890,the Palazzo Vecchio,43.7693012,11.2561509,FAC," CHAPTER45 WITH ITS WARMoak wainscoting and coffered wooden ceilings, the Hall of Geographical Maps feels a world away from the stark stone and plaster interior of the Palazzo Vecchio",335
833,the Hall of Maps,41.5689011,-93.7162295,FAC,Langdon and Sienna arrived breathless in the Hall of Maps,336
772,the  Mappa Mundi,43.03955759999999,-87.909551,FAC,"Before them, theMappa Mundirose majestically, but Langdon didn’t even glance at it, his eyes moving instead to the outer walls of the room",337
20,Armenia,40.069099,45.038189,GPE,“We need to find Armenia!” Langdon said,338
21,Armenia,40.069099,45.038189,GPE,"“The map of Armenia!” Clearly nonplussed by his request, Sienna hurried off to the room’s right-hand wall in search of a map of Armenia",339
22,Armenia,40.069099,45.038189,GPE,"“The map of Armenia!” Clearly nonplussed by his request, Sienna hurried off to the room’s right-hand wall in search of a map of Armenia",340
17,Arabia,19.4914108,47.4490397,GPE,"Arabia, Spain, Greece … Each country was portrayed in remarkable detail, considering that the drawings had been made more than five hundred years ago, at a time when much of the world had yet to be mapped or explored",341
478,Spain,40.46366700000001,-3.74922,GPE,"Arabia, Spain, Greece … Each country was portrayed in remarkable detail, considering that the drawings had been made more than five hundred years ago, at a time when much of the world had yet to be mapped or explored",342
272,Greece,39.074208,21.824312,GPE,"Arabia, Spain, Greece … Each country was portrayed in remarkable detail, considering that the drawings had been made more than five hundred years ago, at a time when much of the world had yet to be mapped or explored",343
23,Armenia,40.069099,45.038189,GPE,"Where is Armenia? Compared to his usually vivid eidetic memories, Langdon’s recollections of his “secret passages tour” here several years ago felt cloudy, duein no small part to the second glass of Gaja Nebbiolo he’d enjoyed with lunch prior to the tour",344
24,Armenia,40.069099,45.038189,GPE,".” Even so, Langdon now distinctly recalled being shown a single map in this room—Armenia—a map that possessed a unique property",345
25,Armenia,40.069099,45.038189,GPE,“Armenia!” Sienna announced,346
26,Armenia,40.069099,45.038189,GPE,"He rushed over, and Sienna pointed to the map of Armenia with an expression that seemed to say, “We found Armenia—so what?” Langdon knew they didn’t have time for explanations",347
27,Armenia,40.069099,45.038189,GPE,"He rushed over, and Sienna pointed to the map of Armenia with an expression that seemed to say, “We found Armenia—so what?” Langdon knew they didn’t have time for explanations",348
28,Armenia,40.069099,45.038189,GPE,“Armenia it is,349
891,the Palazzo Vecchio,43.7693012,11.2561509,FAC,"He and Sienna had just passed, as it were, through the looking glass into the Palazzo Invisibile—the clandestine world that existedbehindthe walls of the Palazzo Vecchio—a secret domain that had been accessible solely to the then-reigning duke and those closest to him",350
29,Armenia,40.069099,45.038189,GPE,".” When the map of Armenia finally crashed open, Agent Brüder and his men streamed down the narrow corridor in pursuit, heading for the wooden door at the far end",351
843,the Hall of the Five Hundred,43.769282,11.2560561,FAC,"Brüder glanced to the left of the walkway, where the high, vaulted roof of the Hall of the Five Hundred rose like a mountain",352
844,the Hall of the Five Hundred,43.769282,11.2560561,FAC,Apparently this space had once been the private study of Duchess Bianca Cappello and included a secret window— una finestra segrata —through which Bianca could covertly watch her husband deliver speeches down below in the Hall of the Five Hundred,353
845,the Hall of the Five Hundred,43.769282,11.2560561,FAC,"Brüder pressed hisface to the grid and peered through, confirming for certain that nobody had escaped this way; on the other side of the lattice was a sheer drop, straight down several stories, to the floor of the Hall of the Five Hundred",354
846,the Hall of the Five Hundred,43.769282,11.2560561,FAC,"Far below, in the Hall of the Five Hundred, tourists and police officers all spun and stared up at the latticed opening high on the wall",355
30,Armenia,40.069099,45.038189,GPE,"Minutes earlier, Sienna had watched Langdon cleverly use the chain to seal the rotating map of Armenia, then turn and flee",356
740,earth,37.2321077,-95.7243335,LOC,"In these cantos, in order to escape hell, Dante has to climb down the hairy stomach of the massive Satan, and when he reaches Satan’s navel—the alleged center of the earth—the earth’s gravity suddenly switches directions, and Dante, in order to continue climbingdownto purgatory … suddenly has to start climbingup ",357
741,earth,37.2321077,-95.7243335,LOC,"In these cantos, in order to escape hell, Dante has to climb down the hairy stomach of the massive Satan, and when he reaches Satan’s navel—the alleged center of the earth—the earth’s gravity suddenly switches directions, and Dante, in order to continue climbingdownto purgatory … suddenly has to start climbingup ",358
742,earth,37.2321077,-95.7243335,LOC,Sienna remembered little of theInfernoother than her disappointment in witnessing the absurd actions of gravity at the center of the earth; apparently Dante’s genius did not include a grasp of the physics of vector forces,359
458,SALA DEI,28.5728722,-80.64898079999999,FAC,"They reached the top of the stairs, and Langdon opened the lone door they found there; on it was written:SALA DEI MODELLI DI ARCHITETTURA ",360
41,Athens,37.9838096,23.7275388,GPE,"“In the mid-1300s,” Langdon whispered, “the Duke of Athens assumed power in the palace and built this secret escape route in case he was attacked",361
42,Athens Stairway,37.7370051,-122.4113433,FAC,"It’s called the Duke of Athens Stairway, and it descends to a tiny escape hatch on a side street",362
31,Armenia,40.069099,45.038189,GPE,A sudden crash emanating from downstairs told them that the map of Armenia had just been breached,363
352,LA SOFFITTA,41.456064,-70.603163,GPE," CHAPTER46 LA SOFFITTA , LANGDONthought",364
743,earth,37.2321077,-95.7243335,LOC, The most dramatic attic on earth,365
847,the Hall of the Five Hundred,43.769282,11.2560561,FAC,"Spreading out before him was a seemingly endless tunnel, crisscrossed by a wooden web of triangles and rectangles formed by the intersections of posts, beams, chords, and other structural elements that made up the invisible skeleton of the Hall of the Five Hundred",366
408,New England,43.9653889,-70.8226541,LOC,"Now that Langdon was actually inside the garret, he was surprised by how much the truss architecture resembled that of an old New England barn—traditional king post-and-strut assembly with “Jupiter’s arrow point” connections",367
346,Jupiter,26.9342246,-80.0942087,LOC,"Now that Langdon was actually inside the garret, he was surprised by how much the truss architecture resembled that of an old New England barn—traditional king post-and-strut assembly with “Jupiter’s arrow point” connections",368
43,Athens Stairway,37.7370051,-122.4113433,FAC,"If we can get to the other end, I know how to reach the Duke of Athens Stairway",369
848,the Hall of the Five Hundred,43.769282,11.2560561,FAC,“Can we climb down there and walk across?” Not unless you want to fall through a Vasari canvas into the Hall of the Five Hundred,370
601,Venice,45.4408474,12.3155151,GPE,“No worse than Venice in flood season,371
602,Venice,45.4408474,12.3155151,GPE,"On his most recent research trip to Venice, St",372
519,St. Mark’s Square,45.4341668,12.3384717,GPE,"On his most recent research trip to Venice, St",373
200,Florence,43.7695604,11.2558136,GPE,“Canto Twenty-five probably makes reference to a specific location here in Florence,374
44,Athens Stairway,37.7370051,-122.4113433,FAC,"If they climbed onto the platform, they could continue on along the walkway until they exited the garret through a doorway, which, as Langdon recalled, was very close to the Duke of Athens Stairway",375
14,America,37.09024,-95.712891,GPE,Capitol—a humble reminder that fledgling America had adopted far more from Italy than merely the concept of a republic,376
334,Italy,41.87194,12.56738,GPE,Capitol—a humble reminder that fledgling America had adopted far more from Italy than merely the concept of a republic,377
849,the Hall of the Five Hundred,43.769282,11.2560561,FAC,.” Brüder’s voice suddenly echoed again across the Hall of the Five Hundred,378
540,THE  piazza,39.9665629,-75.1399899,LOC," CHAPTER47 OUTSIDE IN THEpiazza, amid the chaos of arriving police, a middle-aged man stood in the shadows of the Loggia dei Lanzi, where he had been observing the activity with great interest",379
859,the Loggia dei Lanzi,43.7691899,11.2555334,FAC," CHAPTER47 OUTSIDE IN THEpiazza, amid the chaos of arriving police, a middle-aged man stood in the shadows of the Loggia dei Lanzi, where he had been observing the activity with great interest",380
430,Paris,48.856614,2.3522219,GPE,"The man wore Plume Paris spectacles, a paisley necktie, and a tiny gold stud in one ear",381
850,the Hall of the Five Hundred,43.769282,11.2560561,FAC,"He could not have felt more vulnerable—balanced high above the Hall of the Five Hundred, blinded by a bright light",382
851,the Hall of the Five Hundred,43.769282,11.2560561,FAC,"On the stone floor of the Hall of the Five Hundred, the spike-haired woman lay motionless, a dark pool of blood quickly spreading from her head",383
852,the Hall of the Five Hundred,43.769282,11.2560561,FAC,".”  CHAPTER49 IN THE SECRETstudy of Duchess Bianca Cappello, Agent Brüder had heard a sickening thud followed by a growing commotion in the Hall of the Five Hundred",384
853,the Hall of the Five Hundred,43.769282,11.2560561,FAC,"As the woman’s gaze shifted slowly upward to the ceiling of the Hall of the Five Hundred, she let out a pained whimper",385
45,Athens Stairway,37.7370051,-122.4113433,FAC,The Duke of Athens Stairway,386
444,Plume Paris,48.8893615,2.3332091,LOC,"The man in the Plume Paris eyeglasses picked at his bleeding skin as he snaked through the crowd, keeping a safe distance behind Robert Langdon and Sienna Brooks",387
201,Florence,43.7695604,11.2558136,GPE,"Gritting his teeth against the pain, he forced his attention back to Langdon and Sienna as he continued to follow them through the streets of Florence",388
700,Via dei Leoni,43.7691175,11.2573336,FAC,"As Langdon led Sienna northward along the slender Via dei Leoni, he was having a hard time getting used to the sight of her bald head",389
440,Piazza del Duomo,45.46436440000001,9.1889943,FAC,They were moving in the direction of Piazza del Duomo—the square where Ignazio Busoni had been found dead after placing his final phone call,390
892,the Palazzo Vecchio,43.7693012,11.2561509,FAC,"Nobody had given them a second look, not even the police reinforcements who had just rushed past them en route to the Palazzo Vecchio",391
570,U.S.,37.09024,-95.712891,GPE,“I’ve read that in the U,392
974,"the Via dei Leoni, Langdon",43.7691175,11.2573336,FAC,"After crossing the Via dei Leoni, Langdon led her to the intersection of an exceptionally narrow street—more of an alleyway",393
744,earth,37.2321077,-95.7243335,LOC,".” “What’s the question?” “Zobrist asked the following: If you could throw a switch and randomly kill half the population on earth, would you do it?” “Of course not",394
445,Plume Paris,48.8893615,2.3332091,LOC,"He took off his Plume Paris glasses and gently rubbed his sleeve across his eye sockets, trying not to break the skin",395
854,the Hall of the Five Hundred,43.769282,11.2560561,FAC,"Several blocks behind Langdon and Sienna, inside the Hall of the Five Hundred, Agent Brüder stood over the broken body of the all-too-familiar spike-haired woman who was now lying sprawled out on the floor",396
59,Brüder,33.8992798,-118.3655431,GPE,She had just relayed to Brüder a brief but startling account of what had transpired with Robert Langdon since the previous night … including a single piece of information that Brüder was still trying to process,397
202,Florence,43.7695604,11.2558136,GPE,"Less than a week before the contract was to expire, Sinskey had somehow located Zobrist in Florence and moved in, harassing and chasing him until he committed suicide",398
203,Florence,43.7695604,11.2558136,GPE,"He committed suicide … rather than being captured? What the hell was Zobrist protecting? In the aftermath of his death, Sinskey had confiscated an item from Zobrist’s safe-deposit box, and now the Consortium was locked in a head-to-head battle with Sinskey in Florence—a high-stakes treasure hunt to find … To find what? The provost felt himself glance instinctively toward the bookshelf and the heavy tome given to him two weeks ago by the wild-eyed Zobrist",399
100,Chiesa di Santa Margherita dei Cerchi,43.7712703,11.2571927,FAC," CHAPTER52 KNOWN AS THEChurch of Dante, the sanctuary of Chiesa di Santa Margherita dei Cerchi is more of a chapel than a church",400
353,La Chiesa di,36.0672579,-94.15517539999999,FAC,"One of the peculiarities of La Chiesa di Santa Margherita dei Cerchi was that it hosted frequent concerts, and when no concert was scheduled, the church piped in recordings of those concerts so visitors could enjoy the music at any time",401
861,the Museo Casa di Dante,43.7710597,11.2570629,FAC,The only indication that this was indeed the correct location was a tiny sign—the antithesis of the bright red banner at the Museo Casa di Dante—that humbly announced that this was the church of Dante and Beatrice,402
462,Santa Claus,38.1200538,-86.9141607,GPE,"In one such rendering, Dante’s iconic red cap with earflaps looked like somethingDante had stolen from Santa Claus",403
335,Italy,41.87194,12.56738,GPE,"For his dazzling translation, Mandelbaum had received Italy’s highest honor, the Presidential Cross of the Order of the Star of Italian Solidarity",404
