,Unnamed: 0,Unnamed: 0.1,lugares,LAT_google,LON_google,labels,Quotes,Position,cluster_label,day,Quotes_total
52,,,"<a href=""https://www.facebook.com/Mood-Roma-1760794487496919/""target=""_blank""> Mood </a><br><b>Rating: </b>2.7<br><b>Popularity: </b><br>47",41.89739289999999,12.4710583,CLUB,"[]<b>Author: </b>Hadrien Buret; <br><b>Rating: </b>4<br><b>When: </b>4 years ago<br>passed by and decided to stop when hearing some jazz music, trendy upper class bar in Rome. a bit pricy<br><br><b>Author: </b>Viktor Veselinov; <br><b>Rating: </b>1<br><b>When: </b>2 years ago<br>The smallest club i ever seen, strongly not recommended<br><br><b>Author: </b>jacob lucka; <br><b>Rating: </b>5<br><b>When: </b>3 years ago<br>Nice club nice mood<br><br><b>Author: </b>Thomas Budolfsen; <br><b>Rating: </b>1<br><b>When: </b>3 years ago<br>Very bad!!!!<br><br><b>Author: </b>Luca Bergamasco; <br><b>Rating: </b>5<br><b>When: </b>4 years ago<br>Top location!!!<br><br>",,,1,
55,,,"<a href=""http://www.060608.it/it/cultura-e-svago/beni-culturali/beni-architettonici-e-storici/fontana-dei-fiumi.html""target=""_blank""> Fiumi Fountain </a><br><b>Rating: </b>4.8<br><b>Popularity: </b><br>4572",41.8989673,12.4730872,PRK,"[]<b>Author: </b>Marcos Chavarria; <br><b>Rating: </b>5<br><b>When: </b>2 months ago<br>All comments agree in one thing. This is a beautiful square, the 4 rivers fountain is a great sight. The details and the history behind it are just marvelous. You can have a coffee. Lunch or dinner at the surrounding restaurants, have a look at the daily life at the Piazza Navona is just delightful. Recommended for all parties<br><br><b>Author: </b>Shelby Elkins; <br><b>Rating: </b>5<br><b>When: </b>2 months ago<br>Always a pretty sight to see! Of course, Piazza Navona is free to visit. There are plenty of food options in the square and so much to see. The church is free to visit, and the three fountains are very nice. You can even talk to a psychic and learn your possible destiny!🤫<br><br><b>Author: </b>Mahammad Alizada; <br><b>Rating: </b>5<br><b>When: </b>8 months ago<br>Amazing<br><br><b>Author: </b>Hartmut P; <br><b>Rating: </b>5<br><b>When: </b>in the last week<br>Fountain made by the famous baroque artist Bernini , depicting the four great rivers of the World<br><br><b>Author: </b>Regan; <br><b>Rating: </b>5<br><b>When: </b>5 months ago<br>The coolest back story for a fountain ever! The figures on the fountain are all covering their faces to save their eyes from the sight of a rival Architects Building adjacent. Brilliant! Incredible sculpture also and set an an impressive square.<br><br>",,,1,
60,,,"<a href=""http://www.sovraintendenzaroma.it/i_luoghi/roma_medioevale_e_moderna/fontane/fontana_di_piazza_della_rotonda""target=""_blank""> Obelisco del Pantheon </a><br><b>Rating: </b>4.7<br><b>Popularity: </b><br>841",41.8993212,12.4767522,PRK,"[]<b>Author: </b>Scott Miller; <br><b>Rating: </b>5<br><b>When: </b>a week ago<br>I felt like I was in a movie 🎦. Magical place. To see more of my photo's please see my instagram page @scottstravelphotos<br><br><b>Author: </b>Michael Pilgrom; <br><b>Rating: </b>5<br><b>When: </b>2 months ago<br>Definitely visit. It's free and very interesting<br><br><b>Author: </b>Michael Ibukun; <br><b>Rating: </b>5<br><b>When: </b>2 months ago<br>Pantheon, temporarily closed due to Covid19 restrictions. It looks cool on the outside, and I think that's enough to see.<br><br><b>Author: </b>Muhammad Hamza; <br><b>Rating: </b>5<br><b>When: </b>3 months ago<br>A Great place to enjoy your time and have some quality food as well.<br><br><b>Author: </b>Lorenzo Falorni; <br><b>Rating: </b>5<br><b>When: </b>11 months ago<br>Next to the Brazilian Embassy and if you take a right you end up in the Senate of the Republic.There's plenty of space, and the fountain may be looked upon from all angles too.<br><br>",,,1,
61,,,"<a href=""http://060608.it/it/cultura-e-svago/beni-culturali/beni-architettonici-e-storici/fontana-del-moro.html""target=""_blank""> Moor Fountain </a><br><b>Rating: </b>4.7<br><b>Popularity: </b><br>521",41.8981206,12.4731517,PRK,"[]<b>Author: </b>Hartmut P; <br><b>Rating: </b>5<br><b>When: </b>in the last week<br>Fountain designed in 1575 by giacomo della Porta, but the statue of the Moor is from the famous baroque artist Bernini<br><br><b>Author: </b>Vinay Kulkarni; <br><b>Rating: </b>5<br><b>When: </b>2 months ago<br>Lovely fountain in piazza novona. Nice old construction.<br><br><b>Author: </b>Derek Stewart (Stew-Art-Prints); <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>Epic square in Rome many gorgeous fountains to admire.<br><br><b>Author: </b>Davide Danti; <br><b>Rating: </b>5<br><b>When: </b>8 months ago<br>Amazing fountain in Piazza Navona!! Is a sculpure made in marble and is amazing by night!! 🇮🇹🌃❤️<br><br><b>Author: </b>Skylar Sekr; <br><b>Rating: </b>3<br><b>When: </b>a year ago<br>It's nice except for pushy waiters trying to get you into their restaurants and the constant nagging of street sellers..... that and its very busy!!! Go in the evening it's much better!!!<br><br>",,,1,
63,,,"<a href=""http://www.sovraintendenzaroma.it/""target=""_blank""> Fontana di Piazza Farnese </a><br><b>Rating: </b>4.5<br><b>Popularity: </b><br>129",41.89500969999999,12.4714431,PRK,"[]<b>Author: </b>Simone Coletta; <br><b>Rating: </b>5<br><b>When: </b>8 months ago<br>The Square is really nice, good for the nightlife, lots of space and security as there is police and army nearby, recommended<br><br><b>Author: </b>Rue Jer; <br><b>Rating: </b>4<br><b>When: </b>a year ago<br>All points in Rome are beautiful<br><br><b>Author: </b>Steven Rahman; <br><b>Rating: </b>5<br><b>When: </b>2 years ago<br>Put this fountain on your walking tour to see the Farnese Palace.  It's the French Embassy in Italy, designed by Michelangelo.  Try seeing it in the early evening to admire the views of the illuminated rooms.<br><br><b>Author: </b>Jivko Velev; <br><b>Rating: </b>3<br><b>When: </b>a year ago<br>There are two identical fountains, looking like bathtub in front of the French Palace/Palazzo Farnese/, at Piazza Farnese.<br><br><b>Author: </b>Rasp Berry; <br><b>Rating: </b>4<br><b>When: </b>3 years ago<br>The place has potential. Palace block is famous and influential renessaince building,  but courtyard look's like a parking lot, cars are next to fountains, it could be polished more.<br><br>",,,1,
64,,,"<a href=""http://www.prolocoroma.it/la-fontana-dei-libri-roma/""target=""_blank""> Fountain of the Books </a><br><b>Rating: </b>4.6<br><b>Popularity: </b><br>68",41.8984341,12.4741563,PRK,"[]<b>Author: </b>Rue Jer; <br><b>Rating: </b>3<br><b>When: </b>2 months ago<br>Not showing mush , no sign or so<br><br><b>Author: </b>Banana Moon; <br><b>Rating: </b>5<br><b>When: </b>7 months ago<br>Nice<br><br><b>Author: </b>Marco Bucci; <br><b>Rating: </b>5<br><b>When: </b>2 years ago<br>It is a fountain that I first saw on internet years ago. It was a nice surprise to find out accidentally in the streets of Roma, because the fountain is simple. Yet, it has its charm.<br><br><b>Author: </b>Pietro Bergamaschini; <br><b>Rating: </b>5<br><b>When: </b>4 years ago<br>One of the countless Roman Fountains. To the side of the Palazzo Madama, seat of the Senate.<br><br><b>Author: </b>Valentina Farinelli; <br><b>Rating: </b>4<br><b>When: </b>5 years ago<br>Pretty little fountain overlooked by the most :)<br><br>",,,1,
76,,,"<a href=""http://www.sovraintendenzaroma.it/i_luoghi/roma_medioevale_e_moderna/fontane/fontana_in_piazza_nicosia""target=""_blank""> Fontana di Piazza Nicosia </a><br><b>Rating: </b>4.0<br><b>Popularity: </b><br>11",41.9031315,12.4747449,PRK,"[]<b>Author: </b>KH Wong; <br><b>Rating: </b>2<br><b>When: </b>a year ago<br>Just a small square with a fountain. Not much really.<br><br><b>Author: </b>Stefano Bucciarelli; <br><b>Rating: </b>4<br><b>When: </b>6 months ago<br>It characterizes the square

Every time I try the history books, I rub my eyes to reread the events of this city.
In Piazza Nicosia, suffocated by parked cars, there is the beautiful fountain designed by Giacomo Della Porta.
Not just any one, because in Rome there are many works that bear his signature. But this one is not like the others and it was not as we see it today, because it was originally located in Piazza del Popolo, long before Valadier dedicated himself to it heart and soul with his genius.
What we see remains: the elevated octagonal basin, the elegant balustrade in cipollino marble and a basin decorated with heraldic emblems.
Only three small columns connected by two iron bars protect it from modernity.<br><br><b>Author: </b>Maria Tanasa; <br><b>Rating: </b>5<br><b>When: </b>9 months ago<br>The fountain in Piazza Nicosia was originally located in Piazza del Popolo, was built in 1572 by Giacomo della Porta for Pope Gregory XIII Boncompagni, whose dragon we note on the basin, to inaugurate the restoration of the Virgin Aqueduct.
When Giuseppe Valadier carried out the current restyling of the Piazza del Popolo in 1823, it was demolished to be relocated to Piazza Nicosia in 1950, when renovation work was carried out on the area coordinated by the architect Marcello Piacentini.<br><br><b>Author: </b>vincenzo marsella; <br><b>Rating: </b>4<br><b>When: </b>4 months ago<br>Beautiful fountain<br><br><b>Author: </b>Stefano Manzo; <br><b>Rating: </b>3<br><b>When: </b>2 years ago<br>The Fontana del Trullo was designed by Giacomo Della Porta in 1572.

Today it is located in Piazza Nicosia, it was placed here in 1950 (after having been dismantled for several years in the warehouses of the municipality).

Very beautiful is the octagonal basin, raised by two steps of the same shape, is the only original part left, the rest are reconstructions.

Fortunately it is protected by an area of ​​respect delimited by columns, connected with iron bars.

Unfortunately, the vehicles parked around and the small size of the Piazza, do not give the right emphasis to the work.<br><br>",,,1,
78,,,"<a href=""http://www.comune.roma.it""target=""_blank""> Fontana Vasca della Scrofa </a><br><b>Rating: </b>4.0<br><b>Popularity: </b><br>9",41.9016542,12.4749434,PRK,"[]<b>Author: </b>Stefano Bucciarelli; <br><b>Rating: </b>4<br><b>When: </b>6 months ago<br>I would have liked...

I would have paid to watch the spectacle of the carriages, wagons and carts passing through the old narrow streets without pavement of vanished Rome.
As their number increased dramatically, many of the fountains the city had equipped itself with, which reduced the carriageway, began to create problems.
Moving them for traffic reasons was a widespread practice and via della Scrofa follows exactly the layout of an ancient Roman road and the fountain of the same name has not escaped the rule.
But the memory of it remains in a bas-relief left in its original position, along the facade of the building that was the convent of the Augustinians.
While not far away, right at the corner with via dei Portoghesi, there is now the small hanging tub with the superimposition of a simple cinnamon, from which a jet of fresh water comes out.
It is protected by three small columns connected to each other by two iron bars.<br><br><b>Author: </b>Stefano Manzo; <br><b>Rating: </b>5<br><b>When: </b>2 years ago<br>The Fontana della Scrofa (located in the street of the same name) is located in the VIII Eustachio district, once it was in the position, where today there is a bas-relief depicting a sow.

In the fifteenth century the bas-relief was walled up and at the end of the sixteenth century it was transformed into a fountain with the addition of a small basin.

In 1874 with Rome became the capital of Italy, the traffic in the area increased dramatically and therefore was a hindrance, so the bas-relief remained at its original point, while the fountain itself was moved a short distance to the corner of the street with Via dei Pellegrini .

The above is indicated in an inscription placed below the bas-relief:

IN THIS PLACE
IT WAS PLACED
FOUNTAIN
MOVED TO THE CORNER OF THE VIA DEI PORTOGHESI
IN THE YEAR 1874

The fountain then placed at the aforementioned corner is made up of a small nozzle, from which the water that flows onto the cup-shaped basin comes out, from which in turn the water arrives in a collection basin on the ground.

Three columns connected by bars that serve as an area of ​​protection are placed as protection.<br><br><b>Author: </b>Alessandro Romanella; <br><b>Rating: </b>4<br><b>When: </b>3 years ago<br>The ""real"" fountain of the Scrofa existed in the same street that takes its name, and was built in 1580 at the behest of Pope Gregory XIII. In 1873 it was moved because it caused considerable obstruction to traffic. The bas-relief was left in its original position, and instead the small cup-shaped hanging basin was moved a little further on, just at the corner with Via dei Portoghesi.<br><br><b>Author: </b>Paolo Emilio Capaldi; <br><b>Rating: </b>2<br><b>When: </b>4 years ago<br>Small pool that was in Via della Scrofa, where is the small sculpture depicting a sow.
Today, for convenience, it has been moved a few meters to the corner of Via della Stellette.<br><br><b>Author: </b>Roberto Michetti; <br><b>Rating: </b>3<br><b>When: </b>3 years ago<br>Very small fountain of little artistic value ... it is however one of the oldest in this district.<br><br>",,,1,
79,,,"<a href=""http://www.turismoroma.it""target=""_blank""> Fontana di Palazzo Spada </a><br><b>Rating: </b>4.0<br><b>Popularity: </b><br>9",41.8943551,12.4721003,PRK,"[]<b>Author: </b>Maria Tanasa; <br><b>Rating: </b>5<br><b>When: </b>9 months ago<br>The Palazzo Spada fountain or Fountain of Memelelor is placed in front of the main entrance of the Spada Palace in the Piazza di Ferro in the seventeenth century, has a particular composition that is believed to have been designed by Francesco Borromini: the circular pool at street level above which is a decorated oval sarcophagus with 2 heads of lions from whose mouth water comes out, at the upper level on 1 head of lei well embossed is a female sculpture made of wood painted in the shape of a wasteland whose breast gushes water<br><br><b>Author: </b>Stefano Manzo; <br><b>Rating: </b>3<br><b>When: </b>2 years ago<br>The original fountain called ""delle mammelle"" ""disappeared"" in 1700,
it was positioned in the niche that still exists today.

The current fountain is represented by a large lion's head, from which gushes the water that pours into a basin, which in turn has two lions, which pour the water onto a larger basin at street level.

Above the large lion's head is a female figure.

The fountain is in a good state of conservation.<br><br><b>Author: </b>Luigi Ferrazzano; <br><b>Rating: </b>5<br><b>When: </b>2 years ago<br>Beautiful place<br><br><b>Author: </b>Paolo Emilio Capaldi; <br><b>Rating: </b>4<br><b>When: </b>4 years ago<br>Beautiful eighteenth-century fountain with strigilated sarcophagus<br><br><b>Author: </b>Maria Maria; <br><b>Rating: </b>5<br><b>When: </b>4 years ago<br>Beautiful fountain !!<br><br>",,,1,
83,,,"<a href=""""target=""_blank""> Fontana della Cancelleria </a><br><b>Rating: </b>4.3<br><b>Popularity: </b><br>4",41.896398,12.4723196,PRK,"[]<b>Author: </b>Stefano Manzo; <br><b>Rating: </b>4<br><b>When: </b>7 months ago<br>The Fountain of the Chancellery, fully functional and with a somewhat unusual shape, is located in the VI district (Parione), leaning against a wall of a building near the Piazza della Cancelleria.

History:

The Fontanella is one of those created by Publio Morbiducci, winner of a competition promoted by the Governorate of Rome, in 1928, for the replacement of some cast iron fountains, with others of greater decoration.

It was made entirely of travertine, a stone that is the symbol of the city of Rome.

It was inaugurated on October 28, 1929.

Description of the Work:

The fountain is placed on a small rectangular porphyry rise, bordered by travertine which also determines an area of ​​respect, has a particular predominantly triangular configuration, which rests on two cylinders placed at the sides, in the lower part and is surmounted by a hemisphere with four wedges

In the center there is an oval medallion, surmounted by a cardinal's hat and a cross and two bas-reliefs inside, the upper one representing a griffin symbol of the Parione district, in which there is the fountain and in the lower part a flower-shaped tile , in the center of which there is a curved cinnamon from which the water flows out and pours into a small rectangular basin, with the features of a small Roman sarcophagus, where on the front side on a scroll is the inscription SPQR

NOTE on the state of conservation of the work:

It is discreet even if it requires the removal of limestone encrustations and in my opinion a larger area of ​​respect should be created, perhaps with columns joined by iron bars, to prevent the parking of cars or scooters less than one meter away.

NOTE FOUNTAINS IN ROME

The fountains in Rome are one of the characteristic elements of the Eternal City, some say it is the city with the most fountains in the world.

They have been an important element since ancient Rome, today in addition to the typical cast iron fountains called ""nasoni"" (around 2000), there are very beautiful ones located in the most diverse places, such as villas, squares, streets, courtyards and more.

Some were made by the greatest artistic geniuses of all time, one name above all Gian Lorenzo Bernini.

The importance they have in street furniture is also evidenced by the admiring glances of tourists and by the fact that they also have the social utility of quenching thirst after perhaps a long walk in the sun.<br><br><b>Author: </b>Mario D; <br><b>Rating: </b>4<br><b>When: </b>3 years ago<br>Not very large rectangular fountain, it looks like a drinking trough for horses. In front of the chancellery building, between the flower field and Piazza Navona.<br><br><b>Author: </b>io1950 Mario; <br><b>Rating: </b>4<br><b>When: </b>3 years ago<br>Between the flower field and the chancellery building
A rectangular basin with papal symbols and the inscription S P Q R.<br><br><b>Author: </b>Roberto Michetti; <br><b>Rating: </b>5<br><b>When: </b>4 years ago<br>Fountain dating back to 1930 adjacent to the Renaissance Palazzo della Cancelleria<br><br>",,,1,
85,,,"<a href=""""target=""_blank""> Fontana del Putto </a><br><b>Rating: </b>4.0<br><b>Popularity: </b><br>2",41.8985622,12.466014,PRK,"[]<b>Author: </b>Stefano Manzo; <br><b>Rating: </b>4<br><b>When: </b>10 months ago<br>The Fontana del Putto, of the Renaissance type, is located in the V (Ponte) district, in Via Giulia, leaning against the left corner of the 16th century Palazzo Sacchetti, built on a project by Antonio da Sangallo the Younger to use it as his home.

History:

The fountain was built in a later period, but always in the 16th century and is attributed to Nanni di Baccio Bigio, who did some restoration work on the palace.

Description of the work:

The non-functioning fountain (mute) is quite graceful inside a niche, decorated with a valve there is a Putto embracing the tails of two dolphins in the shape of volutes under him, who have their mouths open, from which a time the water poured out on a pan.

Two niches frame the niche, adorned with bas-reliefs depicting masks and which have human figures as capitals which are surmounted by a broken lintel above which has two stars on the sides with eight points on the sides, probably heraldic symbols.

NOTE on the conservation status of the work:

It is not in good condition and a restoration activity is required that would require the integration of the deficiencies and a cleaning of the incrustations.<br><br><b>Author: </b>Paolo Emilio Capaldi; <br><b>Rating: </b>4<br><b>When: </b>4 years ago<br>Pretty fountain in Via Giulia, leaning against the left corner of Palazzo Sacchetti, corner via the mullet.
Made in the second half of the fifteenth century, perhaps by Sangallo the Younger.
At the center is a child supported by two dolphins and below, was a pan to collect water.
The frame shows two women and two faces of masks.
At the center, above the Putto, there is a shell; close the top frame the stars, the Chigi family crest.<br><br>",,,1,
87,,,"<a href=""http://060608.it/it/cultura-e-svago/beni-culturali/beni-architettonici-e-storici/fontanella-di-via-della-posta-vecchia.html""target=""_blank""> Fontana della Posta Vecchia </a><br><b>Rating: </b>3.5<br><b>Popularity: </b><br>2",41.8975985,12.4735755,PRK,"[]<b>Author: </b>Stefano Manzo; <br><b>Rating: </b>4<br><b>When: </b>2 years ago<br>In Via della Posta Vecchia is located in the district VI (Parione), between the picturesque Piazza De 'Massimi and Piazza Navona, it is a small quaint fountain in its simplicity.

It is leaning against a wall of the palace through a rectangular slab of white granite, in the upper part adorned on the sides by two bas-reliefs that represent flowers, always at the top but in the middle there is a cartouche with the inscription:

S.P.Q.R.
1872

Where the initials S.P.Q.R. Latin Senatvs PopvlvsQve Romanvs - the Senate and the Roman People, as the year 1872 is the year of construction.

As I said the fountain is very simple a small cinnamon, inserted in a circular panel, which pours water into a tray which is also circular but partially embedded (supported by an iron support like a modiglione), unfortunately the pan has the chipped edge in the front part, the water then falls into a collection basin on the ground of the semicircular shape.

To access it, there is a step always semicircular in shape, paved (like the basin) with the characteristic cobblestones, which act together with metal columns from delimiters of the area of ​​respect.

Not to be missed a few meters away, two sacred 17th century aedicules.<br><br><b>Author: </b>Roberto Michetti; <br><b>Rating: </b>3<br><b>When: </b>2 years ago<br>One of the first fountains built by the municipality of Rome after the unification of Italy ... dated 1872 is located a stone's throw from Piazza Navona.<br><br>",,,1,
91,,,"<a href=""""target=""_blank""> Fontana dei Quattro Fiumi </a><br><b>Rating: </b>0.0<br><b>Popularity: </b><br>0",41.898937,12.473092,PRK,,,,1,
