,Name,Website,Phone Number,LON,LAT,Rating,Popularity,Last 5 Reviews
59,Antica Enoteca,https://www.facebook.com/AnticaEnoteca?fref=ts,+39 06 2097 6008,12.4797754,41.9062964,4.0,1084,"[]Author: Fabio; Rating: 5; When: 3 weeks ago <br> Very nice food and ancient place in Campo Marzio with a nice staff and remarkable wine card.<br> NEXT <br> <br>Author: Tim Gadus; Rating: 5; When: 6 months ago <br> Great location,  few blocks away from the crowds at Spanish Steps. Waiters are helpful, solid menu, good wine and beer selection and indoors or outside is fun. We’ve come here on our 5 trips to Rome and will be back in 2021! 😎<br> NEXT <br> <br>Author: Patricia Riofrio; Rating: 5; When: 7 months ago <br> Lovely place to eat, food was delicious! We were served by constantino, he was very attentive and displayed great customer service, always checking on us, making sure the food was what we expected.
Would definitely recommend this restaurant to anyone.
Will be back for sure :)<br> NEXT <br> <br>Author: Miloš Milaković; Rating: 5; When: 5 months ago <br> Great service. Very nice and cozy place.<br> NEXT <br> <br>Author: Connor Graham; Rating: 5; When: 7 months ago <br> Delicious wine and friendly service. They give you parmesan dipped in honey as free nibbles with your wine.<br> NEXT <br> <br>"
21,VyTA Enoteca Regionale del Lazio,http://www.vytaenotecalazio.it/,+39 06 8771 6018,12.4801461,41.9040381,4.2,1011,"[]Author: aokpanagiota@hotmail.com Gioupi; Rating: 5; When: a year ago <br> Maybe the best place we have visited in Rome. Staff were really polite,food impeccable and the place was so beautiful! We will definitely visit again !<br> NEXT <br> <br>Author: elias sabbah; Rating: 4; When: a year ago <br> Not bad.
Good food definitely
Barman can't speak English very well,had trouble understanding each other<br> NEXT <br> <br>Author: Tom Parker; Rating: 5; When: a year ago <br> Cocktail oasis. Great, unexpected gem. Super chill, relaxed, friendly service. Food was really good. And an even better value than it needs to be. Seek out or just pop in.<br> NEXT <br> <br>Author: Rob Browne; Rating: 4; When: a year ago <br> This has one of the few true long bars in this part of the city. Perfect for grabbing a quick drink or some food. Wines are all from the Lazio region. Some interesting choices by the glass, though prices are a bit steep in general.  I had a meat and cheese platter,  it came with a side platter of some different things to try. Decent value. The room upstairs is fine dining.<br> NEXT <br> <br>Author: Andreas Koerber; Rating: 5; When: 5 months ago <br> Excellent wines at fair prices, good food and super friendly staff!<br> NEXT <br> <br>"
22,Hosteria Grappolo d'oro,http://www.hosteriagrappolodoro.it/,+39 06 689 7080,12.4722692,41.8962819,4.4,990,"[]Author: V B; Rating: 5; When: 6 months ago <br> The food was excellent and service friendly and fast.<br> NEXT <br> <br>Author: Agnieszka Bunia; Rating: 5; When: 7 months ago <br> Amazing authentic food and super tasty tiramisu<br> NEXT <br> <br>Author: Veerle de Boer; Rating: 5; When: 7 months ago <br> It has been our first time in Rome and dear friends of ours recommended this place for dinner, so we came  on our first night and it was absolutely amazing! The food is incredible, the drinks are amazing and the staff is really really friendly. We came back on our last night because the experience was soooo good, and everyone recognized us and they where really glad we came back. Thank you sweet men of Grapollo d’oro, you made our first time in Rome an excellent experience! ❤️<br> NEXT <br> <br>Author: Joseph Turner; Rating: 5; When: 6 months ago <br> If you’re looking for somewhere to have dinner in Rome. Stop. You’ve found it here. Stayed for a week and sad to only find this place on our last evening. Beautiful food and wine. Excellent authentic dishes and service. I’d come back to Rome just for this restaurant.<br> NEXT <br> <br>Author: Paul Lang; Rating: 5; When: a year ago <br> Great pasta and service. We ate dinner here twice and thoroughly enjoyed both. Very good quality for price ratio.<br> NEXT <br> <br>"
23,Raf Restaurant,https://www.ristoranteraf.it/?utm_source=googlemaps&utm_campaign=Local&utm_medium=organic&utm_content=link_home_gmaps,+39 06 6813 4639,12.4660426,41.9072712,4.1,975,"[]Author: Jeric Urbayo; Rating: 5; When: a month ago <br> Readinable price and great service!<br> NEXT <br> <br>Author: Gavin Denham; Rating: 2; When: 10 months ago <br> We regret coming here.

The staff were friendly, but a bit too attentive, constantly apologising about time, even though we were not in a rush and food came out at a reasonable rate. My main issue with this place was the food. I started with a simple starter, the basil was fresh and the flavour was powerful, but the mozzarella and the tomatoes were bland. My main course was pasta with porcini, amazingly the porcini had no flavour, I would have said it was with chestnut mushrooms if I did a blind taste test. My partner had meat with porcini, not only was the porcini also bland, but the meat was chewy. After managing to make porcini tasteless, we decided that we would get a dessert somewhere else.<br> NEXT <br> <br>Author: meetbounty; Rating: 5; When: a year ago <br> I have visited this restaurant with my wife and we were welcomed by the most amazing waiter. Pietro served us above average and did so with every guest.
If you want to be served like never before, ask for him.

We ate the typical pizza Margherita Buffo (buffalo mozzarella) and pasta.
The pizza has to be eaten using your hands. The Italian way.

One of the best restaurants we visited yet.<br> NEXT <br> <br>Author: J Hanson; Rating: 1; When: a year ago <br> They charged us for the ""bread basket"" that we didn't order or eat. Tagliatelle Bolognese barely had any meat at all. They charged us €2 for a bottle of sparkling water, which came in a plain glass bottle that was already open (obviously straight from the tap).<br> NEXT <br> <br>Author: Maksym Pysmennyi; Rating: 5; When: a year ago <br> We had a great evening with wine and desserts. Price of bottle in average is 18 EUR, which is very good comparing to what we had in other places. Price of dessert is from 4 to 9 EUR, quality os nice, all ingredients are mixed well, so i definitely recommend this place to you guys.<br> NEXT <br> <br>"
24,Hamasei - 割烹 濱清,http://www.roma-hamasei.com/,+39 06 679 2134,12.4825,41.90333330000001,4.4,969,"[]Author: Maria Pia Gatto; Rating: 5; When: 6 months ago <br> a little bit expansive but the best sushi in rome<br> NEXT <br> <br>Author: Piseth Mao; Rating: 5; When: a year ago <br> It's authentic. It's truly Japanese. We were warmly greeted by the Japanese owner. The food was delicious and nicely prepared. We ordered sushi 🍥 and several others. They were all good. The service was great with professional and friendly staff. I can't add photos here since they contain people's faces.<br> NEXT <br> <br>Author: Dara Alami; Rating: 1; When: a year ago <br> Sushi is very basic and didnt taste fresh. We ordered hot pot which was 88 euros (even tho it says on the menu 44 euros they told us we have to order 2 of them)  which was supposed to be wagu beef. The hot pot was far from what a hotpot should be. The broth was basically soy sauce and water and the meat was rubbery.
WAY overpriced and poor quality.
Pros: super friendly staff<br> NEXT <br> <br>Author: Eduardo Pontes; Rating: 2; When: 6 months ago <br> Poor menu and extremely expensive. It is not an English friendly restaurant.<br> NEXT <br> <br>Author: Giulia Giappichelli; Rating: 2; When: a year ago <br> We visited the restaurant yesterday and found it very mediocre, in spite of the good reviews. Good variety of choices but all-you-can eat quality, both for sashimi/sushi, noodle dishes and rice. We ordered “Japanese” tea and were given sad tasteless tea bags... overall a mass market, touristy restaurant with rushed service by Pakistani waiters that don’t even speak Italian (and bad English, too). If you’re looking for quality or authentic experiences look elsewhere.<br> NEXT <br> <br>"
25,Dal Toscano Restaurant,http://www.ristorantedaltoscano.it/,+39 06 3972 5717,12.4574373,41.907733,4.2,937,"[]Author: Alfredo De Luca; Rating: 5; When: 5 months ago <br> The fagioli are delicious and the meat... simply fantastic<br> NEXT <br> <br>Author: Sondra Rapoport; Rating: 5; When: a year ago <br> Recommended to me by people who ate here before I was born. I ate here recently with my son. It's still good. Yum. Classic neighborhood place near the Vatican museum.<br> NEXT <br> <br>Author: Marina Venâncio; Rating: 5; When: a year ago <br> We had an amazing lunch experience in Dal Toscano.

It seems that the restaurant is popular among business people in the Vatican area, as it got quite busy while we were there.
Luckily, we arrived when it had just opened...Given that, getting a table was easy and the service was super fast. The menu offers a wide variety of Tuscan dishes, including the typical bistecca a la fiorentina. Everything we ordered, including the soup, was delicious!
Also, the interior of the restaurant does not resemble a regular Roman trattoria. It is fancier for sure. Prices are high for Rome, but I guess you are also paying for the package (ambience+location+service).<br> NEXT <br> <br>Author: Gary Fung; Rating: 5; When: a year ago <br> We arrived for a sit down lunch before going to Vatican,  Great lunch and we tried the white truffle pasta and fried veal brains. The pasta was delicious but the fried zucchini that accompanied the veal brains was surprisingly sweet and tasty as well!!!  We also ended with a Montblanc for dessert which was really good but maybe just a tad sweeter for our palate from the meringue.<br> NEXT <br> <br>Author: Hamish McMillan; Rating: 5; When: a year ago <br> This restaurant is more for locals than tourists, which is why we loved it. The menus do have English translations and the food is excellent and not unreasonably priced for a higher end restaurant. The waiters know exactly what they are doing, the wine selection is good and the desserts are excellent.<br> NEXT <br> <br>"
26,Best Western Plus Hotel Spring House,http://www.hotelspringhouse.com/,+39 06 3972 0948,12.4517011,41.9073982,4.4,837,"[]Author: Adam Gyökhegyi; Rating: 5; When: 7 months ago <br> Staff was extremely helpful and attentive! :) Payed great attention to cleanliness throughout the hotel at every step, sanitizing even the pen I signed in with. The location is superb, especially if you have tickets to the Vatican Museum which is just around the corner. Shops, metro, etc. all within walking distance, major downtown sights about 20 minutes by public transport. The room was impressive, comfortable, well air conditioned. Breakfast seemed a bit chaotic at first, but was eventually handled really well with the possibility for open air seating.<br> NEXT <br> <br>Author: Jens Siewert; Rating: 5; When: a year ago <br> Had a great stay there while visiting Rome on an extended weekend. Rooms were clean, bed very comfortable plus a very good breakfast! Staff especially at breakfast were outstanding! Also close to Vatican. Absolutely recommend that place!<br> NEXT <br> <br>Author: Sandy Kelver; Rating: 5; When: a year ago <br> We stayed 4 nights at this Best Western Plus hotel in Rome.  All the staff are friendly, helpful and make you feel welcomed from the minute you walk in the front door.  Rooms are a good size and very clean.  Bedding and towels are a nice quality.  The hotel is located within a 5 minute walk from the subway station and Vatican museum.  The bar and restaurant, located inside the hotel, offers a small menu but the variety of food offered is likely to appeal to most everyone.  The food is yummy!  If we were to return to Rome we would definitely stay here.<br> NEXT <br> <br>Author: Islam Faress; Rating: 1; When: 7 months ago <br> Terrible Experience.

Extremely noisy rooms and 45 minutes waiting in the queue for breakfast!!

The WiFi signal is non-existent. The water in the shower in annoyingly weak!

It doesn't look anything like a 2 star hotel even.<br> NEXT <br> <br>Author: David Connell; Rating: 5; When: a year ago <br> Great staff.  Very helpful.  Extremely professional.   Room spotless.  3 minutes from Cipro Metro Station and the same from Vatican Museum entrance .  I would highly recommend.   Breakfast is free and great choice.<br> NEXT <br> <br>"
27,Taverna del Ghetto,http://latavernadelghetto.com/,+39 06 6880 9771,12.4777012,41.8929267,3.8,791,"[]Author: Benjamin Edelberg; Rating: 1; When: 2 months ago <br> One of the worst dining experiences. The owner and servers have a regular clientele, who are given priority while the newbies have to wait for long periods in between both drinks and courses. If you are celebrating a Bar or Bat mitzvah or wedding or engagement party, make sure your bill is covered by your host otherwise you will have to pay a high price for smelly salmon and dry chicken cutlets. If you're looking forward to a quiet meal with your spouse, AVOID this restaurant: the owner and staff allow their friend's children to run around the space as if it was their playground or living room. Finally, the servers are pretty horrible...and I'm a pretty mellow guy who has experienced different restaurants throughout the world. The smallest question about the wine list will receive an eye roll and the bill is thrown on the table without the slightest pleasantry. This restaurant will make you want to starve in Rome.<br> NEXT <br> <br>Author: Renee Ankarfjard; Rating: 2; When: 6 months ago <br> The food we got was average or below and  overpriced.  They charged 1.5 EUR per person for bread we did not get and insisted it was a cover charge. On the positive side was nice and polite waiters and the house wine was good.<br> NEXT <br> <br>Author: Dick Borres; Rating: 1; When: 5 months ago <br> This place is very beautifully decorated maintained by Taverna del Ghetto.<br> NEXT <br> <br>Author: Maggot Gamer; Rating: 4; When: 5 months ago <br> I order hamburger it came with no bread but it was tasty<br> NEXT <br> <br>Author: Tzvi Shahar; Rating: 3; When: a year ago <br> Great hummus and also amazing boiled artichoke - just use the lemon! (Jewish style) but... HIDDEN FEES! bread is free now so older reviews are not updated, but the ""table charge"" is now 3 euros so it's basically the same fee like it was with the bread charge... Wanted to give this place five stars... Until that hidden charge found it's way to my bill.<br> NEXT <br> <br>"
28,Ditirambo,https://www.ditiramboristorante.it/,+39 06 687 1626,12.4723581,41.896385,4.4,686,"[]Author: hsaubewersy saurewesay; Rating: 5; When: 3 months ago <br> During a two-month stay on Campo de' Fiori, we had the opportunity to dine at Ditirambo -- which we happened into by chance -- and explore the excellent menu. Super friendly place, mix of locals and tourists. Many more veg options than on the typical Roman menu. Highly recommend.<br> NEXT <br> <br>Author: Raphaëlle Butteau; Rating: 5; When: 5 months ago <br> I'm veeery picky in terms of restaurants and this one checked all the boxes. The food was so delicious we had to eat there twice in one day. The classics are delicious, so are the more original dishes.
I can't recommend this place enough. The waiter at lunch was SO sweet, and the one at dinner was so much fun and also patient with me although I'm a pain in the *** when I select wine. Which makes me think that the wine list is also very good and I work in the wine business! Would love to go back ❤️<br> NEXT <br> <br>Author: RJ Fay; Rating: 3; When: 9 months ago <br> Great location, great service, food could be better for the price, will go back.

Overall, just OK.  The food was a bit touristy, honestly.   Could have been a bit better for the price.  That being said, I'd go back due to the great service.  the guys were way awesome, fun time.<br> NEXT <br> <br>Author: Matthew Valdmanis; Rating: 3; When: 6 months ago <br> Was recommended for my birthday meal, food not really my kind of thing, steak very chewy. Service and location are good<br> NEXT <br> <br>Author: Erminia Colucci; Rating: 2; When: 5 months ago <br> My friend suggested this place as we had already tried the hostaria grappolo d'oro in front. Ditirambo has cuisines from various parts of Italy, our appetizer of baccala was good but our pasta was 13.50£ and was wasteless with just only one prawn on it. The guy who served was making too many comments about my simple questions around if that wine was dry or sweet (of which it turns out he didnt know the answer as it was a sweeter variety). Overall a just OK experience with some good dishes and one terrible one but an overpriced bill (for an average service). I will go back to the hostaria next time, typical roman food, still pricey but at least worth it<br> NEXT <br> <br>"
29,Il Barroccio Roma,http://www.ilbarroccio.it/,+39 06 679 3797,12.4777806,41.8994778,4.3,651,"[]Author: Sajerli Bence; Rating: 5; When: 8 months ago <br> I've been here a few times and in my opinion it's one of the best places in Rome.<br> NEXT <br> <br>Author: Andrew Simpson; Rating: 5; When: 6 months ago <br> Service was great, we didn't have any expectations given we were eating in a pretty touristy area; however, we were very surprised for find the food was fantastic.  We had the steak in green pepper sauce with grilled vegetables and the mushroom risotto with aubergine parmagiano.  The steak and aubergine were standout for me.  The risotto we wouldn't write home about, but was nice all the same, likewise with the  grilled vegetables.  For the price, the steak we had was a bargain. Recommend.<br> NEXT <br> <br>Author: Sharon Celesta; Rating: 5; When: a month ago <br> We also had their pasta bolognese which both had red sauce but somehow different tastes- both awesome! when we came back, we tried their pasta with black truffles, napoletano pizza and the third time, we had their appetizer plate and shared a plate of the pasta carbonara which then after dinner they gave us complimentary lemoncillo!<br> NEXT <br> <br>Author: Ivan Anashkin; Rating: 5; When: a year ago <br> During my visit to Rome we have been here 2 times. Reasonable prices, tasty food and great service make the difference. Really exceptional!<br> NEXT <br> <br>Author: Felix J. Corts; Rating: 5; When: a year ago <br> Super authentic italian restaurant in the heart of Rome. Place has been there for over 50 years and serves the typical italian pasta and pizza dishes. The service was extremely friendly and the prices are absolutely fair for the quality of food you get. Tip: try the pistachio tiramisu...it’s delicious!<br> NEXT <br> <br>"
30,Vinando a Tor Margana,http://www.vinando.eu/,+39 06 6920 0741,12.4802771,41.89392850000001,4.2,581,"[]Author: Lucas Schofield; Rating: 5; When: 5 months ago <br> Ate here whilst visiting Rome last year (forgot to leave a review), food was outstanding, staff were great and quite attentive compared to many of the other restaurants I visited. It's a testament to their quality that I remembered it vividly enough to find it on google maps.<br> NEXT <br> <br>Author: James Miles; Rating: 5; When: a year ago <br> Excellent food!

I came here three years ago and visited again tonight. The food is still as amazing as before and the wine selection is great with a fantastic range. The staff are really friendly and provide a great service, and we would definitely recommend the swordfish.<br> NEXT <br> <br>Author: Mohammed Alsayyar; Rating: 1; When: a year ago <br> The worst experience I ever had in restaurants. Missing too much food and mixing orders. Nevertheless lying in your face and when I ask for manager he is not here and they say we cannot call him.
Offering ZERO appropriate appology<br> NEXT <br> <br>Author: Δημήτρης Αντωνιάδης; Rating: 2; When: a year ago <br> I don't recommend it.

First of all there were flying insects everywhere. Probably they got inside the restaurant from the bathroom (As you can see in the photos). Secondly, the restaurant had a bad smell coming from the bathroom. Thirdly, it was cold inside.

The food had a good taste. The waiters were friendly.<br> NEXT <br> <br>Author: Mike G; Rating: 2; When: a year ago <br> Had a disappointing experience. The restaurant is located in a quiet and charming piazza so we thought we would give it a chance since it looked nice and was empty compared to the restaurant on the other side of the piazza. The atmosphere was nice, but the food was not particularly memorable. However, what really soured me on the entire experience was the reaction the staff had to their own mistake. We asked for still water, but they brought sparkling.  We told them we had asked for still and they acted annoyed but brought it. They never took away the glasses or the bottle of sparkling water.  Then when the check came there was a charge for the sparkling water.  We brought the charge to their attention, and again it was a big deal.  Even though half the bottle of sparkling water was still there (because another waiter had poured some of it into our glasses before we realized it wasn't still), they made a big deal that we had consumed it.  What were we supposed to do it with it, then?  This fuss was all over 3 Euros on a 90+ Euro tab! This wasn't even an issue of not wanting to pay for water - we just didn't want to pay for what we didn't order.  The owner/manager even came out to glare at us while talking with the waiter, as if we were supposed to feel guilty or something.   Really disappointing they would have such an attitude to customers over such a trivial amount that was their fault to begin with.   The final straw was the waiter asking how much of a tip we wanted to leave.  Whenever I am directly asked like that, I will always tip much less than I would have otherwise.  This was a disappointing end to a promising start.<br> NEXT <br> <br>"
31,Grand Hotel del Gianicolo,http://www.grandhotelgianicolo.it/,+39 06 5833 3405,12.46101,41.88756799999999,4.2,577,"[]Author: molly smith; Rating: 3; When: 8 months ago <br> This seemed like a really nice place online. The area is close to some dining and shops. It has an antique feeling, with velvety wallpaper in the halls. The rooms we got were shockingly small (mini fridge door couldn't open all the way because of the bed). Decent toiletries, although no conditioner. Tiny shower (no bathtub). Dinner menu is limited. THIN WALLS, and a room next to us was smoking (no compensation from reception). They say kid friendly, but I felt the staff didn't really prefer children guests (ours are well behaved, but still). The pool does not allow jumping/diving/splashing (which kids love, especially in summer heat!). No children's menu.<br> NEXT <br> <br>Author: marcello scrocca; Rating: 5; When: 6 months ago <br> Amazing place to stay in Rome. Can walk to all the attractions, next to Trastevere. Has an amazing pool. Service was great, breakfast was amazing. Favourite place to stay in Italy<br> NEXT <br> <br>Author: Hynek Roubík; Rating: 4; When: 8 months ago <br> Beatiful pool and very friendly staff. On the other hand, rooms are pretty small.
Location is good in terms that it is very calm and peacuful area.<br> NEXT <br> <br>Author: Adm Spain; Rating: 5; When: 8 months ago <br> Good  you have kind staff in reception all is good but air conditioning very bad<br> NEXT <br> <br>Author: Saila Skurnik; Rating: 3; When: 8 months ago <br> Very nice pool, but room was very old fashion and small. Hotel price was more expensive than in booking.com - not a nice experience.<br> NEXT <br> <br>"
32,Residenza di Ripetta,https://www.residenzadiripetta.com/?utm_source=GB&utm_medium=organic,+39 06 323 1144,12.4755444,41.9085298,4.3,550,"[]Author: Caroline N; Rating: 5; When: 5 months ago <br> I stayed at this lovely hotel back in mid-September. It has with wonderful staff. Good central location. The garden is very peaceful and pretty. The rooftop cocktail bar is an added bonus. The hotel is handling the Covid situation very well, I felt very safe there<br> NEXT <br> <br>Author: Alessia Mattiaccio; Rating: 5; When: 8 months ago <br> We only stayed for one night and we had a great time! The hotel was located in the center, with two steps you are in Trinita 'dei Monti. We had breakfast in a really nice garden inside! Very kind staff.<br> NEXT <br> <br>Author: Peter B; Rating: 5; When: a year ago <br> Amazing hotel, staff are so friendly and helpful, food is excellent, the location is great. Would highly recommend staying here. We loved it so much we had our wedding here :)<br> NEXT <br> <br>Author: Francesco M.; Rating: 3; When: a year ago <br> Like almost all the hotels in the city center of Rome, no matters what you pay, they are a bit old fashion or even oldish... Residenza di Ripetta is no exception. A bit oldish, a bit outdated... The effort they put in keeping it good, it would need a complete renovation... At least new paint on the walls and new furniture... In the rooms and in the common areas.
The people are very nice, they really try their best. A great thanks to all the people.
Breakfast is good, location is great.<br> NEXT <br> <br>Author: Jose Herrera; Rating: 5; When: a year ago <br> Location, location, location... this hotel is located in what our various trips to Rome has taught us as the most walking friendly and close to everything location.

We arrived in Italy to our apartment and the water on the entire building was out. After a 14 hour flight, all you want to do is take a shower and relax.

We chose this hotel due to the close proximity to our apartment rental, and was extremely impressed in all the offerings. The staff are very nice, extremely helpful, they accommodated our very short notice (ie.: walk in booking).

The hotel has character, it has a mix of historical vintage posh flair with modern amenities. The rooms are so bright and the ceilings very tall, and the decor matches to make the place look full of character.

The garden is beautiful in the centre, plus the bar and restaurant is amazing. This is as central as you can get to shopping (including high end shops) and a myriad of restaurants within a very short walking distance, including a small supermarket.

Definitely shall be recommending this to others and even consider just staying here rather than renting an apartment next time.<br> NEXT <br> <br>"
33,Da Lucia,http://www.trattoriadalucia.com/,+39 06 580 3601,12.4675298,41.8903663,4.2,502,"[]Author: Emilie Coalson; Rating: 5; When: 6 months ago <br> I read about this place before coming and was surprised to find it nearly empty when we arrived (this was the case not in many of the restaurants we went to on this trip, due to COVID reducing both tourist numbers and the frequency of locals going out, especially in central/ non-residential areas). The food was excellent, the portion sizes enormous, and the sisters that own the place were lovely hosts. I wholeheartedly recommend it!<br> NEXT <br> <br>Author: Yahya Fayad; Rating: 5; When: 6 months ago <br> Simple and good food. Friendly staff. I will definitely come back again.<br> NEXT <br> <br>Author: Becca Kennedy; Rating: 5; When: 6 months ago <br> The best gnocchi I have ever eaten! So pleased we came here!<br> NEXT <br> <br>Author: Nicholas Papadatos; Rating: 4; When: 7 months ago <br> The most traditional place we had dinner in Rome. Original Italian food with very good prices.<br> NEXT <br> <br>Author: Mark Notkin; Rating: 3; When: 7 months ago <br> Kind of disappointed.
Service wasn’t really nice (waited more than 15 minutes until somebody came to take our order), food was ok.
The antipasti (fried zucchini) were nothing special and not really tasty.

The pasta was fine but kind of a disappointment compared to other places in trastevere.

We definetly expected more. The Ambiente and prices are great though :)!<br> NEXT <br> <br>"
34,Hostaria Da Cesare,http://www.ristorantecesare.com/,+39 06 686 1227,12.4683735,41.9052894,4.1,488,"[]Author: Spionas Ribbson; Rating: 1; When: 7 months ago <br> We had already had dinner and walked past on our way home and decided to get one more glass of wine before bedtime. While sitting there we asked the waitor for some snacks, maybe a couple of cheeses or something - to go with the wine. It was not on the menu but he said he could make something for us. We were super clear that we were not looking for something to eat, that we had already ate and just wanted a small snack with the wine. He ended up serving us a four different types of cheese, including a big mozzarella and then charging us €30 for it. The wine was €7/glass which was totally fine. This place really screwed us over. Don't go there!<br> NEXT <br> <br>Author: Michael Asheroff; Rating: 4; When: a year ago <br> Really good food at rational pricing.  The sauces are excellent - tried several different dishes.  Not fine dining but better than most in the area.  Great wine selection.<br> NEXT <br> <br>Author: Vorname Nachname; Rating: 2; When: a year ago <br> The food is good, not great. The prices are okay.
My glass was broken at the bottom and on the wine bottle the date was blacked out for whatever reason, nevermind.

There are a lot of friendly waiters, the one who served my table however was very unfriendly. An old guy with white hair, near bold head.
At one point he brought my dish and shouted ""Eh!"" to place directly on my serviette, close to pushing away my hands with the plate.
The other dishes he served wordlessly and in a harsh manner.
Sorry for coming to your restaurant, old man!
This place shouldn't be listed in the Guide Michelin, the food doesn't make up for things like this.<br> NEXT <br> <br>Author: Clive Field; Rating: 5; When: a year ago <br> Stunning food! Amazing fish menu items. All dishes are prepared to order, not pre cooked. Authentic Italian food lovingly prepared and presented.<br> NEXT <br> <br>Author: Violeta Villaseñor; Rating: 5; When: a year ago <br> Always the best food, service and kindness, thanks a million Alessandro 👍😋😋♥️😘😊<br> NEXT <br> <br>"
35,Enoteca Ferrara,https://enotecaferrara.com/,+39 06 5833 3920,12.470248,41.8913591,4.4,474,"[]Author: Anh Lee; Rating: 5; When: 12 months ago <br> Delicious food and homemade pasta. The gnocchi with truffle sauce are highly recommended. The service is very friendly and special requests were made without any ifs and buts. Very good restaurant!<br> NEXT <br> <br>Author: jay9000; Rating: 5; When: a year ago <br> Excellent everything. Best meal in Rome so far. Excellent service. Really can’t say enough good things. A great mix of traditional and contemporary cuisine.<br> NEXT <br> <br>Author: Brittney Nelson; Rating: 5; When: a year ago <br> Super friendly staff with delicious wine +snacks!!<br> NEXT <br> <br>Author: Nicholas Lee; Rating: 5; When: a year ago <br> Great food and service.  We arrived around 7 pm not knowing the restaurant didn’t open for dinner until 7:30 but we’re offered some aperitivo snacks and had a drink at the bar.  The bartender was friendly and attentive and recommended good wine and a aperitif cocktail also.  The wait staff was very attentive and friendly.  The bread was some of best we had in Italy especially the “black” bread made with vegetable ash.  It was so good I ate too much of it and couldn’t finish pasta or entree.  The pasta dish was also very good.  Staff gave good wine recommendations also.<br> NEXT <br> <br>Author: Joe Giosa; Rating: 5; When: a year ago <br> Excellent !  It would take me all day to rave about this restaurant . Fried arthichoke , fried sardines, mussels , etc.<br> NEXT <br> <br>"
36,Assunta Madre,http://www.ristoranteassuntamadre.it/,+39 06 6880 6972,12.4685322,41.89541299999999,4.2,472,"[]Author: Kostis Andreou; Rating: 3; When: 7 months ago <br> Kind staff and tasty raw dishes.

Prices are way off.<br> NEXT <br> <br>Author: Adam Guziejka; Rating: 5; When: 11 months ago <br> This place was one of my favorite. Great service treat your self and spend money totally worth it.<br> NEXT <br> <br>Author: Nikita Pavlushchenko; Rating: 5; When: 8 months ago <br> The best restaurant in Rome I've ever been so far.<br> NEXT <br> <br>Author: Pbvi Manpower; Rating: 3; When: a year ago <br> Food is ok ambiance is ok service  is ok .. all in all the place is overated<br> NEXT <br> <br>Author: Daniele Sestagalli; Rating: 5; When: a year ago <br> One of the best fish restaurants I’ve ever eaten in. Try the pasta and the crudo! 100% recommended<br> NEXT <br> <br>"
37,Il Fico,https://www.ilfico.com/,+39 06 687 5568,12.4694168,41.8995828,4.2,468,"[]Author: Ed Dich; Rating: 5; When: 5 months ago <br> Absolutely lovely pasta and pizza, cozy atmosphere, friendly service. Very local, and the surroundings are hilarious, too!<br> NEXT <br> <br>Author: Dan Kim; Rating: 5; When: 8 months ago <br> Came here on the seventh day in Italy. So far the best place our family has been to in Italy. Hidden gem. Service is friendly, food is amazing and ambience is great. We especially enjoyed the pasta here and ended up ordering extra pasta and pizza!<br> NEXT <br> <br>Author: Kevin Karpowicz; Rating: 5; When: a year ago <br> My wife and I have been in Italy for 3 weeks and the meal we had last night was hands down the best meal we have had. The setting is on a quiet side street. The wait staff was excellent. The house wines were superb. It was however the food that was beyond compare. The house antipasto with zucchini flowers was great. I had the saltimbucca and wife had lamb - both were prepared to perfection. We both had a .5 liter of wine, and the tastiest desserts and all was under 80 euro.<br> NEXT <br> <br>Author: Juliana Fioroni; Rating: 5; When: a year ago <br> Love this place. Definitely this is our place in Rome. We had to come here twice. Best Carbonara I ever had. The service is amazing too.. speechless ❤️<br> NEXT <br> <br>Author: Adrian Beauchamp; Rating: 5; When: a year ago <br> Amazing friendly service with a welcome drink & attentive waiters. Usual pizzaria fare but done well, plus some excellent specials.  We had a full sea bream with King prawns, shrimps & squid to share. The youths had pizza & pasta. All good quality.<br> NEXT <br> <br>"
