,Name,Website,Phone Number,LON,LAT,Rating,Popularity,Last 5 Reviews,type
13,NEW KING CLUB,http://www.newkingclub.it/,+39 339 753 3396,12.4596183,41.9041434,3.5,28,"[]<b>Author: </b>Umberto Toraldo; <br><b>Rating: </b>2<br><b>When: </b>a year ago<br>You cannot smoke inside<br><br><b>Author: </b>Flo Pintilie; <br><b>Rating: </b>5<br><b>When: </b>3 years ago<br>We celebrated Eleonora's beautiful 18 years here. Unforgettable evening, live music and disco. Beautiful location, it is an understatement to call New King Club ""local"", because it is large with several rooms, a very intimate, well-kept and clean place, nothing is left to chance (wardrobe and services), classy layout and attention to detail, plenty of catering, good and beautiful cake, drinks served in glass, what about mini croissants served hot!
Mrs. Graziella and all the staff of the New King Club are fantastic! Thanks, we had a great time!<br><br><b>Author: </b>Marco Limone; <br><b>Rating: </b>5<br><b>When: </b>2 years ago<br>Historic restaurant in the center of Rome. Friendly and helpful staff!
To organize your private party in the heart of Rome, you can rely on the owner Graziella who will take care of everything you need to make the party a success.<br><br><b>Author: </b>QUIRINO MARTELLINI; <br><b>Rating: </b>1<br><b>When: </b>3 years ago<br>Joining a club like this that has existed for so many years is like going back in time. It resembles other Roman cellars active in the 70s. The management of the restaurant is entrusted to an elderly couple who are not up to the situation. Too bad there is an excessive musty smell inside.<br><br><b>Author: </b>Gianni Massimiani; <br><b>Rating: </b>4<br><b>When: </b>2 years ago<br>Nice place ... a nightclub from Dante dianni 80 ... should be exploited better<br><br>",CLUB
47,La Parolaccia & sons,,,12.4694367,41.8908381,4.6,22,"[]<b>Author: </b>Olha Poliova; <br><b>Rating: </b>5<br><b>When: </b>2 years ago<br>Really very special place. Especially if you understand Italian language) you get into real Roman atmosphere of big family in one small flat) waiters and owners are very cheerful but tell many dirty jokes - it’s the main point of this place. Your dinner can become a part of show. Food and drinks - normal, nothing special, but special is an atmosphere.<br><br><b>Author: </b>O. G.; <br><b>Rating: </b>1<br><b>When: </b>a year ago<br>Attention tourists rip-off! As soon as the bartenders think you're drunk, they give you less change. I have heard it a few times and yesterday it was confirmed.<br><br><b>Author: </b>Claudio Di Toma; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>Very experienced,
I had passed to sip a local wine, I found experience and culture on cocktails, beers and wines.
For an ad hoc evening, let us advise you, you request the BASE, you will be served the best.
A good variety of liqueurs on the counter ready to be mixed in your favorite Harlequin.<br><br><b>Author: </b>Francesca Paone; <br><b>Rating: </b>5<br><b>When: </b>3 years ago<br>On the wave of the historic restaurant of Cencio, the best pub in Trastevere. Aperitif, both lunch and dinner with extensive buffet. Friendly and knowledgeable staff. If you pass through Trastevere, you cannot not pass by them<br><br><b>Author: </b>Julie SIOTTO; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>Beautiful discovery during a stay in this beautiful city<br><br>",CLUB
3,The Vain Sheep Roma,,+39 06 4565 4985,12.4549887,41.9091781,1.8,15,"[]<b>Author: </b>Marcus Puccini; <br><b>Rating: </b>1<br><b>When: </b>5 years ago<br>Overcharged by nearly double because I was a tourist. Rude staff, mediocre pizza. Lunch special was 12 EUR for pizza, coke and espresso. Got an extra espresso and the bill came to 29 EUR. Lots of hidden fees.

Do not waste your money or time here, there is too much good food in Rome. Eat at an honest restaurant.<br><br><b>Author: </b>maren biester; <br><b>Rating: </b>1<br><b>When: </b>4 years ago<br>Horrible!!! Don't go here. Avoid it all together. Staff are super pushy and trying to sell you an €11 bottle of wine for €80. The food is super bla and I feel like I should go in the kitchen and teach them a thing or two about how to add flavor to a meal. Huge disappointment!<br><br><b>Author: </b>Nash Mixon; <br><b>Rating: </b>1<br><b>When: </b>4 years ago<br>My first and worst meal in Rome.  Very pushy staff upsold us on everything. Tried to sell us items that were not on the menu, but luckily, we declined.  They did convince us to try a wine that turned out to be 38 euro on the bill.  Be very careful if you eat here.  Also, steak was tough and chewy.  Thankfully, we found many wonderful restaurants afterwards.<br><br><b>Author: </b>Mark Fisher; <br><b>Rating: </b>1<br><b>When: </b>5 years ago<br>Avoid this rip off restaurant. They overcharged us at every level.  Charged €4 for tap water, €4 for bread we didn't order and didn't eat. Tried at every level to up sell other items on the menu.  We ended up being charged €15 euros for an appetizer which would normally cost €8 and paid €8 for our seats...it was not even in a piazza or touristy area...total rip off...AVOID.<br><br><b>Author: </b>Billy Denise Dave; <br><b>Rating: </b>1<br><b>When: </b>5 years ago<br>They overcharged us by 20 euro and were very pushy and rude staff. Go somewhere else<br><br>",CLUB
34,Roma Latin Village,,+39 342 735 4697,12.4717621,41.90323129999999,3.6,7,[]<b>Author: </b>Stenio Reis Moreira; <br><b>Rating: </b>5<br><b>When: </b>4 years ago<br>free entry. Brazilian Latin shows. group dances. international concerts. typical Cuban Brazilian Peruvian cuisine. crafts. parades. ideal for aperitifs. guaranteed fun<br><br><b>Author: </b>Mariano; <br><b>Rating: </b>4<br><b>When: </b>a year ago<br>Interesting<br><br><b>Author: </b>Marga Gimenez; <br><b>Rating: </b>1<br><b>When: </b>3 years ago<br>We have done 30 kilometers on a 50cc scooter and we have found it very closed. And it was published as open ... what a disappointment!<br><br><b>Author: </b>Adriana Santos; <br><b>Rating: </b>5<br><b>When: </b>4 years ago<br>I loved this place and I feel very Brazilian<br><br><b>Author: </b>Mutaz Salaita; <br><b>Rating: </b>1<br><b>When: </b>3 years ago<br><br><br>,CLUB
7,Il Sigillo - Roma,,+39 06 8354 8349,12.474982,41.90301569999999,5.0,6,"[]<b>Author: </b>Irene Bodio; <br><b>Rating: </b>5<br><b>When: </b>3 years ago<br>VERY ORIGINAL premises. Evenings chic and devoted to fun. Members are people who love kindness, sophistication and beautiful evenings.
I highly recommend it<br><br><b>Author: </b>Antonio Melillo Melillo; <br><b>Rating: </b>5<br><b>When: </b>3 years ago<br>Excellent cocktails, very kind welcome, very elegant place and in the center. Keep it up! Great!<br><br><b>Author: </b>Sara Scotellaro; <br><b>Rating: </b>5<br><b>When: </b>3 years ago<br>amazing location ... too dark<br><br><b>Author: </b>umberto zagarola; <br><b>Rating: </b>5<br><b>When: </b>4 years ago<br><br><br><b>Author: </b>Andrea Cammilleri; <br><b>Rating: </b>5<br><b>When: </b>4 years ago<br><br><br>",CLUB
25,Morgana Palace,http://www.clubmorgana.it/,+39 06 4568 4775,12.4678357,41.8999609,4.3,6,"[]<b>Author: </b>Junior Claudio Christensen Theill; <br><b>Rating: </b>5<br><b>When: </b>4 years ago<br>Atmosfera molto accogliente, buon cibo e locale dall'arredamento molto particolare. Consigliata la visita. The atmosphere is quite nice, the food is good and especially the furniture is quite peculiar and cool. Definitely give it a try.<br><br><b>Author: </b>Paola Perazzini; <br><b>Rating: </b>5<br><b>When: </b>4 years ago<br>Splendid and historic restaurant in the heart of Rome
Suitable for different initiatives: shows, birthdays, wedding anniversaries, private parties, book presentations, dinners by appointment ..... or just to drink something and listen to music in a stimulating and elegant environment
Silvia will definitely come to see you again<br><br><b>Author: </b>QUIRINO MARTELLINI; <br><b>Rating: </b>1<br><b>When: </b>3 years ago<br>A place from which it is better to stay away. Dirty and poorly managed, it should be closed forever!<br><br><b>Author: </b>Francesco C; <br><b>Rating: </b>5<br><b>When: </b>4 years ago<br>Fantastic local. I advise!<br><br><b>Author: </b>Amalia Vox; <br><b>Rating: </b>5<br><b>When: </b>3 years ago<br><br><br>",CLUB
24,Studio 4 Roma,https://studio-4-location-roma-feste-private.business.site/,+39 351 855 8592,12.4608019,41.912388,5.0,4,[]<b>Author: </b>Anita De Santana; <br><b>Rating: </b>5<br><b>When: </b>2 years ago<br>I must say I loved it. The. Place is very nice.<br><br><b>Author: </b>Claudia Conte; <br><b>Rating: </b>5<br><b>When: </b>2 years ago<br>Exclusive space and suitable for every occasion !!!<br><br><b>Author: </b>Vittorio Carfagna Photographer; <br><b>Rating: </b>5<br><b>When: </b>2 years ago<br>Beautiful location<br><br><b>Author: </b>Simone Caperna; <br><b>Rating: </b>5<br><b>When: </b>2 years ago<br><br><br>,CLUB
49,Caffè Vicolo Del Cinque,http://www.facebook.com/caffevicolodecinque/,+39 06 581 4849,12.4695426,41.89078310000001,4.7,3,[]<b>Author: </b>Angela Sutherland; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>Great glasses of processo and nibbles! Wifi acces also. :)<br><br><b>Author: </b>Giannis Prokopakis; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>Amazing atmosphere!!<br><br><b>Author: </b>Gianluca Maddaloni; <br><b>Rating: </b>4<br><b>When: </b>11 months ago<br><br><br>,CLUB
31,Cotton Genyus Poker,,+39 327 781 3951,12.4418133,41.91318260000001,4.0,3,"[]<b>Author: </b>Zar Nikolaij; <br><b>Rating: </b>3<br><b>When: </b>a year ago<br>Located in good location. In my opinion, the height of the room is a bit low<br><br><b>Author: </b>Graziano Pispico; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br><br><br><b>Author: </b>nicola4852; <br><b>Rating: </b>4<br><b>When: </b>a year ago<br><br><br>",CLUB
19,L’impero del panino,https://m.facebook.com/imperodelpanino/?locale2=it_IT,+39 338 933 4942,12.4480281,41.9094957,3.7,3,"[]<b>Author: </b>Gianfranco Belisario; <br><b>Rating: </b>1<br><b>When: </b>3 years ago<br>Local for gullible tourists who think they are eating who knows what at above average prices, a place close enough to the Vatican and the Vatican Museums.
The sandwiches (with the porchetta or the cutlet) are sold 4 euros each, price above the average of the sandwiches in Rome.
The porchetta sandwich (about 50 gr. Of product, do not be fooled by the measures of the schiacciatina and / or ciabattina) is easily between € 2.50 and € 3.00 with double the porchetta and served with the classic ciriola ( if you want to make the porchetta sandwich in Rome respect the tradition).
The sandwich with the cutlet (packaged product AIA style) and accompanied by a sad leaf of salad and this too is easily found between 3 euros and 3 euros and 50 (and also here cutlet that overflows from the sandwich as it is placed in the middle of the same ).
But at least a minimum of seasoning (mayonnaise, mustard, spicy sauce, etc.), I do not have to be the customer to ask you but you owner and / or manager and / or committed to propose it to me.
But, unfortunately, it is I who let myself be tempted unlike other cunning ones (and there are many considering that at 19.00 he had just beaten 4 receipts), not turning to better sandwich shops and / or shops.
But by mistaking you learn and to become an ""empire"" you need more especially in an area where there are plenty of ""eateries"".<br><br><b>Author: </b>Stella Fossataro; <br><b>Rating: </b>5<br><b>When: </b>3 years ago<br>Excellent sandwiches and more!<br><br><b>Author: </b>Camilo Palacio; <br><b>Rating: </b>5<br><b>When: </b>3 years ago<br>Porchetta of Ariccia, buenísima.<br><br>",CLUB
11,Like,http://www.likeroma.it/,+39 06 687 9389,12.4763204,41.9004967,5.0,2,"[]<b>Author: </b>MarMatok; <br><b>Rating: </b>5<br><b>When: </b>3 years ago<br>Quite a rare find: there are not many oyster bars in Rome, and the fact that Like is a part of Quinzi & Gabrieli restaurant assures that everything is as fresh as possible. If you have a chance try the oyster beer!<br><br><b>Author: </b>Oreste Foglia; <br><b>Rating: </b>5<br><b>When: </b>5 years ago<br><br><br>",CLUB
10,Sun Shine Club,,,12.4501674,41.9073787,4.5,2,"[]<b>Author: </b>Valerio Stancati; <br><b>Rating: </b>4<br><b>When: </b>8 years ago<br>I have been there twice, it is very small but you are having fun<br><br><b>Author: </b>marco speroni; <br><b>Rating: </b>5<br><b>When: </b>3 years ago<br>Nice if it weren't for it<br><br>",CLUB
38,Garden Gianicolo,http://www.gardengianicolo.it/,+39 350 584 1498,12.4602408,41.8888755,4.5,2,"[]<b>Author: </b>Galatea; <br><b>Rating: </b>4<br><b>When: </b>8 months ago<br>4 stars xké objectively there was no ""wow"" effect on anything, it does not stand out from other similar places, a nice and typical cocktail bar like others. I don't know if they also make aperitifs 🤔. It is in a fairly secluded and quiet spot

It is by reservation with the table. At the entrance there are the typical controls, temperature / mask obligation (entrance / s in the bathroom). If someone is new they make a 3 € club card, which lasts one year, you have to fill in a sheet with the data of some document eg. identity card etc.

At the entrance they do not charge but they are 15 € per person I think I understand abbiamo, we understood this at the end of the evening when they told us that the table must reach a certain amount based on the people present.

Nice place for groups and not, recently opened but should still ""evolve"" on a little something. It is a former house / villa, in fact it knows a bit of ""improvised"" from the standpoint of preparation. The typical cocktail bar atmosphere with soft lighting, not disco dark, the drinks not bad, there are no dance floors.

Music: beautiful, mix of American, reggaeton, Italian, usual commercial, the one that sometimes you hear on the fashion radio of the moment.

Target of people: very mixed, from 20 to 35 years more or less, let's say that everyone is going to his own business with his group

Location: medium-sized, neither large nor small, there are tables all over the ground floor, up the stairs, other tables in the garden, and others on the terrace where there is also the bar. What I didn't like is the bathroom ..., the main one is small, and it's ONE 😬😅, and it's not separate the male and female one 😐, so the row is what it is..🙄. But there are 2 other ""reserved"" bathrooms, in fact if the staff sees a lot of line they distribute the people in the other 2 which are just like those in a house, with the tub and all the accessories 😂. Only they have to pay more attention to the lack of toilet paper 🧐. I think they have to organize them better, since there are 3 in total and separate the male from the female 🙊🙌🏻<br><br><b>Author: </b>Andrea Bolognesi; <br><b>Rating: </b>5<br><b>When: </b>6 months ago<br><br><br>",CLUB
35,Queen Piano Bar,https://queen-piano-bar.business.site/,+39 06 3600 2987,12.471293,41.9062962,3.0,2,[]<b>Author: </b>김성혜 (하얀바람); <br><b>Rating: </b>3<br><b>When: </b>3 months ago<br>Bald head<br><br><b>Author: </b>V m M; <br><b>Rating: </b>3<br><b>When: </b>a year ago<br>Funny<br><br>,CLUB
23,Artecoclub,,,12.459477,41.9120245,5.0,1,"[]<b>Author: </b>ferdinando Cicolella; <br><b>Rating: </b>5<br><b>When: </b>4 years ago<br>Cozy place, professional staff and delicious cocktails!<br><br>",CLUB
41,MIKE & SALVO,,,12.472202,41.89540969999999,5.0,1,[]<b>Author: </b>Brendan Farwick; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br>Always a good time.<br><br>,CLUB
43,Salotto Cardelli,https://www.salottocardelli.com/,+39 327 132 0577,12.4750238,41.9027978,5.0,1,[]<b>Author: </b>Gennaro Scolastico; <br><b>Rating: </b>5<br><b>When: </b>a year ago<br><br><br>,CLUB
44,Mea Culpa,,,12.4754773,41.9014532,5.0,1,[]<b>Author: </b>Shannon1694; <br><b>Rating: </b>5<br><b>When: </b>2 years ago<br><br><br>,CLUB
46,Testaccio,,,12.4687854,41.89042869999999,5.0,1,[]<b>Author: </b>Daicoro Montecchiani; <br><b>Rating: </b>5<br><b>When: </b>a week ago<br><br><br>,CLUB
0,Pandora Club,,+39 06 3975 4613,12.4501043,41.9146087,2.0,1,[]<b>Author: </b>Giulio Ferrucci; <br><b>Rating: </b>2<br><b>When: </b>8 years ago<br>It is worth very little<br><br>,CLUB
15,Blue Knight,,+39 06 63001,12.4561727,41.8999081,0.0,0,,CLUB
21,Magic Hours,,+39 06 375 0008,12.459618,41.911759,0.0,0,,CLUB
22,Biondamara Roma,http://www.biondamara.it/,+39 06 513 3505,12.4628579,41.9100478,0.0,0,,CLUB
26,caraguatá,,,12.4643348,41.91073309999999,0.0,0,,CLUB
27,Insane Rider's Bar,,,12.4685979,41.8988822,0.0,0,,CLUB
28,La vetrina,,,12.4698878,41.9004549,0.0,0,,CLUB
29,Monday Night Jazz,,,12.470023,41.9078033,0.0,0,,CLUB
37,Bear's Pub,,,12.4704157,41.8965863,0.0,0,,CLUB
42,M7 Route,,+39 06 6476 1035,12.4733613,41.8968582,0.0,0,,CLUB
50,Supperclub,,,12.476019,41.8973368,0.0,0,,CLUB
